,Symptoms,Dialogue_Generated,Language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors,Prompt
82,['Optic nerve disorder'],"My eyes are all blurry and I cant see a thing, its like my brain is all foggy, I cant even read the letters on the wall, its all jumbled up, its like a big mess, I cant even focus on my favret book, I just cant concentrate, my eyes hurt so bad, I cant even watch TV, its all fuzzy and I cant see the diffrence between the channels, its all wierd, I just cant even think straight, I feel like I'm losin my mind, I just cant even get out of bed, I'm so tired all the time, I just cant even get a good nights sleep, I feel like I'm all out of energy, I just cant even get a good day goin, I feel like I'm all lost, I just cant even figure out what I'm doin, I feel like I'm all confused, I just cant even get my head straight, I feel like I'm all messed up, I just cant even focus, I feel like I'm all lost, I just cant even get out of bed, I feel like I'm all tired, I just cant even get a good nights sleep, I feel like I'm all out of energy, I just cant even get a good day goin, I feel like I'm all lost, I just cant even figure out what I'm doin, I feel like I'm all confused, I just cant even get my head straight",Informal Register,Angry,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Optic nerve disorder. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Marked decrease in visual acuity (best corrected visual acuity worse than 20/40 or more than 3 lines of decreased vision from known baseline, up to 20/200)']. The patient speaks in Informal Register and uses a Angry tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
83,"['Papilledema', 'Postnasal drip']","""I've got a right old headache, mate. It's like a bloody elephant in me brain, makin' me feel like I'm goin' to collapse. Me eyes are all squinty and whatnot, and me papilledema's so bad it's like a bloody balloon's gone up inside me skull. And don't even get me started on me postnasal drip, it's like a bloody blizzard in here. I can feel it ticklin' at the back of me throat, makin' me sneeze like mad. It's a right nuisance, I'm tellin' ye!""",Vulgar Register,Insulting,5,True,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Papilledema, Postnasal drip. The symptoms are graded on a scale of ['Grade 2', 'Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic; moderate decrease in visual acuity (best corrected visual acuity 20/40 and better or 3 lines or less decreased vision from known baseline)', ' -']. The patient speaks in Vulgar Register and uses a Insulting tone. The description should be very detailed and comprehensive. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
84,"['Periorbital edema', 'Palpitations', 'Hepatic infection']","""Me feelin sick, got periorbital edema, feelin like me heart is gettin sick too, got hepatic infection, feelin like me liver is gettin eaten away""",Vulgar Register,Angry,2,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Periorbital edema, Palpitations, Hepatic infection. The symptoms are graded on a scale of ['Grade 1', 'Grade 2', 'Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Soft or non-pitting', 'Intervention indicated', 'Moderate symptoms; oral intervention indicated (e.g., antibiotic, antifungal, or antiviral)']. The patient speaks in Vulgar Register and uses a Angry tone. The description should be brief with some basic details. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
85,"['Photophobia', 'Reproductive system and breast disorders - Other, specify']","""I'm telling you, I'm getting a pounding headache, my skin is breaking out, and my breasts are aching, and I'm not just talking about the usual acne, I'm talking about the hormonal fluctuations, the breast tenderness, the breast pain, the breast swelling, and the breast inflammation, and it's all getting worse, it's like my body is on fire, and I'm not just talking about the physical symptoms, I'm talking about the emotional toll, the anxiety, the depression, the feelings of shame, the feelings of guilt, the feelings of self-blame, and I'm not just talking about the physical symptoms, I'm talking about the social isolation, the feelings of being a burden, the feelings of not being able to take care of myself, and I'm not just talking about the physical symptoms, I'm talking about the emotional toll, the feelings of being trapped, the feelings of being stuck, the feelings of being unable to escape, and it's all so overwhelming, so I'm telling you, I need help, I need support, I need someone to talk to, I need someone to listen, I need someone to understand, I need someone to help me, I need someone to take care of me, and I'm not just talking about the physical symptoms, I'm talking about the emotional toll, the feelings of being a burden, the feelings of not being able to take care of myself, and I'm not just talking about the",Informal Register,Angry,5,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Photophobia, Reproductive system and breast disorders - Other, specify. The symptoms are graded on a scale of ['Grade 3', 'Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Limiting self care ADL', 'Life-threatening consequences; urgent intervention indicated']. The patient speaks in Informal Register and uses a Angry tone. The description should be very detailed and comprehensive. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
86,['Retinal detachment'],"""I feel like I'm losin' me sight, mate, it's like a big piece o' me retina's just pullin' away from me eye, like it's tryin' to get out, and it's drivin' me mad, I'm seein' all sorts o' things that ain't there, like shadows and figures and whatnot, and it's makin' me feel like I'm losin' me grip on reality, it's like I'm losin' me sense o' time, and it's drivin' me bloody 'ead mad, I'm seein' things that ain't there, like a big ol' spider crawlin' across me vision, and it's makin' me feel like I'm goin' to have a nervous breakdown, innit?""",Vulgar Register,Fearful,4,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Retinal detachment. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Macular sparing rhegmatogenous detachment']. The patient speaks in Vulgar Register and uses a Fearful tone. The description should be detailed and thorough. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
87,['Retinal tear'],"""I'm so scared, I cant worid about my eyes, they're all blurry and I feel like I'm losin my sight, I've been havin a bad cold and I think I got it from a flu, my throat is all sore and I cant bale up my nose, I've been takin 2 aspirin a day to help me feel beter, but it dont seem to be workin, my eyes are gettin all watery and I feel like I'm losin my sight, I'm gettin dizzy and I dont no how to get out of bed, I'm so scared, I cant worid about my eyes, they're all blurry and I feel like I'm losin my sight, I've been havin a bad cold and I think I got it from a flu, my throat is all sore and I cant bale up my nose, I've been takin 2 aspirin a day to help me feel beter, but it dont seem to be workin, my eyes are gettin all watery and I feel like I'm losin my sight, I'm gettin dizzy and I dont no how to get out of bed, I'm so scared, I cant worid about my eyes, they're all blurry and I feel like I'm losin my sight, I've been havin a bad cold and I think I got it from a flu, my throat is all sore and I cant b",Formal Register,Fearful,4,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Retinal tear. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['No retinal detachment and treatment indicated']. The patient speaks in Formal Register and uses a Fearful tone. The description should be detailed and thorough. The patient should explicitly mention all symptoms they have, specifically: Retinal tear. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
88,['Retinal vascular disorder'],"""I feel like I'm losin my heerd of the world, I can't see the sky, it's all blurry like a print, my eyes hurt so bad, I'm feelin so dizzy, I don't know wher I am, I'm losin my heerd of all the peoples I know, I'm so confusd, I don't know what's goin on, I'm feelin so weak, my body aches like it's been beatin me up, I'm so tired, I just want to sleep, I don't know how I'm goin to get out of bed, I'm so confusd, I'm losin my heerd of all the things I need to do, I'm so confusd, I'm losin my heerd of all the peoples I need to talk to, I'm so confusd, I'm losin my heerd of all the things I need to do, I'm so confusd, I'm losin my heerd of all the peoples I need to talk to, I'm so confusd, I'm losin my heerd of all the things I need to do, I'm so confusd, I'm losin my heerd of all the peoples I need to talk to, I'm so confusd, I'm losin my heerd of all the things I need to do, I'm so confusd,",Poetic/Literary Register,Confused,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Retinal vascular disorder. The symptoms are graded on a scale of ['Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Poetic/Literary Register and uses a Confused tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
89,['Retinopathy'],"""Ow ye, doctor, I feel like me eyes be goin down the drain, like a drain in a swan's nest, everyting's gone wrong, me vision's lost, I can barely see the wall, I'm in a dark place, it's like bein in a black hole, I can barely see the wall, I'm in a dark place, I'm losin me sight, I'm losin me mind, I'm losin me self, I'm losin me will to live, I'm losin me grip on reality, I'm losin me way, I'm losin me hope, I'm losin me love, I'm losin me life, I'm losin me soul, I'm losin me heart, I'm losin me all.""",Poetic/Literary Register,Fearful,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Retinopathy. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Best corrected visual acuity of 20/200 or worse in the affected eye']. The patient speaks in Poetic/Literary Register and uses a Fearful tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
90,"['Scleral disorder', 'Uterine anastomotic leak']","""Everything's falling apart. I've got a hole in my uterus, and I've got a problem with my eyes that's driving me insane.""",Neutral/Standard Register,Fearful,1,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Scleral disorder, Uterine anastomotic leak. The symptoms are graded on a scale of ['Grade 4', 'Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Best corrected visual acuity of 20/200 or worse in the affected eye', 'Asymptomatic diagnostic finding; intervention not indicated']. The patient speaks in Neutral/Standard Register and uses a Fearful tone. The description should be very brief with minimal details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
91,['Uveitis'],"I'm geting a whole lot of pain in my eye and it hurts like hell. It's like my eye is on fire and I can see a little bit but it's not good. I'm seeing all these red bloods in my eye and it's making me wanna cry. I'm also geting some swelling in the eye and it's makin me feel all weak and stuff. I'm so tired all the time and I don't know what's wrong with me. I'm geting some bad breath too. I'm so mad at my doctor for not helpin me sooner. I'm geting all these other symptoms too like I'm geting a headache and my skin is all itchy and stuff. I'm so frustrated and I don't know what to do. I'm geting some pain in my arm too, it's like my arm is on fire. I'm so angry at the world and I don't know what's goin on with me. I'm geting all these other symptoms too like I'm geting a cough and my throat is all sore. I'm so sad and I don't know what's wrong with me. I'm geting some pain in my head and my vision is all blurry. I'm so confused and I don't know what's goin on with me. I'm geting all these other symptoms too like I'm geting a rash and my skin is all itchy and stuff. I'm",Formal Register,Insulting,2,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Uveitis. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Anterior uveitis with 3+ or greater cells; intermediate posterior or pan-uveitis']. The patient speaks in Formal Register and uses a Insulting tone. The description should be brief with some basic details. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
92,['Vision decreased'],"""I cant see nothin' i cant even blieve its reallly happin i cant move my eyes its like its stuck in a watr and my head is all fuzzy and i feel like im losin my hea""",Vulgar Register,Fearful,3,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Vision decreased. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Vulgar Register and uses a Fearful tone. The description should provide a moderate level of detail. The patient should explicitly mention all symptoms they have, specifically: Vision decreased. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
93,['Vitreous hemorrhage'],"""I hav been havin a bleedin eye, my vision is all blurry, my cornea is all swollen and it's like it's on fire, my vitreous is all bloody and it's makin me feel really weak and dizzy, I cant even walk aroun without gettin a headache, I dont no wut is causin it, I'm just tryin to survive.""",Informal Register,Neutral,5,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Vitreous hemorrhage. The patient speaks in Informal Register and uses a Neutral tone. The description should be very detailed and comprehensive. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
94,['Watering eyes'],"""I'm feelin' like I've lost me sight, got me eyes all watery like a dirty dish, can't see nothin' clear, feels like I've been swimmin' in the sea, got me eyes feelin' all squishy like a piece of rubber, can't blink, feels like me eyes are stuck to the lid, can't see nothin'!""",Vulgar Register,Friendly,2,True,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Watering eyes. The symptoms are graded on a scale of ['Grade 5'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Vulgar Register and uses a Friendly tone. The description should be brief with some basic details. The patient should enumerate their symptoms directly. For example, for 'Anemia,' they might say: 'Fatigue and weakness, pale skin, shortness of breath, dizziness, irregular heartbeat, chest pain, cold hands and feet, headaches.' Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
95,['Abdominal distension'],"I cant beliv the size of me tumm, it's bulgin out like a bloody balloon, it's causd me alot of distress, and I can feel the wind comin out of me mouth, it's like a big gust of wind, and I'm losin' me appetite, I dont no why I'm losin' me appetite, and I'm feelin so weak, I cant even get out of bed, it's a nightmare, I'm so angry, I just wanna scream and cry, I'm so fed up, I'm so tired, I just wanna die, I cant beleev I'm losin me health, I'm losin me life, I'm losin me soul, I'm losin me dignity, I'm losin me everything, I'm losin me pride, I'm losin me self, I'm losin me everything.""",Vulgar Register,Angry,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Abdominal distension. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic; limiting instrumental ADL']. The patient speaks in Vulgar Register and uses a Angry tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
96,"['Abdominal pain', 'Glaucoma']","""I dont no why its happend to me, my belly hurts like a rusty blade, glaucoma its like a stinkin wate that dont go away, its makin my eyes water like a gudewife in a bar fight, and dont even get me started on the blod that keeps flowin out of my eyes, its like a red wine thats got a life of its own, its makin me feel like im losin my mind""",Poetic/Literary Register,Insulting,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Abdominal pain, Glaucoma. The patient speaks in Poetic/Literary Register and uses a Insulting tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
97,['Anal fissure'],"""I am consumed by an intense burning sensation in my anus, which has been worsening for the past 24 hours, and I fear that I will not be able to control it.""",Formal Register,Angry,1,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal fissure. The patient speaks in Formal Register and uses a Angry tone. The description should be very brief with minimal details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
98,['Anal fistula'],"""I am utterly distraught and in agony, my anal fistula is an agonizing, excruciating, and debilitating wound that is causing me immense distress and worry, I am afraid I will be unable to perform my daily duties if this condition is not treated immediately, I beg of you, please, please, please, find me a doctor, a specialist, a surgeon, or a medical professional who can help me, I am in agony, I am dying, I am dying, I am dying.""",Formal Register,Fearful,2,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal fistula. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Life-threatening consequences; urgent intervention indicated']. The patient speaks in Formal Register and uses a Fearful tone. The description should be brief with some basic details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
99,['Anal hemorrhage'],"""I am havin a major problem with me anal area, I have a big bleedin in me anal canal, it's like a red rag that keeps gettin torn up and it's bleedin like crazy, I've been tryin to stop it from gettin worse, but it just won't stop, it's like a never endin cycle, I'm feelin very anxious and stressed, and I'm havin trouble concentratin and my bowels are all out of whack, I'm gettin so worried I'm going to pass out or get a heart attack or somethin, please help me, I just want to feel normal again, I've been tryin to take care of meself but I just can't seem to get it together, I'm feelin like I'm losin me mind, I've been tryin to eat and drink but it's all just a mess, I just want to go to bed and forget about it all, I'm so tired and exhausted, I just want to be left alone.""",Formal Register,Friendly,5,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Anal hemorrhage. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Life-threatening consequences; urgent intervention indicated']. The patient speaks in Formal Register and uses a Friendly tone. The description should be very detailed and comprehensive. The patient should explicitly mention all symptoms they have, specifically: Anal hemorrhage. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
