,Dialogue,True_Symptom,Extracted_Symptom
320,"""Oh, the calamity that hath befallen me, a headache of mild perturbance, a gentle nuisance that doth not at all impede my daily routine, nor doth it occur with any frequency, nor doth it assail me with any great severity, yet still it doth haunt me, a constant reminder of my mortal frailty, a creeping sense of dread that doth whisper 'what if' in my ear, a faint ache that doth dance upon my brow, a soft oppression that doth weigh upon my mind, a mild but nagging discomfort that doth refuse to be silenced, a gentle but insistent cry that doth echo through my being, a soft but insistent murmur that doth speak of my vulnerability, a whispered warning that doth hint at the darkness that doth lie within.""",['Headache'],Headache
321,"""During the past week, I have experiened occassional episodes of moderate increated sweating, particularely noticable during periods of stress or physical activites, which has resulted in a slight interfarence with my daily routine. In additon, I have noticed a little bit of interfarence with my daily activites due to urinary incontinence, although the frequency of this sympdom is somewhat dificult to quantify. Furthermore, I have been experiencing severe joint pain, which has become a frequent occurence, often resulting in a significant interfarence with my daily activites.""","['Increased sweating', 'Urinary incontinence', 'Joint pain']",
322,"""Stretch marks are characterised by the following attributes: Reddish or Purplish Discolouration, Itchy Skin, Linear or Wavy Scars, Hypertrophic Scars, Keloid Scars, Skin Thickening, Skin Depigmentation, Skin Hyperpigmentation, Skin Loss of Elasticity.""",['Stretch marks'],Skin Thickening
323,"""I'm experiencing mild vaginal dryness, which is causing me discomfort, and I've also noticed mild cracking at the corners of my mouth, but I'm fed up with these symptoms and want them addressed.""","['Vaginal dryness', 'Cracking at the corners of the mouth (cheilosis/cheilitis)']",Mild vaginal dryness
324,"""The patient's condition, colloquially referred to as 'The Incompetent', is characterized by a propensity for ineffectual daily activities, manifesting as a woefully inadequate level of engagement, exacerbated by a distressingly high degree of severity, which, quite frankly, borders on the absurd, particularly in light of the patient's obstinate refusal to provide a satisfactory response regarding the distressing symptom of difficulty swallowing, which, I dare say, is an affront to the very concept of forthrightness, and, if I may be so bold, a telling indicator of the patient's dubious character, all of which is compounded by the distressingly irregular, yet not entirely unexpected, frequency of a certain, ahem, physiological response, which, I suppose, is merely a symptom of the patient's broader, and rather more profound, incompetence.""","['Discouraged', 'Difficulty Swallowing', 'Ejaculation']","Heartburn, Difficulty Swallowing"
325,"""Doc, I'm a mess, got anxiety that's messin' w/ daily life, feelin' pretty tired, but that's not really a thing, and I'm missin' my period, but I'm not really supposed to be, and, um, my, ah, you know, the other thing, it's just super hard to keep goin'...""","['Anxious', 'Fatigue', 'Missed expected menstrual period', 'Achieve and maintain erection']","Decreased appetite, Fatigue, Missed expected menstrual period"
326,"""My digestive system, much like a pair of shoes that has been subjected to an excessive amount of wear and tear, has been experiencing a rather distressing condition, wherein a very severe and perpetual burning sensation, akin to a sharp and nagging discomfort, has been plaguing my chest, coupled with an unfortunate tendency to regurgitate its contents, a process that, I must confess, I would rather not elaborate upon, yet is, unfortunately, a moderate and somewhat distressing occurrence that has been besetting me.""","['Heartburn', 'Vomiting']",Heartburn
327,"""I've got these sympthoms: Bruising - nothin's happenin' there, Muscle pain - its killing me, i cant even move arond, its like i got shot with a gun, i mean its severe and all, i cant do nothin, Shortness of breath - i dont feel it thats weird, i mean i can stil walk arond, but its like my lungs r on fire, and Dizziness - dont ask me about this one, its just too embarasin, lets just say i feel like i m gonna pass out all the time, its like my brain r spinnin, i dont no whats goin on.""","['Bruising', 'Muscle pain', 'Shortness of breath', 'Dizziness']","Bruising, Muscle pain, Shortness of breath, Dizziness"
328,"""I'm experiening some weird sympthoms, my sex drive is kinda... non existent, or at least its not somethin I can realy talk about, and I've been sweatin alot, dont no why, its just happnin, I guess.""","['Decreased libido', 'Increased sweating']",Decreased libido
329,"""I've been experiencing almost constant severe hiccups that are really disrupting my daily activities.""",['Hiccups'],Hiccups
330,"""I'm experiencing some issues with my mouth, but I'm not sure how to rate the severity of dryness, to be honest.""",['Dry Mouth'],Dry Mouth
331,"""I experiance Visual flotators which I beleev are somthing to do with my eyes, but the box says Not applikable, and Hiccups which occour almost constanly but dont realy cause me any distres.""","['Visual floaters', 'Hiccups']",Visual floaters
332,"""My skin is completly fine, no darkening or somethin, no paleness, no discoloration, no uneven tone, no dark spots, no skin changes, no melanin produktion problum, no nothin!""",['Skin darkening'],Skin darkening
333,"""I do beleev I've experienced some rather peculier optikal phenomina, apparantly my peepers have been subjected to a series of distresing, yet somewhat vagu, flash-like illuminations, though I shan't be drawn into a discusion of ther frequency or duration, suffice it to say ther impact on my well-being has been significnt.""",['Flashing lights'],Ringing in ears
334,"""My knees are killin' me and I'm pein' myself laughin' every five minutes, but honestly, it's just my old joints and a weak bladder, what a bloody nightmare!""","['Urinary incontinence', 'Joint pain']",Joint pain
335,"""Insomnia: Interference with daily activities, Severe; Heartburn: Rare frequency, Not applicable severity.""","['Insomnia', 'Heartburn']",Heartburn
336,"""Localized Inflammation, Redness, Warmth, Pain, Swelling, Discoloration, Skin Thickening, Nerve Damage, Muscle Weakness, Limited Mobility, Skin Lesions, Scarring.""",['Pain and swelling at injection site'],"Localized Inflammation, Redness, Warmth, Pain, Swelling"
337,"""None.""",['Decreased libido'],Cracking at the corners of the mouth (cheilosis/cheilitis)
338,"""I'm experinshing mouth/throat sores that ar pretty bad and ar makin it hard to do alot of thingz, I havent had my period in a whilr which dont realy applie to me cuz I dont get it regurlarly, but its stil kinda weird, and sometimes I see flashin lights but its not happinng alot, and I get diarrhea sometimz but its not very oftn.""","['Mouth/throat sores', 'Missed expected menstrual period', 'Flashing lights', 'Diarrhea']",Mouth/throat sores
339,"""My shoes are feeling pretty down, they're having a moderate pity party that's interfering with their daily steps almost constantly, and honestly, they're not even getting winded, but if I'm being real, they're not even doing much anyway.""","['Sad', 'Shortness of breath']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
340,"""Me, man, I got this thing goin' on down there, vaginal dryness, but I don't know, it's not like I got a number or nothin', severity's all 'not applicable', I'm just sayin'...""",['Vaginal dryness'],Vaginal dryness
341,"""Hives: Undesirable Skin Outbreaks, Chills: Rare, Extremely Severe Episodes.""","['Hives', 'Chills']",Hives
342,"""My libido has been severely impacted, I've noticed a moderate decline in my sex drive, which is infuriating, and to make matters worse, I'm experiencing frequent and quite bothersome urinary incontinence that's interfering with my daily activities, leaving me frustrated and annoyed.""","['Decreased libido', 'Urinary incontinence']",Urinary incontinence
343,"""Ugh, my shoes are basically bloated and numb, can't breathe because they're suffocating me, have acne all over the laces, and honestly, I'm pretty sure they're allergic to my feet or something, no hives yet but I'm waiting.""","['Bloating', 'Numbness & tingling', 'Shortness of breath', 'Acne', 'Hives']",Bloating
344,"""Apparently I'm having some issues with gettin' off, can't seem to get it goin' like it used to, or even at all, if you know what I mean.""",['Unable to have orgasm'],Difficulty Swallowing
345,"""my shoes is actin like they got a bad case of food poisening, got discolered nails and broke out in bad hives but thats not the problum, they also get bloated like a big ol bag of wind and aint got no stumick for nothin, cant even do the simple things like walkin down the street!""","['Nail discoloration', 'Hives', 'Bloating', 'Decreased appetite']",Bloating
346,"""My shoes appear to be suffering from an unfortunate case of excessive breast development, accompanied by an occasional bout of chilliness, and a general sense of disillusionment that is affecting their daily functioning quite significantly.""","['Breast swelling and tenderness', 'Chills', 'Discouraged']",Breast swelling and tenderness
347,"""Oh, woe is me, my toes do bear the mark of a dreadful fate, with nail losss, a gaping void, a hollow shell, and a rash, a burning blight, that doth torment me, but alas, I dare not speak of its presence, for fear of what may come to pass.""","['Nail loss', 'Rash']","Nail loss, Rash"
348,"""Cracked and peeling skin on hands and feet, Redness and Pain on hands and feet.""","['Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)', 'Hot flashes']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
349,"""I'm experiancing these god awfull flashing lights that wont stop, they'r like strobe lites in my eyes, every ware I look ther'r flashing, its like my brain is beinig hacked or somethin, I dont no how to desribe it, its like my whole field of vew is beinig flashin and its causin me alot of headachs and makin me feel like I'm losin my mind, I'm gettin dizzy and every thing is gettin all blurry, I think I'm havin some kinda seizure or somethin, its absolutly terrifing, I just want it to STOP!!""",['Flashing lights'],Visual floaters
350,"""I'm experiancing very sevre cracking at the corners of my mouth, some mild changs in my tast, and my memory is geting very bad, its somwhat interfearing with my daily activites.""","['Cracking at the corners of the mouth (cheilosis/cheilitis)', 'Taste Changes', 'Memory']",Cracking at the corners of the mouth (cheilosis/cheilitis)
351,"""I'm havin a bloody melt down every 5 minutes or somethin, these hot flashez come outta no where and are so sever that i feel like i'm stuck in a furnace, they last for like a minit and then dissapear leavin me sweatin like a pig and feelin like a complete idiot, it's a real pain in the arse, i swear, i'm gettin these hot flashez RARELY, but when they hit me, they're like a nuclear blast, VERY SEVER, i'm talkin like my face is on fire, my body's covered in sweat and i'm feelin like i'm losin my mind, it's a bloody nightmare, i need some help here, doc!""",['Hot flashes'],Hot flashes
352,"""I'm astonished you'd bother asking about my ejaculation, which, I might add, is a perfectly normal occurrence, and as I've noted, it happens with a frequency of never, a fact that's no doubt far more impressive than your feeble attempts at medical inquiry.""",['Ejaculation'],Decreased libido
353,"""I'm literally running to the bathroom all the time, like I'm a kid again, and I'm so sick of it, but thankfully it's not happening too often, but what really gets me is that I'm not even hungry anymore, like I've lost my appetite completely, and it's affecting my whole day, I mean, I'm not even enjoying my favorite foods, and it's like my body is just giving up on me.""","['Urinary urgency', 'Decreased appetite']",Diarrhea
354,"""Apparently, I'm currently experiencing symptoms that include feeling anxious, which is a lovely way of saying that my daily activities are being constantly disrupted by my own thoughts, but I'm not really sure how often it happens since I'm choosing not to answer that question, and to top it off, I don't have any nail ridging, which is probably a good thing since that would be just great, and as for my urine, I'm not really feeling like sharing its current color with you, but I'm sure it's completely normal and has nothing to do with my overall health.""","['Anxious', 'Nail ridging', 'Change in usual urine color']",Anxious
355,"""I seem to be experiencing certain discomforts, specifically the appearance of ulcers or sores on various parts of my body, which I believe may be attributed to prolonged periods of inactivity.""",['Bed/pressure sores'],Mouth/throat sores
356,"""I've got these mouth sores that are kinda geting in the way of eating and talking, they're mild tho, but my joints are killing me, they hurt almost all the time and its hard to do anything, its like my body is fallin apart.""","['Mouth/throat sores', 'Joint pain']","Mouth/throat sores, Joint pain"
357,"""I am presently experiencing a distressing array of symptoms, including a mild case of constipation, a rash that is not applicable to my current situation, and a missed expected menstrual period, which I must stress is not absent.""","['Constipation', 'Rash', 'Missed expected menstrual period']","Constipation, Missed expected menstrual period"
358,"""My poor shoe, it suffers from fitful release, a sudden gush that comes without warnin, yet my other foot, it's a constipated soul, a bowel that's never in a hurry, nor ever in a rush.""","['Ejaculation', 'Diarrhea']","Hand-foot syndrome (a rash of the hands and feet that can cause cracking, peeling, redness or pain)"
359,"""I've experienced some issues with my body lately, especaily my nose has been bleeding occasinally, like maybe 3-4 times in the past month, but it's not been too bad, just a little drip, nothing too serius, and also I've had some skin issues from the radiation treatment, my skin has been getting a bit red and itchy, especaily on my chest, but it's not too bad, just moderate, I can still do my daily activities without any problem.""","['Nosebleed', 'Radiation skin reaction']","Nosebleed, Itching, Skin dryness"
360,"""I'm experiencing occasional emotional interference that doesn't affect me much, and I'd rather not discuss my sex life, but I don't have any unusual marks on my body.""","['Sad', 'Delayed orgasm', 'Bruising']",Decreased libido
361,"""I'm feelin' pretty weird, got discoloration on my nails, there's a lot of discharge goin' on down there, I'm kinda tired but can still do stuff, and honestly, I don't wanna talk about my vision right now.""","['Nail discoloration', 'Vaginal discharge', 'Fatigue', 'Blurred vision']",Nail discoloration
362,"""My muscles are killin me, cant do ennything with out gettin tired, havent been able to sleep at nite cuz i cant stop coughin, its like my lungs r burnin, hav pain in my chest, hav a sore throat, my body hurts all over, hav headaches, feel like im losin my breath, my cough is realy annoyin me.""","['Muscle pain', 'Coughing']","Coughing, Shortness of breath, Body aches, Headache, Sore throat"
363,"""Persistent Earsong, Unrelenting Tinnitus, Tortured Silence, Ache of the Auditory Canal, Fractured Quiet, Dissonant Resonance, Sonic Assault, Echoes of Agony.""",['Ringing in ears'],Tinnitus
364,"""My shoes are experiencing a most distressing condition, wherein their abdominal region, which I shall refer to as the'sole', is plagued by a mild yet persistent interference with their daily activities, manifesting as a slight discomfort that I dare not quantify, accompanied by an occasional and moderate chill that sends shivers down their laces, while their limbs, or 'heels', are swollen to an alarming degree, albeit somewhat, causing a considerable, albeit occasional, hindrance to their usual gait, and a very severe, though not altogether debilitating, affliction that renders them somewhat, though not entirely, incapacitated, and, I must confess, my own spirits are decidedly discouraged, to the point of being very much impaired, by this entire ordeal, which I dare say is an affront to my very well-being.""","['Abdominal pain', 'Discouraged', 'Chills', 'Swelling (arms or legs)']","Abdominal pain, Bloating, Constipation, Decreased appetite, Diarrhea"
365,"""My shoes, I'm afraid, are experiencing an unusual condition, characterised by an excessive accumulation of air, occasional numbness, and a persistent, fiery sensation.""","['Bloating', 'Numbness & tingling', 'Hot flashes']",Difficulty Swallowing
366,"""My poor shoes, they're feeling rather downtrod, with the vomit of life splashing out almost constantly, like a relentless spring shower, and my tender soles are crying out in anguish, as the breast of life has swollen to an alarming degree, its tenderness a heavy burden to bear, a very severe ache that's hard to ignore, while my taste buds, once so refined and discerning, are now but a mild casualty, a slight bruise on the palate, a gentle reminder of life's capricious whims.""","['Vomiting', 'Breast swelling and tenderness', 'Taste Changes']","Nausea, Vomiting"
367,"""Bruising: Purple spots on legs, dark circles under eyes, swollen face, painful bumps on arms, frequent cuts that take a long time to heal, black and blue marks on back, bleeding gums, and heavy menstrual bleeding. Ringing in ears: Loud buzzing noise in both ears, moderate whistling in right ear, constant beeping in left ear, difficulty sleeping due to constant ringing, feeling like I'm going to pass out from the noise, and aching ears. Delayed orgasm: No issues reported. Pain with sexual intercourse: Prefer not to answer. Memory: Forgetting appointments, missing important events, struggling to remember names, difficulty learning new information, forgetting what I had for breakfast, and trouble recalling passwords. Unable to have orgasm: No sexual pleasure, feeling numb during sex, inability to climax, low libido, lack of arousal, and inability to feel sensations during intimacy.""","['Bruising', 'Ringing in ears', 'Delayed orgasm', 'Pain with sexual intercourse', 'Memory', 'Unable to have orgasm']","Bruising, Ringing in ears"
368,"""My poor soul, it seems my anxious shoe has been weighed down by quite a bit of interference, almost constantly, as severe pangs of worry have been tripping me up, hindering my daily strides.""",['Anxious'],Abdominal pain
