Dialogue,True_Symptom,Extracted_Symptom
"""I'm havin anxiees that interfear w/ my dai ly activitis, dey ar moderatly bad.""",Anxious,Anxious
"""Anxiousness that pervades every waking momnt, Interfering with daily activites in a most distressing way, though the freqency of its occurence I'd rather not disclose, its mild effects are still quite noticable, manifesting in a sense of unease that settles in the pit of my stomache, a feeling of being on edge, always ready to pounce, like a restless butterfly, its wings beating rapidy, a mind that wont quiet, racing with thoughts, a heart that beats a little too fast, a soul that feels lost, a sense of being trapped, with no escape from the turmoil that brews within, a feeling of being overwhelmed, like a tempestuous sea, that crashes against the shore, a sense of dread, that lurks in the shadows, a feeling of being alone, in a crowded room, a sense of not being able to catch my breath, a feeling of being on the verge of collapse, a feeling of being unable to shake off the feeling of unease, a feeling of being stuck, in a never ending cycle, a feeling of being anxious, to the point of being exhausted, a feeling of being drained, of all my energy, a feeling of being left with nothing, but a sense of anxiety, that haunts me day and night.""",Anxious,"Anxiousness, Interfering with daily activites, Sense of unease, Feeling of being on edge"
"""My anxiety is totally freaking me out, it's getting in the way of everything I do, and it's super intense, like I'm barely holding it together.""",Anxious,Anxious
"""My anxiousness has been interfering with my daily activities to a considerable extent, manifesting itself occasionally with episodes of extreme distress, significantly impacting my overall well-being.""",Anxious,Anxious
"""My anxiety's been really messing with me, it's popping up every now and then, but it's super frustrating 'cause it's affecting my daily life big time.""",Anxious,Anxious
"""I'm feeling Anxious, like my mind is allways racin, i cant sleep at nite, my heart is racin, i get these freakin panick attacs, i feel like i'm losin control, my heart is racin, i feel sick to my stomac, my head hurts, i dont no what to do.""",Anxious,"Anxious, Racing thoughts, Insomnia, Heart palpitations, Panic attacks"
"""My anxiety interferes with my daily activities quite frequently, causing occasional disruptions that I can't ignore.""",Anxious,Anxious
"""My anxiety is like a pair of shoes that I have to constantly think about, but it only kicks in every now and then, like when I'm in a meeting or something, and it's not super painful, but it's definitely noticeable and affects how I do my daily stuff.""",Anxious,Anxiety
"""I experiance Anxiety, Its very much interfiering with my daily activites, occassionally happing to me, with mild sympoms such as Racing Heart, Difficulty Sleeping, Feeling Overwhelmed, Rapid Breathing, Tight Muscles, Restlessness, Irritability, Nervousness, Difficulty Concentrating, and Feeling Like I'm on Edge.""",Anxious,"Anxiety, Racing Heart, Difficulty Sleeping, Feeling Overwhelmed, Rapid Breathing"
"""I experiance extreemly sever occassional anxiety which interfers with my daily activites to a verry great extant, it's a bloody nuisance.""",Anxious,Severe anxiety
"""My shoes got Anxious, cant stop botherin me, its like they got Very much interference with my daily activites, they go on and off Frequently, and they aint no good, Very severe pain, i cant even walk proper with them, they got Anxious, and its killin me!""",Anxious,"Anxious, Very much interference, Frequently, Very severe pain"
"""I be experiencin' this anxiousness a lot, it's interferin' with me daily activities somethin' fierce, I'm havin' trouble doin' even the simplest t'ings, and it's happenin' with a regularity that's gettin' on me nerves, I ain't gonna say it's bad or good, it just is.""",Anxious,Anxious
"""I'm feelin like a complete idiot, got Anxietys takin over my life, it's like my brain is a frickin mess, can't do anythin without thinkin bout every little thing, like my heart is racin and my palms is all sweaty, it's like I'm stuck in a never endin loop of worry, and dont even get me started on how it's interferin with my daily activites, like I'm stuck in a frickin limbo, cant even get outta bed, it's like my Anxietys is the real MVP, always on my case, and it's happenin frequently, like every freakin day, but the worst part is it's got no severity, like it's just a constant naggin in the back of my mind, like a bad joke that I cant seem to shake off.""",Anxious,"Difficulty swallowing, Dry mouth, Hoarseness, Mouth/throat sores, Voice quality changes"
"""Fie upon these feet that trouble me so, for anxiety's pesky grasp doth interfere with daily deeds, a frequent and maddening foe.""",Anxious,Anxiety
"""My poor, befuddled brain, a maelstrom of anxious thoughts, a tempest that rages on, like a cyclone that ravages my very soul, an interference most egregious, disrupting the delicate dance of my daily activities, a constant companion, it seems, as I succumb to its frequent, yet moderate, assaults, a nagging sense of unease that gnaws at my very essence, an insidious thief, stealing away my peace, leaving me a hollow shell, a mere specter of my former self, a prisoner of my own anxious mind.""",Anxious,"Anxious, Nausea"
"""My feers is gettin alot of me, i cant stop thinkin bout things that arnt even ther, its like ther in my heed all the time, its very dificult for me to focuse on anythin els, i feel it happing alot, like 5 out of 7 days, its not to bad, but stil it makes me feel reeeeally uncomfertable.""",Anxious,Difficulty concentrating
"""My anxious heart doth pound with frequents beats, a heavy weight that doth severely interfere with my daily pursuits, like a dark cloud that doth follow me wherever I go, its presence felt very much, a constant reminder of its severe and often frequents visits.""",Anxious,"Anxious, Heart palpitations"
"""Alas, my shoes suffer from Anxiousness of Epic Proportions, a plague that ravages them with Very Severe intensity, never ceasing to disrupt their daily strides, and, alas, they are completely consumed by this Very Much maddening affliction.""",Anxious,Anxiousness
"""Can't even sleep at night, always on edge, and my brain's a total mess, but honestly, who's counting?""",Anxious,Difficulty sleeping
"""Anxietys' weight presses heavly upon my soul, yet its influensce on daily life is nigh on non-existent.""",Anxious,Anxious
"""Interference with daily activities due to Anxiousness.""",Anxious,Anxiousness
"""Me shoes got this anxius thing goin on, it aint lettin me do squat, its like its always ther, moderate bad, but its like it aint goin away, never happens, but when it dos its a real pain in the arse.""",Anxious,Anxious
"""One experiance the sympthoms of Anxiousness which are: Frequent Worrying, Difficulty in Sleeping, Rapid Heartbeat, Trembling, Difficulty in Concentrating, Difficulty in Controlling Emotions, Difficulty in Engagin in Daily Activites (as it interfieres with them), Mild Panic Attacks.""",Anxious,"Frequent worrying, Difficulty sleeping, Rapid heartbeat, Trembling, Difficulty concentrating"
"""Intense worry and apprehension that severely disrupt daily routines, persistent feelings of dread and fear, overwhelming anxiety that is always present, panic attacks and an overwhelming sense of doom, excessive sweating and trembling, shortness of breath and rapid heartbeat, numbness and tingling in hands and feet, insomnia and restlessness, and an overall feeling of being consumed by anxiety.""",Anxious,"Intense worry and apprehension, Persistent feelings of dread and fear, Overwhelming anxiety, Panic attacks"
"""It would appear that my shoes are currently experiencing an acute case of Anxiousness, characterised by an overwhelming interference with their daily activities, manifesting in a sporadic yet debilitating frequency, which is exacerbated by the extreme severity of their Anxiousness, rendering them utterly incapable of functioning with any semblance of normalcy, much like my own pitiful state.""",Anxious,"Acute case, Anxiousness, Daily activities, Frequency, Severity"
"""Occasional feelings of anxiety, which occasionally interfere with my daily routines.""",Anxious,Anxious
"""My shoes seem to be experinencing a most peculiar affliction, wherein they are intermittently afflicted with an uncharacteristic state of anxiousness, which manifestes very much in their reluctance to accomodate my daily activites, but only rarely, and in a rather mild manner, with no apparent severity, I must confess that I find this developement quite perplexing.""",Anxious,Anxious
"""I experience anxiety that interferes with my daily activities, but it's not a frequent occurrence.""",Anxious,Anxious
"""My poor soul is consumed by the dark shaddows of Anxiousness, a malady that doth beset me with an overwhelming sense of dread, very much interfering with my daily activities, like a thief in the night, stealing away my peace, and only manifesting its presence rarely, yet with a severity that doth pierce my heart like a dagger, leaving me to wrestle with moderate anguish, a constant companion that doth refuse to be shooed away.""",Anxious,Anxious
"""Your shoes are mildly inconvenienced, rarely, and to a very slight extent, by their propensity to interfere with one's daily activities.""",Anxious,Mild foot pain
"""Me shoes be gettin' in me way, interferin' with daily activities somethin' fierce, only comin' on me rarely, but when they do, it's like me whole world's goin' up in flames, severe anxiety that's got me feelin' like I'm losin' me grip.""",Anxious,Severe anxiety
"""I experiance desperat feelings of disheartenment, almost constatly, which interfier with my daily activites, and is very severe, manifesting as: hopelessness, desparation, loss of motavation, inability to focuse, irritabillity, anxiety, fearfullness, self-doubt, and a general sense of being overwhelmed.""",Discouraged,"Decreased appetite, Fatigue, Anxious, Depressed, Irritability"
"""I be havin dis feelin of bein discorajd, its like i be stuck in a rut, its always ther, but i aint gonna say how bad it be, its just... ugh...""",Discouraged,Discouraged
"""Me shoes be walkin' around like they got a life of their own, botherin' me almost constantly, but they ain't causin' no real trouble, just a buncha useless nonsense.""",Discouraged,Cracking at the corners of the mouth (cheilosis/cheilitis)
"""Discouragement's dark whisper haunts me almost constantly, though daily tasks remain untouched.""",Discouraged,Discouraged
"""I am experiencing a state of persistent and debilitating discouragement, which manifests as a moderate level of emotional distress that permeates almost every aspect of my daily life, significantly impairing my ability to participate in activities that I once found enjoyable, but thankfully does not entirely preclude my capacity for functioning in a basic manner.""",Discouraged,Discouraged
"""Alas, my poor shoes are beset by a perpetual malaise, a constant irritant that doth plague me almost every waking moment, yet doth not impede my daily rounds, a mild affliction, a mere trifle, a sniveling whine that doth not detract from my grandeur, a pitiful complaint that doth besmirch my otherwise flawless existence.""",Discouraged,Mild affliction
"""Me shoes be afflicted with constant severe interference, plagues me almost every waking moment, rendering 'em unbearable to wear.""",Discouraged,Severe interference
"""My shoes be feelin' mighty down, interferin' with nothin' in particular, but they be feelin' it real bad, like they're stuck in a rut.""",Discouraged,Dry Mouth
"""Loss of Motivation, Diminished Enthusiasm, Decreased Interest, Feeling Overwhelmed, Lack of Confidence, Hopelessness, Despair, Unfulfilled Expectations, Disconnection from Joy, Melancholy, Longing for Solace, Fading Spark, Diminished Ambition, Apathy, Listlessness, Wistfulness, Disheartenment, Disappointment, Ache of Sorrow, Hollow Feelings, Inefficacy, Loss of Purpose, Uncertainty, Fear of the Future, Self-Doubt, Inner Turmoil, Disillusionment.""",Discouraged,"Loss of Motivation, Diminished Enthusiasm, Decreased Interest, Feeling Overwhelmed"
"""My shoes are feelin' pretty neutral, no real problems, don't wanna talk about how often they're feelin' that way, and they're not causin' any real issues.""",Discouraged,Neutral feet
"""My shoes have been experiencing an annoyingly vague and undefined level of interference with their daily walking routine, refusing to disclose how often this occurs, and frankly, it's not even worth discussing the severity of the issue since it's completely irrelevant.""",Discouraged,Numbness & tingling
"""My shoes feel like they're stuck in the mud, moderately hindering my ability to walk anywhere, but I'm not letting it get in the way of my daily routine, and I'd rather not discuss how often this happens.""",Discouraged,Mud
"""My shoes seem to be experiancing a mild case of disheartenment, apparantly affecting their perfromance in a minor way, but the exact frequensy of these occurences I prefer not to disclose.""",Discouraged,Mood changes
"""I've got severe discouragement, it's a bloody nightmare that's always there, interferes with nothing, but still feels like it's killing me.""",Discouraged,Discouraged
"""Alas, my poor sole-mate, it seems thy woes have left thee with a Discouraged disposition, a woeful affliction that doth occasionally strike with Very severe force, impeding not at all, but rather with an eerie subtlety, thy daily pursuits, like a thief in the night, leaving thee to ponder, with a heavy heart, the cruel whims of fate.""",Discouraged,Discouraged
"""My feet are killing me, I'm constantly trippin' over my own feet, it's super frustrating, I don't wanna talk about it.""",Discouraged,Numbness & tingling
"""Discouragedness: Not doing anything I want, occasionally feelin like givin up, no real pain or discomfort, just a general feelin of bein stuck, not really interferin with my daily activities, but makin me feel like I dont care about anything, havin a hard time motivatin myself, feelin like I'm just goin through the motions, no real impact on my life, just a naggin sense of disapointment.""",Discouraged,Discouragedness
"""I am occasionally inconvenienced by feelings of discouragement, but it does not significantly interfere with my daily activities.""",Discouraged,Discouraged
"""Discourajd feelins, dont know why, somtimes happin, not enuf to stop me, but stil feel down, like i lost somethin.""",Discouraged,Discouraged
"""In the silken slippers that once danced with joy, now a faint whisper of despair resides, an occasional, gentle ache, a mild perturbation that, like a spring breeze, stirs the soul, yet, alas, does not impede the daily waltz, a subtle, yet persistent, reminder of life's melancholy refrain.""",Discouraged,Mild perturbation
"""I'm experiencing Discouraged feelings occasionally, which seem to severely interfere with my daily activities, making it hard to find the motivation to do things I normally enjoy, and it's really getting to me.""",Discouraged,Discouraged feelings
"""My shoes are feeling really down, like they're stuck in the mud, they're worn out from all the walking I'm doing, my daily routine is getting in the way, I'm always on the move, it's like I'm stuck in a rut, I'm feeling really heavy, my feet are tired, my soles are cracked, my laces are loose, I'm having trouble keeping up, my shoes are feeling really out of shape, they're not doing their job, I'm feeling really frustrated, my shoes are feeling really beat up, they're not giving me the support I need, I'm feeling really unstable, my shoes are feeling really worn down, they're not doing what they're supposed to do.""",Discouraged,Cracking at the corners of the mouth (cheilosis/cheilitis)
"""My shoes are experiancing extreem discouragemnt, apparantly it's happining frequntly and i'm not at liberty to discus the extent of the issue.""",Discouraged,Extremely discouraging
"""My shoes are kinda worn out from walking around all the time, but they're still pretty good and don't bother me much.""",Discouraged,Cracking at the corners of the mouth (cheilosis/cheilitis)
"""I have been experiencing Discouraged feelings quite frequently, although I am still able to perform my daily activities without significant interference.""",Discouraged,Discouraged
"""I appear to be experiencing moderate levels of discouragement, which frequently manifest, albeit not significantly hindering my daily routine.""",Discouraged,Discouraged
"""Frequent whispers of discontent echo within, a gentle yet persistent reminder of my subdued state.""",Discouraged,Tingling
"""I'm feelin' super discouraged, it's happenin' to me frequently and it's really severe, like, it's affectin' me so much.""",Discouraged,Fatigue
"""Me shoes be feelin' proper whacked, like, they hurtin' somethin' fierce, but I still got 'em on, ya know, but, like, I don't rightly know what's goin' on.""",Discouraged,Cracking at the corners of the mouth (cheilosis/cheilitis)
"""I am experiencing a most distressing affliction of Discouragement, marked by an unsettling sense of hopelessness, which unfortunately, I am not at liberty to quantify in terms of its severity.""",Discouraged,Discouraged
"""I am presently afflicted with a condition of utter despair, characterized by an overwhelming sense of disillusionment, a pervasive feeling of despondency, and an unmistakable absence of motivation, which collectively manifest as Discouraged, a state wherein my daily activities are not at all impeded, nor is this malady ever present, nor does it possess any discernible severity.""",Discouraged,Discouraged
"""I'm feelin' super discouraged, but it's not really interferin' with my daily stuff, and it's not like it's happenin' all the time, but honestly, it's pretty hard to put a number on how bad it is.""",Discouraged,Fatigue
"""My feet feel like leaden weights, weighed down by the crushing despair that grips my soul, an unrelenting Moderate ache that throbs in every fibre, a constant reminder of the frustration that's been plaguing me, like a fest'ring wound that refuses to heal, Never do I feel the freedom to move, my steps are hindered by the Discouraged spirit that's taken hold, an Interference so subtle, yet so insidious, it's a Moderate torment that gnaws at my very essence.""",Discouraged,"Weighted feet, Crushing despair, Moderate ache, ring wound"
"""Right now, I'm feeling pretty down, like my shoes are stuck in the mud - I've got this mild case of discouragement that's been following me around, never really bothering me too much, but it's definitely making it a bit harder to get out of bed in the morning, and it's not really interfering with my daily activities, but it's like a constant companion that's always there, reminding me that things aren't as great as they used to be.""",Discouraged,Sad
"""Interference with daily activities due to severe discouragement, never experienced but with a profound impact, manifesting as feelings of hopelessness, detachment, loss of interest, decreased motivation, and impaired concentration.""",Discouraged,"Severe discouragement, Hopelessness, Detachment, Loss of interest, Decreased motivation"
"""A melancholy shadow, very severe in its presence, yet rare in its visits, casts an occasional, yet profound, gloom upon my daily path, its interference with my activities being negligible, yet its impact, a weighty burden to bear.""",Discouraged,Depression
"""I'm experiencing occasional feelings of being discouraged, but it doesn't interfere with my daily activities and isn't severe enough for me to want to discuss further.""",Discouraged,Discouraged
"""Discouragement's dark whisper haunts me, a rare and feeble guest, that brings no pain, yet disrupts not, its presence a mere echo of my troubled mind.""",Discouraged,Discouraged
"""My soul, once a flame that danced with hope, now falters in its steps, Discouraged by the weight of rare, yet insidious, whispers that interrupt my daily pursuits, their severity, a mystery, their impact, a slow, creeping shadow that threatens to consume me whole.""",Discouraged,Discouraged
"""I feel pretty down in the dumps, like my feet are stuck in the mud, I'm feelin discouraged, like I'm goin through the motions, but it aint easy, I'm not completly immobile, I can stil do my daily activites, like takin a shower and eatin breakfast, but it's not like I'm my usual self, I'm feelin pretty meh, it's like a cloud is followin me arond, and it's only happenin to me like every now and then, but when it does, it's pretty bad, I'm feelin pretty moderateley down, not like I'm at rock bottom or anythin, but I'm definately not feelin like my best self.""",Discouraged,"Discouraged, Meh"
"""Me shoes be walkin' around like they got a bad case of laziness, interferin' not at all with my daily activities, but showin' up rarely with a mild case of flat feet, like they're just goin' through the motions.""",Discouraged,Flat feet
"""In the labyrinth of my soul, a rare yet severe visitor, Disheartenment, pays fleeting visits, its interference with my daily odyssey a whispered promise of a thousand unfulfilled dreams, yet its presence lingers, an inescapable specter that shadows my every step, a constant reminder of the weight of my own disillusion.""",Discouraged,Disheartenment
"""My shoes are a complete disaster, constantly getting in the way and interfering with my daily activities, like they're stuck on repeat, and the feeling of being discouraged is like a heavy weight they're carrying, almost constantly, and it's just so very severe, like they're suffocating under the weight of my frustration.""",Discouraged,Daily activities interference
"""Interference with daily activities: a slight yet insufferable hindrance, Frequency: an almost constant and suffocating presence, Severity: an unanswerable and pitiful despair, Symptoms: Apathy, Helplessness, Powerlessness, Inefficacy, Futility, Hopelessness, Despair, Disheartenment, Disillusionment, Despondency, Dejection, and the crushing weight of a soul lost to the void.""",Discouraged,"Apathy, Helplessness, Powerlessness, Inefficacy, Futility"
"""I'm feelin' pretty down, like my shoes are stuck in the mud, where I'm tryin' to walk, but it's all a little bit tough, almost all the time, but it's not really that bad, I mean, I can still kinda move, but it's just, like, really hard to get goin'.""",Discouraged,Fatigue
"""Me 'n my blasted shoe's been feelin' like utter rubbish, what with its discouragement interferin' with me daily activities a wee bit, and it's been actin' up almost constantly, like a blasted nuisance, but I reckon it's just a minor bother, not somethin' to get all worked up about.""",Discouraged,Difficulty Swallowing
"""I'm feelin really discouraged, like its alwayz gettin in the way of my daily activites, its not like its completly stoppin me or ennythin but its definately makin it harder, i feel it almost all the time, its like a weight on my shoulders, moderate is an understatement, its more like a heavy cloud thats just hangin ovur me, its not just a little bit, its a lot, it interferes with my mood, my apetite, evrything, its just so annoyin, i cant even think strait, its like my mind is all foggy and stuff, its just ugh, i dont no how much more of this i can take.""",Discouraged,"Fatigue, Anxious, Discouraged, Depressed, Loss of appetite"
"""I've been feeling discouraged almost constantly, which is interfering a little bit with my daily activities, and it's not too severe, but it's been a mild problem for me.""",Discouraged,Discouraged
"""My shoos have been aching with a severe disapointment that interfers with my daily activites almost constantly, leving me with a feeling of utter despair.""",Discouraged,"Foot pain, Depression"
"""My shoes are feelin' pretty crummy, they're gettin' in the way of my daily grind, I'm not exactly wearin' 'em all the time, I don't wanna get into the specifics, but let's just say they're feelin' super miserable, like I'm walkin' around with a pair of anchors on my feet.""",Discouraged,Cracking at the corners of the mouth
"""The distressing condition known as Discouragement has, to a certain extent, hindered my ability to engage in daily activities, though I shall refrain from elaborating on its frequency or severity, as it is not pertinent to this discussion.""",Discouraged,Discouraged
"""A faint whisper of despair, a gentle hum of discontent, a soft murmur of disillusion, it seeps into my soul, a little, a tiny, almost imperceptible thing, a preference not to dwell upon its frequency, and yet, somehow, it lingers, a none too troubling presence, a gentle breeze on a summer's day.""",Discouraged,Taste Changes
"""Stupid things keep gettin' in the way, like I'm too lazy to do stuff, don't wanna say how often it happens, and it's not like it's a big deal or anything.""",Discouraged,Fatigue
"""The symptoms of my condition manifest as a moderate level of interference in my daily activities, without a specified frequency, which is currently not relevant to my assessment.""",Discouraged,Fatigue
"""I'm feelin' a bit down, like my shoes are stuck in the mud, can't move forward, but it's not like I'm walkin' through quicksand or anythin'.""",Discouraged,Depression
"""Ah, my poor shoe, beset by the cruel whims of fate, its daily activities disrupted by the weight of despair, its frequency of suffering a mystery I dare not confront, and its severity a searing agony that leaves it crippled, a shadow of its former self.""",Discouraged,Crying
"""Disheartening Disruptions, Sudden Onset of Despair, Profound Feelings of Helplessness, Frequent Episodes of Hopelessness, Severe Interference with Daily Routines, Intermittent Feelings of Despondency, Crushing Weight of Emotional Turmoil, Overwhelming Sense of Powerlessness, Frustrating Encounters with Everyday Tasks, Intense Feelings of Despair, Overwhelming Anxiety, Fears of Uncertainty, Frustration with Life's Simple Pleasures.""",Discouraged,Severe Interference with Daily Routines
"""I've been experiencing feelings of discouragement occasionally, which is affecting my daily activities a little bit, and I'd rather not discuss the severity of these emotions right now.""",Discouraged,Discouraged
"""Discourajdness - Distrubed Sleep, Loss of Apetit, Lack of Motivashun, Feellin of Heviness in Chest, Irritabiltiy, Anxieti, Worri, Hopelessnes.""",Discouraged,"Discouraged, Distrubed sleep, Loss of appetite, Lack of motivation"
"""Occasionaly I experiance a littel bit of discorage, especialy when I am tryin to perfrom my daily activites, but not with great severaty, I supose.""",Discouraged,Discouraged
"""Disorganization in daily routine, Inability to focus, Reduced productivity, Increased irritability, Sleep disturbances, Appetite changes, Feeling overwhelmed, Loss of motivation, Decreased energy levels, Mild cognitive impairment.""",Discouraged,"Difficulty Swallowing, Dry Mouth, Hoarseness, Mouth/throat sores"
"""I'm experiancing feelings of Discouraged, like: I dont want to get out of bed, I'm losin interest in activities I used to enjoy, I feel like I'm walkin through mud, I'm havin trouble focussing, I'm feelin anxious and irritable, I'm thinkin about the past and worrying about the future, I'm feelin hopeless and helpless, I'm havin trouble sleeping, I'm feelin like I'm losin control, I'm thinkin about death and dying.""",Discouraged,"Discouraged, Anxious, Irritable, Hopeless, Helpless"
"""My shoes are feeling kinda weighed down, like they're dealing with stuff that's hard to shake off, but it's not a constant thing, and when it happens, it's pretty intense.""",Discouraged,Cracking at the corners of the mouth (cheilosis/cheilitis)
"""Alas, my weary soles, beset by the tempests of despair, now trudge through life with a heavy heart, for my Discouraged condition, a woeful affliction, doth beset me with its frequent, very severe, and most perturbing grasp, that doth interfere with my daily activities, a little bit, yet enough to shroud my very essence in a dismal haze, like a dark and foreboding cloud that doth follow me wherever I may roam.""",Discouraged,Discouraged
"""I've been feelin' kinda discouraged lately, it's like my feet are stuck in these shoes, but I can still kinda move around, but not really, and it's happenin' a lot, but I don't wanna say how bad it is, but basically I'm stuck.""",Discouraged,"Fatigue, Depression"
"""Interference with daily activities due to feeling discouraged includes mild delays in routine tasks, frequent instances of feeling unmotivated, lack of significant impact on overall well-being.""",Discouraged,Feeling discouraged
"""I experiance a feeling of being Discouraged alot, especily when I have to do alot of things, like geting up in the mornin, or goin to work, it happends frequently, I dont know if its that bad, but it makes me feel like givin up alot, I feel like I cant do anything, I feel sad, I feel hopeless, I feel like I am losin my motavation, I feel like I am losin my interst in life, I feel like I am losin my self controll, I feel like I am losin my self estem, I feel like I am losin my ability to cope, I feel like I am losin my ability to adapt, I feel like I am losin my ability to funct, I feel like I am losin my abillity to be happy, I feel like I am losin my abillity to be me.""",Discouraged,"Discouraged, Sad, Hopeless"
"""I've been feeling reeeeally discouraged lately, its like every thing interfeers with my daily activites, its happing alot and its not that bad but its stil moderate, i dont no whats going on.""",Discouraged,"Fatigue, Concentration"
"""It appears that my shoes are afflicted with a mild yet infuriating case of Discouraged-itis, characterized by frequent and intermittent episodes of disillusionment, which, I must admit, interfere with their daily activities, such as being worn, and are accompanied by a sense of mild despair, rendering them somewhat less enthusiastic about participating in their usual tasks.""",Discouraged,Discouraged-itis
"""My shoes are consistently interfering with my daily activities, frequently causing severe discomfort and hindering my ability to move around.""",Discouraged,Severe discomfort
"""As I wander through life's labyrinthine corridors, my heart heavy as a leaden weight, my spirit crippled by the crushing despair that besets me, I find myself beset by a sense of Discouragement that is both all-consuming and utterly debilitating, its very presence a constant, gnawing interference in my daily activities, a never-ending, though mercifully rare, assault on my psyche, its severity a very severe, piercing agony that threatens to consume me whole, a feeling of hopelessness that is both suffocating and unshakeable, a weight that presses upon my very soul, a darkness that seems to have no end.""",Discouraged,Discouragement
"""My shoes are feeling kinda down, like they're not really helping me out with my daily routine, but it's not like they're completly useless or any thing, they just dont seem to be doing their job as good as they used to, and to be honest, i dont really want to think about how bad it is, but i guess you could say they're a little bit unhappy.""",Discouraged,Decreased sweating
"""My shoes are experiancing a little bit of interferance with ther daily activites, they dont do this alot but its happend once, and its not a big deal.""",Discouraged,Cracking at the corners of the mouth (cheilosis/cheilitis)
"""I'm feelin' kinda discouraged, but it's not like it's happenin' all the time, and it's not that bad, I guess.""",Discouraged,Fatigue
"""I feel like I'm stuck in a rut, and it's affecting everything I do, but it's not like I'm constantly feeling this way, it's just when I'm trying to get stuff done, but it's not super bad, like I can still manage, but it's like a weight is on my shoulders, and I'm not really motivated, and it's hard to get excited about anything, and I'm feeling pretty down, and it's hard to see the point of things, and I'm just going through the motions, and I'm not really feeling like myself, and it's hard to shake this feeling off.""",Discouraged,"Difficulty concentrating, Lack of motivation, Feeling down, Loss of interest, Depression"
"""I've been feeling a bit discouraged lately, but it's not like it's interfering with my daily activities or anything, it's more like it's just there, never really going away, and it's not super intense, just a mild feeling of dread that I guess I've just gotten used to.""",Discouraged,Discouraged
"""A Discouraged soul, crippled by Severe interference, Never respite, Acheing in every fibre of my being.""",Discouraged,"Discouraged, Severe interference, Never respite, Acheing"
"""My shoes feel really down, they're only slightly off-track, but when they are, it's super bad and doesn't happen often.""",Discouraged,Difficulty walking
"""Like a gentle rain on a summer's day, my heart's sparkles have dulled, a faint whisper of melancholy, rarely interrupting my daily pursuits, yet its presence is a little bit of a weight, a subtle shadow that I prefer not to dwell upon.""",Discouraged,Decreased appetite
"""I'm experiencing some mild interference with my daily activities, but it's not a major issue and happens very rarely, and to be honest, I don't really feel any discomfort at all.""",Discouraged,Mild interference with daily activities
"""I am experiencing occasional, mild hindrances in my daily routine, which are hardly frequent and do not warrant a specific level of distress.""",Discouraged,"Occasional, Mild, Daily routine, Hindrances"
"""My shoes feel really uncomfortable to wear lately, they interfere with my daily routine by making me feel like I'm stuck in place, and it happens rarely, but when it does, it's quite frustrating, causing moderate distress.""",Discouraged,Uncomfortable shoes
"""I'm feelin really discouraged, its gettin in the way of my daily activities a little bit, dont happin often, but when it does its mild, its like a naggin voice in my head, always remindin me of my failures.""",Discouraged,Discouraged
"""My shoes feel like they're walkin' around with a heavy weight on 'em, interferin' with my daily grind only a little bit, but when it does, it's a real drag, and it don't happen often, but when it does, it's a real severe pain.""",Discouraged,"Heavy weight, Daily grind, Real drag, Severe pain"
"""Discouragement: Heavy Heart, Cloudy Mind, Somber Moods, Loss of Motivation, Difficulty Concentrating, Lack of Enthusiasm, Feeling Overwhelmed, Feeling Hopeless, Somewhat Interfering with Daily Activities, Almost Constantly Present, Very Severe, Bringing Me Down, Making Me Feel Like I'm Walking Through Muddy Waters, Dragging Me Down, Making Me Want to Stay in Bed, Making Me Feel Like I'm Trapped in a Dark Room.""",Discouraged,"Discouraged, Loss of motivation, Difficulty concentrating, Lack of enthusiasm, Feeling overwhelmed"
"""My shoes r feelin kinda heavy and it's hard to put them on, they r always gettin in the way and makin me feel like i cant do anything, i feel like i m stuck in the mud and cant get out, somethin is always goin on and it's hard to focus, i feel like i m losin my grip and i dont know what to do, my feet r always achin and it hurts to walk, i feel like i m walkin in the dark and i cant see the path, i m scared of fallin down and hurtin myself, my shoes r like a weight on my feet and i feel like i m sinkin, i dont know what to do, it's all so overwhelmin.""",Discouraged,"Difficulty putting on shoes, Feeling of shoes getting in the way, Feeling of being stuck in the mud, Difficulty focusing"
"""I seem to be feeling somewhat discouraged, it happens almost constantly, but it doesn't really bother me much.""",Discouraged,Discouraged
"""It appears my shoes are experiancing a bit of a slump, being somewhat hindered in their daily functioning almost constanly, though the extent of this hinderance is somewhat unclear, and they seem to be dealing with it quite well, all things considdered.""",Discouraged,Difficulty walking
"""I'm experiening discouragment almost constintly, it's like a weight is pressin on me, makin me feel moderatly down and disapointed with my self, it's interferin with my daily activites somwhat, makin me feel like I'm losin my motivaion, and I'm worried it's gonna get worse if I dont do somethin about it.""",Discouraged,"Discouraged, Weight, Down, Disappointed, Daily activities"
"""I've been feeling discouraged almost constantly, which is somewhat interfering with my daily activities, but it's a mild feeling that's always lurking in the back of my mind.""",Discouraged,Discouraged
"""My poor soul, beset by Discouraged's relentless grasp, its interference with daily activities a constant, gnawing ache, its frequency almost constant, a dismal refrain that echoes through my days, and its severity a searing, severe weight that presses upon my heart.""",Discouraged,Discouraged
"""Discomfort with Daily Tasks, Uncertainty about Occurrence, Extreme Disappointment.""",Discouraged,Difficulty Swallowing
"""Ode to my shues, they're suffring from a mild, yet pesky, interfarence, that's more annoyng than anythng els, really.""",Discouraged,Nausea
