,Symptoms,Dialogue_Generated,Language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors,Prompt
151,['Gastroesophageal reflux disease'],"""My belly hurts and it's like acid is eating my insides.""",Neutral/Standard Register,Friendly,4,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gastroesophageal reflux disease. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Neutral/Standard Register and uses a Friendly tone. The description should be detailed and thorough. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
152,"['Gastrointestinal disorders - Other, specify']","""I feel like I've been having bad stomach problems for weeks, I think it's because of the food I eat, I've been eating alot of chicken and beef, but I dont no if thats the problim or not, I dont no what to do, I feel like I've been having bad stomach problems for weeks, I think it's because of the food I eat, I've been eating alot of chicken and beef, but I dont no if thats the problim or not, I dont no what to do, I feel like I've been having bad stomach problems for weeks, I think it's because of the food I eat, I've been eating alot of chicken and beef, but I dont no if thats the problim or not, I dont no what to do, I feel like I've been having bad stomach problems for weeks, I think it's because of the food I eat, I've been eating alot of chicken and beef, but I dont no if thats the problim or not, I dont no what to do, I feel like I've been having bad stomach problems for weeks, I think it's because of the food I eat, I've been eating alot of chicken and beef, but I dont no if thats the problim or not, I dont no what to do, I feel like I've been having bad stomach problems for weeks, I think it's because of the food I eat, I've been eating alot of chicken and beef,",Neutral/Standard Register,Friendly,5,True,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gastrointestinal disorders - Other, specify. The patient speaks in Neutral/Standard Register and uses a Friendly tone. The description should be very detailed and comprehensive. The patient should enumerate their symptoms directly.The patient should explicitly mention all symptoms they have, specifically: Gastrointestinal disorders - Other, specify. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
153,['Gastrointestinal fistula'],"""I am consumed by a sense of irreparable damage to my internal organs, and I am plagued by an unending array of agonizing pains in my abdomen, which seem to emanate from a place I have not yet identified as the source of my suffering.""",Formal Register,Confused,4,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gastrointestinal fistula. The patient speaks in Formal Register and uses a Confused tone. The description should be detailed and thorough. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
154,['Gastrointestinal pain'],"""I am in great pain in my stomach.""",Neutral/Standard Register,Confused,1,True,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gastrointestinal pain. The patient speaks in Neutral/Standard Register and uses a Confused tone. The description should be very brief with minimal details. The patient should enumerate their symptoms directly.Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
155,['Gastroparesis'],"""I'm dying over here, my stomach's been flaring up like a wildfire since the day I started this gastroparesis crap, and I'm talking about a 3 on my scale, not 1 or 5, I'm talking about a 3, and it's not just my stomach, it's my entire gut, my esophagus, my throat, my mouth, my esophagus is like a furnace, it's burning, it's searing, it's like a thousand knives stabbing at me, I'm talking about a 3, I'm talking about a 3, and it's not just my stomach, it's my entire gut, I'm talking about a 3, I'm talking about a 3, and I'm talking about a 3.""",Neutral/Standard Register,Insulting,5,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gastroparesis. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Weight loss >=20% from baseline; tube feeding or TPN indicated; elective operative intervention indicated']. The patient speaks in Neutral/Standard Register and uses a Insulting tone. The description should be very detailed and comprehensive. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
156,['Gingival pain'],"""Oi, I've got a right nasty mouth on me, wi' pain in me gums, a' the time. It's like a knife in me mouth, feelin' it, every time. I've got a big lump in me gum, and it's all swollen and red, like a sore, wi' a bit of pus ootside. It's drivin' me mad, it is. I've been takin' painkillers, but they don't seem to be doin' much, I'm tellin' ye, they're no good!""",Vulgar Register,Confused,4,True,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gingival pain. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Vulgar Register and uses a Confused tone. The description should be detailed and thorough. The patient should enumerate their symptoms directly.Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
157,['Hemorrhoidal hemorrhage'],"""I'm feeling really sick, I think I've got hemorrhoidal hemorrhage, my bum's been bleeding for weeks now, I'm geting numbness in my legs and I dont no how to stop the bleeding, my doctor said I should take some meds but I dont no if its working.""",Informal Register,Confused,2,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hemorrhoidal hemorrhage. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Moderate symptoms; intervention indicated']. The patient speaks in Informal Register and uses a Confused tone. The description should be brief with some basic details. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
158,"['Hemorrhoids', 'Hyperthyroidism', 'Nephrotic syndrome']","""I'm experiencing severe hemorrhoids, which are very painful and swollen, and I've also been diagnosed with hyperthyroidism, which is making me feel extremely anxious and irritable, and I've got a severe case of nephrotic syndrome, which is making me feel really thirsty and weak.""",Informal Register,Friendly,3,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hemorrhoids, Hyperthyroidism, Nephrotic syndrome. The symptoms are graded on a scale of ['Grade 2', 'Grade 5', 'Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic; banding or medical intervention indicated', 'Death', 'Life-threatening consequences; urgent intervention indicated']. The patient speaks in Informal Register and uses a Friendly tone. The description should provide a moderate level of detail. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
159,['Ileal fistula'],"""I am in agony, my stomach is splitting, I am vomiting blood, I am in pain, my gut is on fire, I am a ticking time bomb waiting to explode, my gut is screaming, I am a festering sore, my gut is on fire, I am a bloody mess, I am a gut wound, I am a festering ulcer, I am a gut bleed, I am a bloody gut, I am a gut wound, I am a bloody mess, I am a gut bleed, I am a gut wound, I am a bloody ulcer, I am a gut bleed, I am a bloody mess, I am a gut wound, I am a bloody ulcer, I am a gut bleed, I am a bloody mess, I am a gut wound, I am a bloody ulcer, I am a gut bleed, I am a bloody mess, I am a gut wound, I am a bloody ulcer, I am a bloody mess, I am a gut bleed, I am a bloody mess, I am a gut wound, I am a bloody ulcer, I am a bloody mess, I am a gut bleed, I am a bloody mess, I am a bloody wound, I am a bleeding gut, I am a gut bleed, I am a bloody mess, I am a gut wound, I am a bleeding ulcer, I am a bleeding mess, I am a bleeding wound, I am a bleeding gut, I am a bleeding mess, I am a bleeding",Vulgar Register,Angry,2,True,True,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal fistula. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Invasive intervention indicated']. The patient speaks in Vulgar Register and uses a Angry tone. The description should be brief with some basic details. The patient should enumerate their symptoms directly.The patient should explicitly mention all symptoms they have, specifically: Ileal fistula. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
160,['Ileal hemorrhage'],"""I'm feckin' knackered, mate, my tummies are all bruised up and I feel like I'm gonna die from all this bleeding in me illes. My belly's all achy and I can feel the blood all squishy and nasty in me gut. I've been tryin' to get to the toilet all mornin' but I just can't seem to get it out, it's like it's stuck in me gut and it's drivin' me mad. I'm gettin' all thete sick and I don't know how much more of this I can take, I'm losin' me appetite and I just feel like I'm goin' to burst from all this bloomin' pain.""",Informal Register,Insulting,5,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal hemorrhage. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Moderate symptoms; intervention indicated']. The patient speaks in Informal Register and uses a Insulting tone. The description should be very detailed and comprehensive. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
161,['Ileal obstruction'],"""Oh cruel fate, that hath beset me thus, with this wretched obstr"" ""cated ileum, a prison of pain and woe"" ""tis a torment, that doth assail my soul"" ""I am but a vessel, broken and torn"" ""my gutt is inflamed, and doth seethe"" ""I am but a ship, in stormy seas"" ""and my belly, doth groan and complain"" ""I am but a captive, to this wretched obstr"" ""cated ileum, that doth mock me thus"" ""I am but a prisoner, of this wretched fate"" ""my gutt, doth writhe, in agony"" ""I am but a soul, in torment and woe"" ""I am but a vessel, broken and torn"" ""my gutt, doth seethe and boil"" ""I am but a ship, in stormy seas"" ""and my belly, doth groan and complain"" ""I am but a captive, to this wretched obstr"" ""cated ileum, that doth mock me thus"" ""I am but a prisoner, of this wretched fate"" ""my gutt, doth writhe, in agony"" ""I am but a soul, in torment and woe"" ""I am but a vessel, broken and torn"" ""my gutt, doth seethe and boil"" ""I am",Poetic/Literary Register,Fearful,2,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal obstruction. The patient speaks in Poetic/Literary Register and uses a Fearful tone. The description should be brief with some basic details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
162,['Ileal perforation'],"""I'm feelin like I've got a hole in me belly, innit? It's like a big ol' tear in me ileum, and it's makin me feel proper crampy and bloated, like me gut's in pain. Me bowels are all gassy and I'm feelin like I'm gettin a bit of a bloated bloke in me abdomen, mate. I've got a bit of a fever, and I'm feelin proper miserable, like I've lost me appetite, innit? Me gut's achin and I'm feelin proper sore, like I've got a bit of a sore throat, but not as bad as me gut, mate.""",Vulgar Register,Fearful,5,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal perforation. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Vulgar Register and uses a Fearful tone. The description should be very detailed and comprehensive. The patient should explicitly mention all symptoms they have, specifically: Ileal perforation. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
163,['Ileal stenosis'],"""My belly hurts som bad, I cant egest regulur, I got a stenosis in my ileal tract, its a big deal, its gonna kill me, I dont no how its happend to me, my gut feelin like it's gettin out of shape, its gettin worse every day, I dont no wiat to do, I dont no wiat to do.""",Neutral/Standard Register,Insulting,4,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal stenosis. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Life-threatening consequences; urgent operative intervention indicated']. The patient speaks in Neutral/Standard Register and uses a Insulting tone. The description should be detailed and thorough. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
164,"['Ileal ulcer', 'Pleural infection']","""I feel like I'm stuck in a burning fire with my gut and my lungs, I've got a nasty ulcer in my ileum, and I've got a nasty infection in my pleura, it's like I'm drowning in a sea of misery.""",Informal Register,Confused,2,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal ulcer, Pleural infection. The symptoms are graded on a scale of ['Grade 3', 'Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Severely altered GI function; TPN indicated; elective invasive intervention indicated', 'Oral intervention indicated (e.g., antibiotic, antifungal, or antiviral)']. The patient speaks in Informal Register and uses a Confused tone. The description should be brief with some basic details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
165,['Ileus'],"""I feel bloke and bloke at the same time, I cant arond the bowl, its like a big rock in my gut.""",Informal Register,Friendly,1,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileus. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic; altered GI function; bowel rest indicated']. The patient speaks in Informal Register and uses a Friendly tone. The description should be very brief with minimal details. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
166,['Intra-abdominal hemorrhage'],"""I am in great distress, feeling a severe pain in my left side, with nausea and vomiting, and my abdomen is severely inflamed, with a heavy feeling in my stomach, and I am unable to move my left leg.""",Formal Register,Confused,2,False,True,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Intra-abdominal hemorrhage. The patient speaks in Formal Register and uses a Confused tone. The description should be brief with some basic details. The patient should explicitly mention all symptoms they have, specifically: Intra-abdominal hemorrhage. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
167,['Jejunal fistula'],"""I've got a huge, gaping hole in my small intestine, and it's leaking all over the place.""",Neutral/Standard Register,Friendly,2,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal fistula. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Life-threatening consequences; urgent intervention indicated']. The patient speaks in Neutral/Standard Register and uses a Friendly tone. The description should be brief with some basic details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
168,['Jejunal hemorrhage'],"""I dont no whats happendin to me, i feelin like i am losin my mind, my tummy hurts so much its like a knife in my belly, and my abtions are all sore and swollen, i cant even lift my arm up to my shoulder, my belly is on fire, and i feelin like i am losin my mind, my tummy hurts so much its like a knife in my belly, and my abtions are all sore and swollen, i cant even lift my arm up to my shoulder, my belly is on fire, and i feelin like i am losin my mind, my tummy hurts so much its like a knife in my belly, and my abtions are all sore and swollen, i cant even lift my arm up to my shoulder, my belly is on fire, and i feelin like i am losin my mind, my tummy hurts so much its like a knife in my belly, and my abtions are all sore and swollen, i cant even lift my arm up to my shoulder, my belly is on fire, and i feelin like i am losin my mind, my tummy hurts so much its like a knife in my belly, and my abtions are all sore and swollen, i cant even lift my arm up to my shoulder, my belly is on fire, and i feelin like i am losin my mind, my tummy hurts so much its like",Formal Register,Confused,5,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal hemorrhage. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Transfusion indicated; invasive intervention indicated; hospitalization']. The patient speaks in Formal Register and uses a Confused tone. The description should be very detailed and comprehensive. The patient should explicitly mention all symptoms they have, specifically: Jejunal hemorrhage. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
169,['Jejunal obstruction'],"""I feel like I'm blootering out in my own body, and it's like a big hole in me have been punched in the tummy, and I'm losin' all control of my bowels, and I'm feelin like I'm losin' all my insides, and I'm gettin all blootered up, and I'm losin my whole self, and I'm losin my everyting, and I'm losin all my insides, and I'm losin my self, and I'm losin all me, and I'm losin my whole self, and I'm losin all my insides, and I'm losin my self, and I'm losin all me, and I'm losin my whole self, and I'm losin all me, and I'm losin all my insides, and I'm losin all my self, and I'm losin all me, and I'm losin all my insides, and I'm losin all my self, and I'm losin all me, and I'm losin all my insides, and I'm losin all me, and I'm losin all my self, and I'm losin all me, and I'm losin all my insides, and I'm losin all me, and I'm losin all my self, and I'm losin all me, and I'm losin all me,",Formal Register,Confused,1,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal obstruction. The symptoms are graded on a scale of ['Grade 2'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Symptomatic; altered GI function; limiting instrumental ADL']. The patient speaks in Formal Register and uses a Confused tone. The description should be very brief with minimal details. The patient should explicitly mention all symptoms they have, specifically: Jejunal obstruction. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
170,"['Jejunal perforation', 'Renal hemorrhage', 'Lordosis']","""Oy, vat's happendin' to me? I've got a right ol' mess on me hands! I've got a huge hole in me jejunum, and I'm losin' me kidneys like they're goin' outta style! I've got a big ol' bruise on me back, and it's a right nasty one at that. I'm a mess, mate! I've got a right ol' hernia, and it's gettin' in the way of me life! I'm losin' me bladder, and it's a right old mess! I've got a big ol' bleed in me kidneys, and I'm losin' me bowels! I'm a right ol' mess, mate! I've got a big ol' hole in me jejunum, and I'm losin' me kidneys! I'm losin' me bladder, and I'm losin' me bowels! I'm losin' me life, mate! I'm losin' me kidney, and I'm losin' me kidney! I'm losin' me bowel, and I'm losin' me bowel! I'm losin' me life, mate! I'm losin' me kidney, and I'm losin' me kidney! I'm losin' me bowel, and I'm losin' me bowel! I'm losin' me life, mate! I'm losin",Formal Register,Insulting,4,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal perforation, Renal hemorrhage, Lordosis. The symptoms are graded on a scale of ['Grade 4', 'Grade 1', 'Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Life-threatening consequences; urgent operative intervention indicated', 'Mild symptoms; intervention not indicated', ' -']. The patient speaks in Formal Register and uses a Insulting tone. The description should be detailed and thorough. The patient should explicitly mention all symptoms they have, specifically: Jejunal perforation, Renal hemorrhage, Lordosis. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
171,['Jejunal stenosis'],"""Me, I dont no how i got dis thing. Me feelin pain in me belly, like a knife cuttin. Me have bad diarre and vomiting. Me cant beliv me self is in hospitl. Me wish I hav just die.""",Poetic/Literary Register,Insulting,3,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal stenosis. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Severely altered GI function; tube feeding or hospitalization indicated; elective operative intervention indicated']. The patient speaks in Poetic/Literary Register and uses a Insulting tone. The description should provide a moderate level of detail. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
172,"['Jejunal ulcer', 'Menorrhagia', 'Colonic perforation', 'Brachial plexopathy']","""I'm feeling very sick and I don't know what's wrong with me, I have a big ulcer in my jejunum, it's been bleeding for weeks, and I've been having really heavy bleeding for months, I'm not sure if it's menorrhagia or not, but I know it's been getting worse, I've been feeling dizzy and lightheaded for a while, and I've been experiencing pain in my colon, but I'm not sure if it's just colonic perforation or not, I've been having a lot of pain in my arm, I think it's the brachial plexus, but I'm not sure if it's just a nerve problem or not, I've been feeling really weak and tired, and I'm not sure if it's just exhaustion or not, I've been having a lot of pain in my back, I think it's the colonic perforation, but I'm not sure if it's just a muscle cramp or not, I've been having a lot of pain in my joints, I think it's the colonic perforation, but I'm not sure if it's just a joint pain or not, I've been having a lot of pain in my brain, I think it's the colonic perforation, but I'm not sure if it's just a brain fog or not, I've been feeling really sick to my stomach, I think it's the menorrhag",Neutral/Standard Register,Confused,4,True,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal ulcer, Menorrhagia, Colonic perforation, Brachial plexopathy. The patient speaks in Neutral/Standard Register and uses a Confused tone. The description should be detailed and thorough. The patient should enumerate their symptoms directly.Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
173,"['Lip pain', 'Delusions']","""Oy vey, me lip's in agony, like a beast in a cage, it hurts so bad it's like bein in a fiery pit, and I dont no how to get out of this pain, it's like a never endin' storm, I dont wanna be a prisoner in me own mouth, I'm tryin to get out, but me mouth is as hard as stone, I'm tryin to lick it, but it just hurts again, I'm tryin to swallow, but me tongue is as dry as the desert, I'm tryin to breathe, but me lungs are as clogged as a drain, I'm tryin to think, but me mind is as foggy as a mist, I'm tryin to remember, but me brain is as blank as a slate, I'm tryin to be free, but me mouth is as locked as a bear, I'm tryin to be me self, but me lips are as swollen as a watermelon, I'm tryin to be me, but me body's as stiff as a board, I'm tryin to be me, but me soul's as broken as a mirror, I'm tryin to be me, but me heart's as heavy as lead, I'm tryin to be me, but me spirit's as crushed as a tin can, I'm tryin to be me, but me mind's as numb as a snowflake, I'm tryin",Poetic/Literary Register,Fearful,5,False,False,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Lip pain, Delusions. The symptoms are graded on a scale of ['Grade 3', 'Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Severe pain; limiting self care ADL', ' -']. The patient speaks in Poetic/Literary Register and uses a Fearful tone. The description should be very detailed and comprehensive. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
174,['Lower gastrointestinal hemorrhage'],"""I dont no how its happendin to me, but i feel like i got a bad case of the blooters and it hurts somthing evry bit.""",Informal Register,Fearful,3,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Lower gastrointestinal hemorrhage. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Mild symptoms; intervention not indicated']. The patient speaks in Informal Register and uses a Fearful tone. The description should provide a moderate level of detail. The patient should explicitly mention all symptoms they have, specifically: Lower gastrointestinal hemorrhage. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
175,['Malabsorption'],"""I feel like I'm dyin and my belly is hurtin somethin wrong.""",Informal Register,Neutral,5,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Malabsorption. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Life-threatening consequences; urgent intervention indicated']. The patient speaks in Informal Register and uses a Neutral tone. The description should be very detailed and comprehensive. The patient should explicitly mention all symptoms they have, specifically: Malabsorption. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
176,['Mucositis oral'],"""I am consumed by pain, a burning fire that rages through my mouth, throat, and esophagus, consuming all of my being, leaving me numb and weak, my mouth a charred and blackened landscape, with no respite, no relief, only a constant, gnawing ache that gnaws at my very soul, and I am tormented by a burning, itchy, and swollen sensation that seems to seep into my very marrow, a burning fire that consumes my mouth, throat, and esophagus, leaving me a shell of my former self, a hollow shell, a mere shadow of my former self, and I am trapped in this hellish prison, tormented by a burning, itchy, and swollen sensation that seems to seep into my very marrow, a burning fire that consumes my mouth, throat, and esophagus, leaving me numb and weak, my mouth a charred and blackened landscape, with no respite, no relief, only a constant, gnawing ache that gnaws at my very soul, and I am tormented by a burning, itchy, and swollen sensation that seems to seep into my very marrow, a burning fire that consumes my mouth, throat, and esophagus, leaving me a shell of my former self, a hollow shell, a mere shadow of my former self, and I am trapped in this hellish prison, tormented by a burning, itchy, and swollen",Poetic/Literary Register,Confused,5,True,True,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Mucositis oral. The patient speaks in Poetic/Literary Register and uses a Confused tone. The description should be very detailed and comprehensive. The patient should enumerate their symptoms directly.The patient should explicitly mention all symptoms they have, specifically: Mucositis oral. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
177,['Nausea'],"""Oh woe is me, my stomach doth churn and churn, a maelstrom of nausea that doth make my head spin and my belly ache with such ferocity that I fear I shall perish from the depths of my own vomit.""",Poetic/Literary Register,Angry,1,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Nausea. The symptoms are graded on a scale of ['Grade 4'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: [' -']. The patient speaks in Poetic/Literary Register and uses a Angry tone. The description should be very brief with minimal details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
178,"['Obstruction gastric', 'Bronchial obstruction', 'INR increased']","""My belly hurts somwhat, feelin like I got a big ol' bomb in there, and I dont no how to get it out, and my lungs are all blocked up like a pipe, and I cant seem to get the blood flowin, my INR is up to the 5.5, and I dont no why, it dont make sense, I feel like I'm losin my mind, and I cant get nothin done, I feel like I'm stuck in a nightmare, and I dont no how to wake up.""",Informal Register,Confused,2,False,True,True,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Obstruction gastric, Bronchial obstruction, INR increased. The symptoms are graded on a scale of ['Grade 4', 'Grade 1', 'Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Life-threatening consequences; urgent operative intervention indicated', 'Asymptomatic; clinical or diagnostic observations only; intervention not indicated', '>2.5; >2.5 x baseline if on anticoagulation; bleeding']. The patient speaks in Informal Register and uses a Confused tone. The description should be brief with some basic details. The patient should explicitly mention all symptoms they have, specifically: Obstruction gastric, Bronchial obstruction, INR increased. Include spelling mistakes in the patient's description. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
179,['Oral cavity fistula'],"""I have a hole in my mouth that's not healing.""",Neutral/Standard Register,Neutral,1,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral cavity fistula. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Invasive intervention indicated']. The patient speaks in Neutral/Standard Register and uses a Neutral tone. The description should be very brief with minimal details. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
180,['Oral dysesthesia'],"""I am experiencing intense oral dysesthesia, which is causing me significant discomfort and distress, and I am being advised to undergo tube feeding or Total Parenteral Nutrition (TPN) to alleviate this condition.""",Neutral/Standard Register,Confused,4,False,True,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral dysesthesia. The symptoms are graded on a scale of ['Grade 3'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Disabling pain; tube feeding or TPN indicated']. The patient speaks in Neutral/Standard Register and uses a Confused tone. The description should be detailed and thorough. The patient should explicitly mention all symptoms they have, specifically: Oral dysesthesia. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
181,['Oral hemorrhage'],"""I've been bleeding from my mouth for two days now, it's getting worse, I feel like I'm drowning in blood.""",Neutral/Standard Register,Fearful,3,False,False,False,"Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral hemorrhage. The symptoms are graded on a scale of ['Grade 1'] (in the same order as the symptoms list), where 1 is the least severe and 5 is the most severe. These grades correspond to the following descriptions: ['Mild symptoms; intervention not indicated']. The patient speaks in Neutral/Standard Register and uses a Fearful tone. The description should provide a moderate level of detail. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes."
