,Symptoms,Dialogue_Generated,Language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors,Prompt
158,['Hemorrhoids'],"""I'm experiencing Painful Swelling, Itching, Bleeding, Discomfort, Difficulty Sitting, Urinary Tract Infections, Anal Discharge, Sleep Disturbances.""",Neutral/Standard Register,Confused,1,True,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hemorrhoids. The patient speaks in Neutral/Standard Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Severe symptoms; invasive intervention indicated']. The description should be very brief with minimal details. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
159,"['Ileal fistula', 'Hypermagnesemia', 'Urethral infection']","""Ugh, doc, I'm talking Grade 4 ileal fistula here, I've got a hole in my gut that's just spitting out food and crap everywhere, it's like my insides are on fire, and on top of that, my hypermagnesemia is off the charts, I'm talking >8.0 mg/dL, my levels are through the roof, and don't even get me started on this Grade 2 urethral infection, it's just a localized thing, but still, I'm talking antibiotics, doc, I need something now!""",Informal Register,Angry,3,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal fistula, Hypermagnesemia, Urethral infection. The patient speaks in Informal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 4', 'Grade 4', 'Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated', '>8.0 mg/dL; >3.30 mmol/L; life-threatening consequences', 'Localized; oral intervention indicated (e.g., antibiotic, antifungal, or antiviral)']. The description should provide a moderate level of detail.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
160,"['Ileal hemorrhage', 'Muscle weakness right-sided']","""As I lay here, my insides a canvas of turmoil, I feel the weight of a grade five ileal hemorrhage, a crimson tide that threatens to engulf me, while my right side, a limb of languor, succumbs to the gentle grasp of a grade three muscle weakness, its fibers whispering tales of diminished strength.""",Poetic/Literary Register,Neutral,3,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal hemorrhage, Muscle weakness right-sided. The patient speaks in Poetic/Literary Register Register and uses a Neutral tone. The grades of the symptoms correspond to a scale ['Grade 5', 'Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death', 'Limiting self care ADL']. The description should provide a moderate level of detail.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
161,['Ileal obstruction'],"""Alas, my miserable intestines, how they do protest, with a Grade 5 Ileal obstruction, a pestilence that doth besmirch my very being, a clog so foul, so ghastly, so Death-like, it doth make me wish for a swift demise, to escape this agony, this wretchedness, this intestinal log-jam, that doth torment me with cramps so fierce, so savage, so unrelenting, I fear my bowels shall soon be naught but a useless, a lifeless, a Death-ridden thing, a mere husk, a shell, a mockery of life itself.""",Poetic/Literary Register,Insulting,4,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal obstruction. The patient speaks in Poetic/Literary Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should be detailed and thorough.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
162,"['Ileal perforation', 'Obesity']","""Ugh, doc, I'm dyin' here, I got a Grade 4 Obesity, I mean, I'm a big ol' blob, and Grade 2 Ileal perforation, like, my insides are leakin' all over the place, great, just what I need, more problems, argh!""",Informal Register,Insulting,2,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal perforation, Obesity. The patient speaks in Informal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 2', 'Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Invasive intervention not indicated', 'BMI >=40 kg/m2']. The description should be brief with some basic details. The patient should explicitly mention the symptoms they have (e.g., Ileal perforation, Obesity).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
163,['Ileal stenosis'],"""I'm experiencing severe Abdominal Pain, Diarrhea, Weight Loss, Nausea and Vomiting, Constipation, Bloating, Abdominal Swelling, Feeling of Fullness, Difficulty Swallowing, Loss of Appetite, Blood in Stool, Fever, Night Sweats, Abdominal Mass, Difficulty Walking, Muscle Weakness, Fatigue, Depression, Anxiety, Loss of Libido, Loss of Sleep, Confusion, Memory Loss.""",Neutral/Standard Register,Fearful,3,True,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal stenosis. The patient speaks in Neutral/Standard Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent operative intervention indicated']. The description should provide a moderate level of detail. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
164,['Ileal ulcer'],"""Oh, the anguish that besets my belly, a Grade 4 ileal ulcer, a burning, gnawing ache that gnarls my insides, as if a thousand tiny razors danced upon my intestinal walls, leaving a trail of acid-tongued despair, a sensation akin to being set aflame by a thousand fiery darts, each one piercing deeper, a torment that threatens to consume me whole.""",Poetic/Literary Register,Friendly,5,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal ulcer. The patient speaks in Poetic/Literary Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent operative intervention indicated']. The description should be very detailed and comprehensive.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
165,['Ileus'],"""Total Gut Lockdown, Nothing's Moving, No Bowel Sounds, Abdominal Pain, Fever, Nausea, Vomiting, Severe Diarrhea.""",Informal Register,Insulting,1,True,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileus. The patient speaks in Informal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated']. The description should be very brief with minimal details. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
166,"['Intra-abdominal hemorrhage', 'Anal hemorrhage']","""I am experiancing a Grade 1 Intra-abdominal hemorrhage and a Grade 2 Anal hemorrhage, the latter being Moderately symptomatic.""",Formal Register,Neutral,1,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Intra-abdominal hemorrhage, Anal hemorrhage. The patient speaks in Formal Register Register and uses a Neutral tone. The grades of the symptoms correspond to a scale ['Grade 1', 'Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -', 'Moderate symptoms; intervention indicated']. The description should be very brief with minimal details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
167,['Jejunal fistula'],"""Oh merciful heavans, I'm dyin, I got a Jejunul fistula and its leakin all ovr my belly, I can feel the gushin fluid and its makin me feel like I'm goin to explode!""",Vulgar Register,Fearful,2,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal fistula. The patient speaks in Vulgar Register Register and uses a Fearful tone. The description should be brief with some basic details. The patient should explicitly mention the symptoms they have (e.g., Jejunal fistula).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
168,['Jejunal hemorrhage'],"""Are you kidding me, I'm in here suffering with a Grade 2 jejunum bleed, I've got severe, unrelenting abdominal pain that's radiating to my back, vomiting is moderate, and I'm experiencing a significant drop in my hemoglobin levels, I can feel my life slipping away, I need some real medical attention, not just a bunch of empty promises!""",Neutral/Standard Register,Angry,5,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal hemorrhage. The patient speaks in Neutral/Standard Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Moderate symptoms; intervention indicated']. The description should be very detailed and comprehensive.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
169,['Jejunal obstruction'],"""I do beleev I am experiancing a Grade 4 Jejunal obstrucion, good heavens, I've been feeling rather miserable, with crampy abdominall pain, Grade 4, I assure you, not just a trifle, it's been a dull ache, radiating to my lower back, and I've had a rather unpleasant, Grade 4, bilious emesis, if you will, this morning, and now I'm feeling rather nauseaus, with a Grade 4, obstipation, oh dear, I do hope you're taking notes, as I'm not feeling quite myself, if you catch my drift.""",Formal Register,Insulting,5,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal obstruction. The patient speaks in Formal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Asymptomatic; clinical or diagnostic observations only; intervention not indicated']. The description should be very detailed and comprehensive. The patient should explicitly mention the symptoms they have (e.g., Jejunal obstruction).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
170,['Jejunal perforation'],"""Oh, cruel fate, my gut doth rage in torment, a perforation in my jejunal wall doth seep its noxious secrets, a fest'ring wound that doth mock my misery with each agonizin' contraction!""",Poetic/Literary Register,Angry,2,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal perforation. The patient speaks in Poetic/Literary Register Register and uses a Angry tone. The description should be brief with some basic details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
171,['Jejunal stenosis'],"""I'm not really sure what's going on, but I've been having this really weird pain in my stomach, it feels like a tight band is wrapped around my small intestine, and sometimes I get these awful cramps that make me feel like I'm going to pass out.""",Neutral/Standard Register,Confused,3,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal stenosis. The patient speaks in Neutral/Standard Register Register and uses a Confused tone. The description should provide a moderate level of detail.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
172,['Jejunal ulcer'],"""I am experiencing a Grade 3 abdominal discomfort, accompanied by Grade 3 nausea and Grade 3 vomiting, which I am finding rather perplexing, as I am not certain why these symptoms are persisting despite my best efforts to maintain a healthy diet.""",Formal Register,Confused,2,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal ulcer. The patient speaks in Formal Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Severely altered GI function; TPN indicated; elective invasive intervention indicated']. The description should be brief with some basic details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
173,['Lip pain'],"""I am experiencing a Grade 3 lip pain, which is quite distressing, as it is causing me considerable discomfort, to the point where I find it difficult to perform even the most basic self-care activities, such as eating or speaking without exacerbating the pain.""",Formal Register,Angry,3,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Lip pain. The patient speaks in Formal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Severe pain; limiting self care ADL']. The description should provide a moderate level of detail.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
174,['Lower gastrointestinal hemorrhage'],"""I'm feelin' like me guts are bleedin' somethin' fierce, doc, I'd say the hemorrhage is at least a Grade 4, I mean, I'm seein' blood everywhere, it's like I've got a faucet in me lower intestines that won't turn off, I'm gettin' a bit woozy, too, so I reckon I need to get this sorted out pronto.""",Vulgar Register,Confused,3,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Lower gastrointestinal hemorrhage. The patient speaks in Vulgar Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated']. The description should provide a moderate level of detail.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
175,"['Malabsorption', 'Papulopustular rash']","""Hey doc, I'm feeling pretty crummy - my body's not absorbing nutrients as well as it should, so I'm having trouble eating, and I've got this super itchy rash all over my skin, it's really bad, like, I'd say it's covering most of my body and it's making it hard for me to take care of myself.""",Informal Register,Friendly,2,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Malabsorption, Papulopustular rash. The patient speaks in Informal Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 3', 'Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Inability to aliment adequately; TPN indicated', 'Papules and/or pustules covering >30% BSA with moderate or severe symptoms; limiting self-care ADL; IV antibiotics indicated']. The description should be brief with some basic details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
176,"['Mucositis oral', 'Pregnancy, puerperium and perinatal conditions - Other, specify']","""I'm becomming increasingly anxious, my oral mucositis is quite severe, Grade 4, with a Grade 2 pregnancy, I fear that the puerperium complications I'm experiencing, Grade 2, might be related to the perinatal condition, Placenta Previa, which I've been told is Grade 4, oh dear, it's all so overwheliming.""",Formal Register,Fearful,3,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Mucositis oral, Pregnancy, puerperium and perinatal conditions - Other, specify. The patient speaks in Formal Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 2', 'Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Moderate pain or ulcer that does not interfere with oral intake; modified diet indicated', 'Life-threatening consequences; urgent intervention indicated']. The description should provide a moderate level of detail.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
177,['Nausea'],"""Ugh, I'm feelin' pretty crummy, doc, got a Grade 2 nausea goin' on, just can't keep nothin' down, you know?""",Vulgar Register,Friendly,2,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Nausea. The patient speaks in Vulgar Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Oral intake decreased without significant weight loss, dehydration or malnutrition']. The description should be brief with some basic details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
178,['Obstruction gastric'],"""Ugh, I'm puking my guts out, you dimwit, it feels like a bloated slug is lodged in my stomach, churning out acid like a festering sore, and my belly's as hard as a rock, like I've swallowed a godforsaken cannonball, and every time I try to eat, it's like a lead weight is crushing my insides, you numbskull, and don't even get me started on the cramps, they're worse than a pack of rabid hyenas tearing at my innards, I swear, it's like my stomach's trying to devour itself from the inside out, you blithering idiot!""",Vulgar Register,Insulting,5,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Obstruction gastric. The patient speaks in Vulgar Register Register and uses a Insulting tone. The description should be very detailed and comprehensive.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
179,"['Oral cavity fistula', 'Chest wall pain']","""I dont no whats goin on with me, I hav a Oral cavity fistula thingy and my Chest wall hurts somuch, I think I need a dr now, pleez help me!!""",Vulgar Register,Confused,1,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral cavity fistula, Chest wall pain. The patient speaks in Vulgar Register Register and uses a Confused tone. The description should be very brief with minimal details. The patient should explicitly mention the symptoms they have (e.g., Oral cavity fistula, Chest wall pain).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
180,['Oral dysesthesia'],"""I must confess, the distressing sensation of Oral dysesthesia, which I would rate at a Grade 3, is quite...tolerable, but really, it's rather inconvenient that I'm experiencing such an unpleasant burning sensation in my mouth, almost as if one's tongue is being subjected to a most disagreeable and unnecessary electrical stimulus.""",Formal Register,Insulting,3,False,True,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral dysesthesia. The patient speaks in Formal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Disabling pain; tube feeding or TPN indicated']. The description should provide a moderate level of detail. The patient should explicitly mention the symptoms they have (e.g., Oral dysesthesia).  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
181,['Oral hemorrhage'],"""I'm freaking out, doc, I've got this crazy bleed in my mouth, it's like a Grade 5, I mean I'm pretty sure I'm not gonna die or anything, but I've got blood just gushing out of my gum, it's like a Grade 5, it's everywhere, I've got blood on my shirt, my pillow, my cat's fur, I'm pretty sure I'm gonna need a transfusion or something, I'm also feeling this Grade 5 pain, like my mouth is on fire, I can't even swallow, I'm starting to feel a little Grade 5 dizzy, I think I might pass out if I don't get some help, ASAP!""",Informal Register,Friendly,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Friendly tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral hemorrhage. The patient speaks in Informal Register Register and uses a Friendly tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
182,['Oral pain'],"""Ow, my mouf is on fire, a raging inferno of Grade 4 pain, with flames of throbbing Toothache, a Grade 4 ache that's been burning for days, and a dull Grade 3 ache that refuses to subside, and the bitter taste of Metallic Taste, a Grade 2 poison that's been lingering, and the annoying Grade 1 sensation of Dry Mouth, a parched desert that's been tormenting me.""",Poetic/Literary Register,Insulting,4,True,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral pain. The patient speaks in Poetic/Literary Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -']. The description should be detailed and thorough. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
183,"['Pancreatic duct stenosis', 'Pharyngeal necrosis']","""I'm tellin ya, doc, I'm dyin over here! My pancreas is all blockd up, Grade 2, symptomatic, like I cant even eat nothin without gettin the runs, and my throat is all rottin away, Grade 1, -, like a festering sore, it hurts like a mutha to swallow!""",Vulgar Register,Angry,4,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Pancreatic duct stenosis, Pharyngeal necrosis. The patient speaks in Vulgar Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 2', 'Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Symptomatic; altered GI function', ' -']. The description should be detailed and thorough.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
184,['Pancreatic fistula'],"""Good heavens, I'm afwaid I've developed a most distressing Grade 2 pancreatic fistula, one that's symptomatic and requires no invasive intervention, thank goodness, though I do wish the doctors would get it sorted out, pronto.""",Formal Register,Insulting,1,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Pancreatic fistula. The patient speaks in Formal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Symptomatic, invasive intervention not indicated']. The description should be very brief with minimal details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
185,"['Pancreatic hemorrhage', 'Avascular necrosis', 'Gallbladder perforation']","""Oh, the agony that besets me, a maelstrom of misfortunes, my pancreas in a state of Grade 4 hemorrhage, a veritable deluge of blood that threatens to consume me whole, my gallbladder a pitiful thing, its walls breached and its contents spilling forth, a Grade 5 perforation that doth mock my mortality, and my poor hip, a victim of avascular necrosis, a Grade 3 affliction that doth limit my every move, a cruel trifecta of woe that hath left me in a state of utter bewilderment and despair""",Poetic/Literary Register,Confused,3,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Pancreatic hemorrhage, Avascular necrosis, Gallbladder perforation. The patient speaks in Poetic/Literary Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 4', 'Grade 3', 'Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated', 'Severe symptoms; limiting self care ADL; elective operative intervention indicated', 'Death']. The description should provide a moderate level of detail.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
186,['Pancreatic necrosis'],"""I'm experiancing a Grade 3 condition with my pancreas, I beleev it's called pancreatric necrosis, and I'm not shure what it means, but my documnts say it's quite serius, I've got a lot of inflamation and my boddy is trying to fight it off, but I'm not feeling very well, I think I need some kind of tube feeding or somthing, but I'm not shure what that entails, and my doc says I might need an invasive procedur, but I'm not entirely ceratin what that means either...""",Formal Register,Confused,2,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Pancreatic necrosis. The patient speaks in Formal Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Tube feeding or TPN indicated; invasive intervention indicated']. The description should be brief with some basic details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
