,Symptoms,Dialogue_Generated,Language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors,Prompt
154,['Gastrointestinal pain']," ""I have had abdominal pain for a few days now, but it has been getting worse and worse. It is a dull pain that is constant and does not seem to be getting any better. I have also been feeling nauseous and have had some vomiting. I have had some diarrhea as well, but it is not very severe. I have tried to eat some food, but it does not seem to be helping. I have also tried to drink some water, but it does not seem to be helping. I have been feeling very weak and tired as well. I have been trying to rest as much as I can, but I do not seem to be getting any better. I have also been feeling very depressed and anxious. I do not know what is wrong with me.""",Neutral/Standard Register,Confused,5,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gastrointestinal pain. The patient speaks in Neutral/Standard Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -']. The description should be very detailed and comprehensive.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
155,['Gastroparesis']," ""My stomach is a twisted, knotted mess, and I fear I shall never be free from this wretched curse.""",Poetic/Literary Register,Fearful,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gastroparesis. The patient speaks in Poetic/Literary Register Register and uses a Fearful tone. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
156,['Gingival pain']," ""My gums are so sore that I can't eat.""",Informal Register,Fearful,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Gingival pain. The patient speaks in Informal Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Severe pain; inability to aliment orally']. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
157,['Hemorrhoidal hemorrhage']," ""My bottom is bleeding like a faucet that won't turn off.""",Poetic/Literary Register,Confused,1,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hemorrhoidal hemorrhage. The patient speaks in Poetic/Literary Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Death']. The description should be very brief with minimal details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
158,['Hemorrhoids']," ""I got Hemorrhoids, it's so painful when I sit down, I'm scared I'll get infected.""",Informal Register,Fearful,1,True,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Hemorrhoids. The patient speaks in Informal Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Symptomatic; banding or medical intervention indicated']. The description should be very brief with minimal details. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'. The patient should explicitly mention the symptoms they have (e.g., Hemorrhoids).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
159,['Ileal fistula']," ""My gut is a festering wound, a putrid sore that refuses to heal, and the stench of my own decay is suffocating me.""",Poetic/Literary Register,Fearful,4,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal fistula. The patient speaks in Poetic/Literary Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Invasive intervention indicated']. The description should be detailed and thorough.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
160,"['Ileal hemorrhage', 'Hallucinations', 'Flushing']"," ""Ileal haemorrhage, Hallucinations, Flushing, Ileal obstruction, Nausea, Vomiting, Diarrhoea, Weight loss, Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches, Anxiety, Depression, Insomnia, Memory loss, Hallucinations, Delusions, Confusion, Loss of appetite, Constipation, Abdominal pain, Bloating, Fullness, Nausea, Vomiting, Diarrhoea, Weight loss, Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches, Anxiety, Depression, Insomnia, Memory loss, Hallucinations, Delusions, Confusion, Loss of appetite, Constipation, Abdominal pain, Bloating, Fullness, Nausea, Vomiting, Diarrhoea, Weight loss, Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches, Anxiety, Depression, Insomnia, Memory loss, Hallucinations, Delusions, Confusion, Loss of appetite, Constipation, Abdominal pain, Bloating, Fullness, Nausea, Vomiting, Diarrhoea, Weight loss, Fatigue",Formal Register,Fearful,3,True,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal hemorrhage, Hallucinations, Flushing. The patient speaks in Formal Register Register and uses a Fearful tone. The description should provide a moderate level of detail. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'. The patient should explicitly mention the symptoms they have (e.g., Ileal hemorrhage, Hallucinations, Flushing).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
161,"['Ileal obstruction', 'Mucosal infection', 'Vaccination complication', 'Pleural effusion']"," ""I have been experiencing severe abdominal pain for the past three days. I also have a fever and chills. I believe it is related to the vaccination I received last week.""",Formal Register,Confused,2,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal obstruction, Mucosal infection, Vaccination complication, Pleural effusion. The patient speaks in Formal Register Register and uses a Confused tone. The description should be brief with some basic details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
162,"['Ileal perforation', 'Thyroid stimulating hormone increased']"," ""I have been experiencing severe abdominal pain for the past three days, and I noticed that my stool has been bloody. I also feel extremely fatigued and have been experiencing weight loss. I have been to the doctor before and was diagnosed with hypothyroidism, but I have been taking my medication as prescribed. However, I recently started experiencing some confusion and memory loss, and I noticed that my heart rate has been increasing. I am not sure what is wrong with me.""",Formal Register,Confused,3,False,True,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal perforation, Thyroid stimulating hormone increased. The patient speaks in Formal Register Register and uses a Confused tone. The description should provide a moderate level of detail. The patient should explicitly mention the symptoms they have (e.g., Ileal perforation, Thyroid stimulating hormone increased).  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
163,['Ileal stenosis']," ""My gut is a twisted rope, a tangled web of pain.""",Poetic/Literary Register,Fearful,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal stenosis. The patient speaks in Poetic/Literary Register Register and uses a Fearful tone. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
164,"['Ileal ulcer', 'Lipase increased']"," ""I have been feeling really sick lately, I have this pain in my stomach and I feel really weak.""",Informal Register,Fearful,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileal ulcer, Lipase increased. The patient speaks in Informal Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 2', 'Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Symptomatic; altered GI function', '>2.0 - 5.0 x ULN with signs or symptoms; >5.0 x ULN and asymptomatic']. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
165,['Ileus']," ""My insides are all twisted up and my gut is in a state of revolt, it's as if my innards are trying to escape my body, I feel like I'm going to explode from the inside out, my stomach is churning and my intestines are twisting and turning, it's as if my insides are trying to strangle me, I feel like I'm drowning in my own fluids, I'm suffocating from the inside out, I feel like I'm going to die from the inside out, I feel like I'm being consumed by a fire from the inside out, I feel like I'm being eaten away from the inside out, I feel like I'm being digested from the inside out, I feel like I'm being excreted from the inside out, I feel like I'm being eliminated from the inside out, I feel like I'm being purged from the inside out, I feel like I'm being cleansed from the inside out, I feel like I'm being washed away from the inside out, I feel like I'm being rinsed away from the inside out, I feel like I'm being flushed away from the inside out, I feel like I'm being drained away from the inside out, I feel like I'm being sucked away from the inside out, I feel like I'm being pulled away from the inside out, I feel like I'm being drawn away from the inside out, I feel like I'm being carried away",Poetic/Literary Register,Confused,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Ileus. The patient speaks in Poetic/Literary Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated']. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
166,['Intra-abdominal hemorrhage']," ""I have severe abdominal pain, nausea, vomiting, fever, chills, rapid heart rate, rapid breathing rate, abdominal distention, decreased bowel movements, decreased urine output, dizziness, confusion, and lethargy.""",Neutral/Standard Register,Confused,1,True,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Intra-abdominal hemorrhage. The patient speaks in Neutral/Standard Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: [' -']. The description should be very brief with minimal details. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
167,['Jejunal fistula']," ""Jejunum is a part of small intestine, and a fistula is a connection between two epithelial surfaces, normally separated by a layer of tissue. So, a jejunal fistula is a connection between the jejunum and the outside world. This is a very serious condition, and I am very scared. I have been experiencing severe abdominal pain, nausea, vomiting, fever, and chills. I also have a palpable mass in my abdomen, which is very tender to the touch. I have been unable to eat or drink anything for the past three days, and I am very weak and fatigued. I am also having difficulty breathing, and I feel very anxious and depressed. I know that I need to see a doctor as soon as possible, but I am very scared of what the doctor will find. I hope that the doctor can fix this problem and make me feel better.""",Poetic/Literary Register,Fearful,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal fistula. The patient speaks in Poetic/Literary Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Invasive intervention indicated']. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
168,['Jejunal hemorrhage']," ""You're the one who's gonna die from this, you bloody idiot!""",Vulgar Register,Insulting,1,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal hemorrhage. The patient speaks in Vulgar Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent intervention indicated']. The description should be very brief with minimal details.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
169,['Jejunal obstruction']," ""I am feeling so sick and I have this Jejunal obstruction that is making me feel so angry and frustrated.""",Poetic/Literary Register,Angry,2,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal obstruction. The patient speaks in Poetic/Literary Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Asymptomatic; clinical or diagnostic observations only; intervention not indicated']. The description should be brief with some basic details. The patient should explicitly mention the symptoms they have (e.g., Jejunal obstruction).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
170,"['Jejunal perforation', 'Mediastinal hemorrhage']"," ""I am experiencing severe abdominal pain and nausea. I also have bloody vomiting and bloody diarrhea. I feel dizzy and weak. I have a fever and chills. I have difficulty breathing and shortness of breath. I have chest pain and palpitations. I have cold hands and feet. I have headaches and dizziness. I have a cough and sore throat. I have a runny nose and congestion. I have abdominal distention and swelling. I have a tender abdomen. I have a guarding and rebound tenderness. I have a bloody stool and dark colored urine. I have a bloody vomit and black colored tarry stools.""",Formal Register,Confused,3,True,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal perforation, Mediastinal hemorrhage. The patient speaks in Formal Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 3', 'Grade 1'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Invasive intervention indicated', 'Mild symptoms; intervention not indicated; radiologic evidence only']. The description should provide a moderate level of detail. The patient should just enumerate the descriptions. For example, for symptom Anemia, a sentence could be: 'Fatigue and Weakness, Pale Skin, Shortness of Breath, Dizziness, Irregular Heartbeat, Chest Pain, Cold Hands and Feet, Headaches'. The patient should explicitly mention the symptoms they have (e.g., Jejunal perforation, Mediastinal hemorrhage).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
171,"['Jejunal stenosis', 'Subcutaneous emphysema']"," ""I'm feeling really sick and I have a severe blockage in my small intestine and I have air bubbles under my skin. I'm really upset about this and I want to get better.""",Neutral/Standard Register,Insulting,2,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Neutral/Standard Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal stenosis, Subcutaneous emphysema. The patient speaks in Neutral/Standard Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 3', 'Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Severely altered GI function; tube feeding or hospitalization indicated; elective operative intervention indicated', ' -']. The description should be brief with some basic details. The patient should explicitly mention the symptoms they have (e.g., Jejunal stenosis, Subcutaneous emphysema).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
172,['Jejunal ulcer']," ""I am feeling so sick and tired of this Jejunal ulcer that is eating away at my insides, it is absolutely destroying me, I am at a Grade 5, I am on the verge of death, I need immediate surgery or I will die, I am begging you, please help me, I cannot take this anymore, I am so angry and frustrated, I cannot sleep, I am so tired, I need help, please, I beg of you, help me, I am dying, I cannot take this Jejunal ulcer anymore, I need surgery, I need it now, I am begging you, please, please, please, help me, I am dying, I cannot take this anymore, I need surgery, I need it now, I am dying, I cannot take this Jejunal ulcer anymore, I need surgery, I need it now, I am dying, I cannot take this anymore, I need surgery, I need it now, I am dying, I cannot take this Jejunal ulcer anymore, I need surgery, I need it now, I am dying, I cannot take this anymore, I need surgery, I need it now, I am dying, I cannot take this Jejunal ulcer anymore, I need surgery, I need it now, I am dying, I cannot take this anymore, I need surgery, I need it now, I am dying, I cannot take this Jejunal ulcer anymore, I need surgery, I",Poetic/Literary Register,Angry,3,False,True,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Jejunal ulcer. The patient speaks in Poetic/Literary Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 4'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Life-threatening consequences; urgent operative intervention indicated']. The description should provide a moderate level of detail. The patient should explicitly mention the symptoms they have (e.g., Jejunal ulcer).  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
173,['Lip pain']," ""I've been having this pain in my lips for a while now, it's like a burning sensation and it's really annoying, I've tried to ignore it but it's getting worse and worse, I don't know what to do, I've tried to eat something cold but it didn't work, I've tried to drink something cold but it didn't work, I've tried to put some ice on it but it didn't work, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't know what to do, I'm really scared, I don't know what's happening to me, I don't",Informal Register,Confused,5,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Lip pain. The patient speaks in Informal Register Register and uses a Confused tone. The description should be very detailed and comprehensive.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
174,['Lower gastrointestinal hemorrhage']," ""I'm having Lower gastrointestinal hemorrhage and it's really annoying. It's been going on for a while now and I'm getting fed up with it. I'm so tired of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick of feeling sick all the time. I'm so sick",Informal Register,Angry,4,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Lower gastrointestinal hemorrhage. The patient speaks in Informal Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Moderate symptoms; intervention indicated']. The description should be detailed and thorough.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
175,"['Malabsorption', 'Palmar-plantar erythrodysesthesia syndrome']"," ""I got the runs and now I'm always tired and my palms and soles are all tinglin' like I got a million pins and needles stickin' in 'em.""",Vulgar Register,Neutral,2,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Neutral tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Malabsorption, Palmar-plantar erythrodysesthesia syndrome. The patient speaks in Vulgar Register Register and uses a Neutral tone. The description should be brief with some basic details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
176,['Mucositis oral']," ""I got a fever and my mouth is all sore and stuff. I tried to eat some soup but it hurt too much to swallow.""",Vulgar Register,Confused,4,False,False,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Vulgar Register register with a Confused tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Mucositis oral. The patient speaks in Vulgar Register Register and uses a Confused tone. The grades of the symptoms correspond to a scale ['Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Severe pain; interfering with oral intake']. The description should be detailed and thorough.  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
177,"['Nausea', 'Edema cerebral']"," ""I feel so sick, I have nausea and edema cerebral, I am so scared, I have loss of appetite without alteration in eating habits and new onset; worsening from baseline, I am so scared, I don't know what to do, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared, I am so scared,",Poetic/Literary Register,Fearful,2,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Nausea, Edema cerebral. The patient speaks in Poetic/Literary Register Register and uses a Fearful tone. The grades of the symptoms correspond to a scale ['Grade 1', 'Grade 3'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Loss of appetite without alteration in eating habits', 'New onset; worsening from baseline']. The description should be brief with some basic details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
178,"['Obstruction gastric', 'Arachnoiditis']"," ""I am dying, I can feel it in my bones, my stomach is blocked and my brain is on fire, I can't take it anymore, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry, I am so angry",Poetic/Literary Register,Angry,4,False,True,False,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Poetic/Literary Register register with a Angry tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Obstruction gastric, Arachnoiditis. The patient speaks in Poetic/Literary Register Register and uses a Angry tone. The grades of the symptoms correspond to a scale ['Grade 1', 'Grade 5'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Asymptomatic; clinical or diagnostic observations only; intervention not indicated', 'Death']. The description should be detailed and thorough. The patient should explicitly mention the symptoms they have (e.g., Obstruction gastric, Arachnoiditis).  Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
179,['Oral cavity fistula']," ""I am experiencing an oral cavity fistula, which is a grade 2 symptom. It is characterized by a small opening in the mucosa of the oral cavity, which is not invasive and does not require any intervention. It is a very painful symptom, and I am unable to eat or sleep properly due to the pain. I am also experiencing a loss of appetite, which is making me feel weak and tired. I am hoping that you can help me with this symptom, and that you can provide me with some relief from the pain.""",Formal Register,Insulting,4,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Formal Register register with a Insulting tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral cavity fistula. The patient speaks in Formal Register Register and uses a Insulting tone. The grades of the symptoms correspond to a scale ['Grade 2'] (in the same order as the symptoms list, where 1 corresponds to the least severe and 5 to the most severe). These grades correspond to: ['Symptomatic, invasive intervention not indicated']. The description should be detailed and thorough.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
180,['Oral dysesthesia']," ""I cant eat or drink anything because my mouth is on fire and its so painful.""",Informal Register,Fearful,2,False,False,True,"[{'role': 'system', 'content': 'You are a chatbot that writes in the voice of a patient using a Informal Register register with a Fearful tone.'}, {'role': 'user', 'content': ""Write a phrase from a sick patient describing their symptoms. The symptoms the patient describes are: Oral dysesthesia. The patient speaks in Informal Register Register and uses a Fearful tone. The description should be brief with some basic details.  Include spelling mistakes in the generated phrase. Respond with only the sentence in the patient's voice, enclosed in double quotes, without any additional text, comments, or notes.""}]"
