,Dialogue,True_Symptom,Extracted_Symptom
1041," ""I have been experiencing abdominal pain for the last three days.""",Abdominal pain,abdominal pain
1042," ""I have a little bit of abdominal pain.""",Abdominal pain,abdominal pain
1043," ""I have been experiencing abdominal pain for a while now, but it is not constant and only occurs occasionally.""",Abdominal pain,abdominal pain
1044," ""Oh no, I've been having this really bad stomach pain for a few days now. It's like a burning sensation in my tummy and it's making me feel really sick.""",Abdominal pain,abdominal pain
1045," ""I got this cramp in my gut, and it's been hurting a little bit.""",Abdominal pain,abdominal pain
1046," ""I have been having abdominal pain for a while now, it is usually on the lower right side of my abdomen and it is usually sharp and stabbing in nature, it is usually accompanied by nausea and vomiting, the pain is usually severe enough to wake me up at night and it is usually hard to find a position that relieves the pain.""",Abdominal pain,abdominal pain
1047," ""My belly is aching with a dull, heavy pain that seems to radiate from the pit of my stomach to the small of my back.""",Abdominal pain,
1048," ""I got this cramp in me gut, and it's been hurting a little bit for a few days now.""",Abdominal pain,abdominal pain
1049," ""I got this bloomin' stomach ache last night, and it's still there this mornin', and it's gettin' worse, and I don't know what to do.""",Abdominal pain,abdominal pain
1050," ""I got this stomach pain and it's really bad. It's like a knife stabbing me in the gut. It's been going on for a few days now and it's getting worse and worse. I tried to eat some food but it just makes it worse. I tried to drink some water but it just makes it worse. I tried to sleep but it just makes it worse. I tried to go to the bathroom but it just makes it worse. I tried to take a shower but it just makes it worse. I tried to go outside but it just makes it worse. I tried to talk to someone but it just makes it worse. I tried to think but it just makes it worse. I tried to breathe but it just makes it worse. I tried to live but it just makes it worse. I tried to die but it just makes it worse. I tried to kill myself but it just makes it worse. I tried to kill someone else but it just makes it worse. I tried to kill a whole bunch of people but it just makes it worse. I tried to kill the whole world but it just makes it worse. I tried to kill the whole universe but it just makes it worse. I tried to kill the whole multiverse but it just makes it worse. I tried to kill the whole omniverse but it just makes it worse. I tried to kill the whole metaverse but it just makes it worse. I tried to kill the whole xenoverse but it just",Abdominal pain,abdominal pain
1051," ""Oh, my gut is on fire, it's burning up inside, and I feel like I'm going to explode, it's so painful, and I can't take it anymore, I'm so sick of this pain, it's driving me crazy, and I just want it to stop, please make it stop!""",Abdominal pain,abdominal pain
1052," ""Oh my, I have been feeling so sick lately, I have this gnawing pain in my tummy that is making me feel so queasy, it is like a dull knife stabbing me in the gut, it is so uncomfortable, I have been trying to eat some crackers to calm my stomach down, but it is not working, I hope this pain goes away soon, I am so worried about it.""",Abdominal pain,"abdominal pain, nausea"
1053," ""I have been having this stomach pain for a few days now and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even sleep at night because it keeps me up. I'm so scared that something is seriously wrong with me.""",Abdominal pain,abdominal pain
1054," ""Ah, bloody hell, I've got a right old bellyache, mate. It's been going on for a few days now, and it's getting worse by the minute. I've been trying to eat some bloody toast and tea, but even that's giving me the shits, if you know what I mean. I'm not sure what the bloody cause is, but I reckon it's probably something I ate. I've been eating a lot of spicy food lately, so maybe that's the problem. Or maybe it's something I drank. I've been having a few pints down at the pub with the lads, so maybe that's it. I don't know, man. I just know it bloody hurts, and I need it to stop.""",Abdominal pain,abdominal pain
1055," ""A dull ache in my abdomen, which is worse when I move around, and seems to radiate to my back and hips, making it hard for me to sleep, and causing me to wake up frequently during the night.""",Abdominal pain,abdominal pain
1056," ""My abdomen is on fire, and I feel like I'm going to explode.""",Abdominal pain,abdominal pain
1057," ""I got this bloomin' stomach ache last night, it was proper bad, I was up all night with it, I couldn't sleep for the pain, it was like a knife going through me, I was in a right state, I was sweating and everything, I was up and down to the loo all night, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in",Abdominal pain,stomach ache
1058," ""i cant stop crying because of my stomach hurting so bad""",Abdominal pain,abdominal pain
1059," ""I'm telling you, I've been feeling like I've been kicked in the gut all day. It's like a knife is stuck in my side and twisting it around. I can't even sleep at night because of the pain. I'm so sick of this already.""",Abdominal pain,general pain
1060," ""I got this bloomin' stomach ache and it's killin' me, ya hear? It's been goin' on fer days now and I can't take it no more, so get me some bloomin' painkillers or somethin'!""",Abdominal pain,abdominal pain
1061," ""My belly is aching with a dull, gnawing pain that is almost constant, and it feels as if my insides are churning like a cauldron of boiling acid.""",Abdominal pain,abdominal pain
1062," ""I got this bloomin' stomach ache last night, it was so bad I couldn't sleep, I was tossin' and turnin' all night long, and this mornin' it's still there, it's like a knife stabbin' me in the gut.""",Abdominal pain,abdominal pain
1063," ""I have had abdominal pain for a while now.""",Abdominal pain,abdominal pain
1064," ""Oh man, I got this really bad stomach ache, it's like a knife stabbing me in the gut, it's so painful, I can't even sleep at night because of it.""",Abdominal pain,abdominal pain
1065," ""My belly is aching with a dull ache that is hard to describe, as if a thousand tiny knives were stabbing me at once.""",Abdominal pain,abdominal pain
1066," ""Your medical skills are pathetic, I have been suffering from abdominal pain for quite some time now.""",Abdominal pain,abdominal pain
1067," ""My abdomen is a cauldron of fire, a bubbling pot of rage and resentment, a festering sore that refuses to heal.""",Abdominal pain,abdominal pain
1068," ""I been having this really bad stomach pain for a few days now, it's like a burning sensation in my belly and it's really hard to eat or sleep because of it.""",Abdominal pain,abdominal pain
1069," ""I've been having this stomach pain for a few days now, and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even sleep at night because I'm so uncomfortable. I've tried eating less spicy food, but it doesn't seem to help. I'm really scared that something is seriously wrong with me.""",Abdominal pain,abdominal pain
1070," ""I've been having this really bad stomach pain for a while now.""",Abdominal pain,abdominal pain
1071," ""I got this bloomin' stomach ache and it's killin' me, ya hear? It's been goin' on fer days now and I can't take it no more!""",Abdominal pain,abdominal pain
1072," ""I've been having this stomach pain for a few days now, and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even sleep at night because I'm so uncomfortable. I've tried eating less spicy food, but it doesn't seem to help. I'm really scared that something is seriously wrong with me.""",Abdominal pain,abdominal pain
1073," ""I have this constant stomach ache.""",Abdominal pain,abdominal pain
1074," ""My stomach hurts like hell, I feel sick all the time, I vomit a lot, I have diarrhea, I have a fever, I have chills, I have abdominal cramps, I have a loss of appetite, I have nausea.""",Abdominal pain,"abdominal pain, nausea, vomiting, diarrhea, fever"
1075," ""I have severe abdominal pain, Nausea, Vomiting, Loss of Appetite, Bloating, Constipation, Abdominal Distension, Abdominal Mass, Abdominal Tenderness, Abdominal Rigidity.""",Abdominal pain,"abdominal pain, nausea, vomiting, bloating"
1076," ""Stomach hurts like a motherfucker, man. I got cramps and diarrhea and nausea and vomiting. I feel like I'm gonna puke my guts out, bro.""",Abdominal pain,"abdominal pain, nausea, vomiting"
1077," ""Oh my god, I have been having this stomach pain for a week now and it's getting worse and worse. It's like a knife stabbing me in the stomach all the time. I can't sleep because of it and I'm always worried that it's going to get worse and I might end up in the hospital.""",Abdominal pain,abdominal pain
1078," ""I got this bloomin' stomach ache and it's killin' me, ya hear? It's been goin' on fer days now and it's gettin' worse and worse. I can't even sleep fer the bloomin' pain. It's like somethin' is eatin' away at me innards or somethin'. I'm tellin' ya, it's killin' me, it is.""",Abdominal pain,abdominal pain
1079," ""I have severe abdominal pain, Nausea, Vomiting, Bloating, Loss of Appetite, Constipation, Abdominal Distension, Abdominal Mass, Abdominal Tenderness, Abdominal Rigidity.""",Abdominal pain,"abdominal pain, nausea, vomiting, bloating, loss of appetite"
1080," ""I have been having severe stomach cramps for the past few days.""",Abdominal pain,abdominal pain
1081," ""I have been experiencing abdominal pain for the past few days. It is somewhat frequent and severe enough to disrupt my daily activities.""",Abdominal pain,abdominal pain
1082," ""I got this bloomin' stomach ache last night, an' it's still there this mornin', an' it's gettin' worse, an' I don't know what to do, an' I'm scared, an' I'm in a lot of pain, an' I need some help, an' I need it now, an' I can't take this no more, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an' I'm gonna die, an",Abdominal pain,stomach ache
1083," ""My belly is on fire, it's burning like a furnace, it's aching like a knife, it's throbbing like a drum, it's churning like a blender, it's chafing like sandpaper, it's churning like a washing machine, it's chafing like a cheese grater, it's churning like a lawnmower, it's chafing like a chainsaw, it's churning like a blender, it's chafing like sandpaper, it's churning like a washing machine, it's chafing like a cheese grater, it's churning like a lawnmower, it's chafing like a chainsaw, it's churning like a blender, it's chafing like sandpaper, it's churning like a washing machine, it's chafing like a cheese grater, it's churning like a lawnmower, it's chafing like a chainsaw, it's churning like a blender, it's chafing like sandpaper, it's churning like a washing machine, it's chafing like a cheese grater, it's churning like a lawnmower, it's chafing like a chainsaw, it's churning like a blender, it's chafing like sandpaper, it's churning like a washing machine, it's chafing like a cheese grater, it's churning like",Abdominal pain,abdominal pain
1084," ""Oh man, I've been feeling so sick these past few days. I've had this really bad stomach pain that's been bothering me a lot. It's like a sharp pain that comes and goes, and it's been happening a lot more often lately. I've tried to ignore it, but it's getting harder and harder to do so. I'm starting to get worried that something might be wrong with me.""",Abdominal pain,stomach pain
1085," ""I have been experiencing severe abdominal pain for the past three days. The pain is located in the lower right quadrant of my abdomen and is constant and sharp in nature. It is worse when I move around and better when I lie down. I have also been experiencing nausea and vomiting. The vomiting is not forceful and I do not feel any abdominal cramping prior to vomiting. I have not had any diarrhea. I have a history of abdominal pain but it was not as severe as this time and it was not accompanied by nausea and vomiting. I do not have any other medical conditions and I do not take any medications.""",Abdominal pain,abdominal pain
1086," ""My belly is aching with a dull ache that is hard to describe.""",Abdominal pain,abdominal pain
1087," ""I got this bloomin' stomach ache last night, it was proper bad, I was up all night with it, I couldn't sleep for the pain, it was like a knife going through me, I was proper worried, I thought I was gonna die, I was sweating all over the place, I was in a right state, I was proper upset, I was crying me eyes out, I was in a right old state, I was proper upset, I was crying me eyes out, I was in a right old state.""",Abdominal pain,abdominal pain
1088," ""My abdomen is a furnace, burning with a fire that cannot be quenched. It is as if a thousand knives are stabbing me, each one piercing deeper than the last. I cannot stand upright, for the pain is too great, and I can only lie here, curled up in a ball, praying for the agony to cease.""",Abdominal pain,abdominal pain
1089," ""Oh, my stomach is aching so much, it feels like a thousand knives are stabbing me, and I'm vomiting blood, and my abdomen is swollen and tender to the touch, and I have constipation, and I'm feeling weak and fatigued, and I have a fever, and I'm experiencing chills, and I'm having difficulty breathing, and I'm having chest pain, and I'm having headaches, and I'm having dizziness, and I'm having insomnia, and I'm having nightmares, and I'm having anxiety, and I'm having depression, and I'm having suicidal thoughts, and I'm having suicidal ideation, and I'm having suicidal behavior, and I'm having suicidal tendencies, and I'm having suicidal urges, and I'm having suicidal impulses, and I'm having suicidal compulsions, and I'm having suicidal preoccupations, and I'm having suicidal fantasies, and I'm having suicidal delusions, and I'm having suicidal hallucinations, and I'm having suicidal paranoia, and I'm having suicidal mania, and I'm having suicidal hypomania, and I'm having suicidal depression, and I'm having suicidal anxiety, and I'm having suicidal guilt, and I'm having suicidal shame, and I'm having suicidal anger, and I'm having suicidal hostility, and I'm having suicidal vindictiveness, and I'm having suicidal resentment, and I'm having suicidal bitterness, and I'm having suicidal envy, and I'm",Abdominal pain,chest pain
1090," ""Oh man, I've got this terrible stomach pain, it's like a knife stabbing me in the gut. It's been going on for a while now, and it's getting worse and worse. I've tried to ignore it, but I can't take it anymore. It's like a fire burning in my belly. I can't eat, I can't sleep, I can't even think straight. I'm so sick of this pain, I just want it to go away. I'm so tired of being sick, I just want to be healthy again. I'm so sick of feeling like this, I just want to feel normal again.""",Abdominal pain,abdominal pain
1091," ""My abdomen feels like a burning inferno, as if a thousand fiery arrows are piercing my flesh.""",Abdominal pain,abdominal pain
1092," ""Oh, my gut is on fire, it's as if a thousand tiny knives are stabbing me in the belly, and I'm sure it's all because of that wretched food I ate at the restaurant last night, you know, the one with the awful service and the overpriced dishes?""",Abdominal pain,abdominal pain
1093," ""I have been experiencing abdominal pain for the past few days.""",Abdominal pain,abdominal pain
1094," ""I got this bloomin' stomach ache last night, it was so bad I was pukin' me guts up, and now it's still there, it's like a knife goin' through me belly, I can't even eat me breakfast, I'm so bloomin' hungry, I don't know what to do, I'm so confused, I don't know what's wrong with me, I just wanna feel better, I just wanna go back to sleep, I don't wanna be sick no more, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again, I just wanna feel better, I just wanna be normal again, I just wanna be me again",Abdominal pain,stomach ache
1095," ""You think I'm gonna die from this gut-wrenching pain in my stomach? You think I'm gonna keel over from this cramping? You think I'm gonna puke up my insides? You think I'm gonna turn into a human piñata and have my guts spill out all over the place? You think I'm gonna die from this? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You think I'm gonna die? You",Abdominal pain,abdominal pain
1096," ""I got this cramp in me gut last night, and it's been hurting ever since.""",Abdominal pain,abdominal pain
1097," ""My stomach hurts so bad, I feel sick all the time. It's like a knife stabbing me in the gut. I feel nauseous and I throw up sometimes. I have no appetite and I lose weight. I have diarrhea and I feel like I have to go to the bathroom all the time. I feel so weak and I get tired easily. I feel like I'm going to pass out.""",Abdominal pain,"abdominal pain, nausea, vomiting, decreased appetite"
1098," ""My abdomen feels like a burning inferno, as if a thousand fiery arrows are piercing through my flesh.""",Abdominal pain,abdominal pain
1099," ""I got abdominal pain in my lower part of my tummy, it's somewhat constant and it's somewhat severe.""",Abdominal pain,abdominal pain
1100," ""My belly is aching with a dull, gnawing pain that makes me want to curl up in a ball and weep.""",Abdominal pain,abdominal pain
1101," ""My abdomen has been aching for the past three days, and the pain has been gradually worsening, radiating from the lower left side of my abdomen to my lower back.""",Abdominal pain,abdominal pain
1102," ""I've been having this really bad stomach pain for the past few days. It's like a burning sensation that starts in the middle of my belly and spreads outwards. It's really uncomfortable and it wakes me up at night.""",Abdominal pain,abdominal pain
1103," ""My abdomen has been aching for a while now, but I can't quite pinpoint when it started. It's as if my insides are trying to tell me something, but I just can't decipher the message.""",Abdominal pain,abdominal pain
1104," ""My abdomen feels as if it is on fire, with a burning sensation that radiates outward from my navel.""",Abdominal pain,abdominal pain
1105," ""I got this bloomin' stomach ache last night, it was proper bad, I was up all night with it, I couldn't sleep for the pain, it was like a knife going through me, I was in a right state, I was sweating and everything, I was up and down to the loo all night, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in a lot of pain, I was in agony, I was in a right state, I was proper ill, I was in",Abdominal pain,stomach ache
1106," ""I am experiencing occasional abdominal pain, nausea, vomiting, loss of appetite, and constipation.""",Abdominal pain,"abdominal pain, nausea, vomiting"
1107," ""I've been having this stomach pain for a few days now, and it's getting worse and worse.""",Abdominal pain,abdominal pain
1108," ""I got this cramp in me gut last night, and it's been hurting ever since. It's like someone took a knife and stabbed me in the side, and now I can't even take a shit without wincing.""",Abdominal pain,abdominal pain
1109," ""I am experiencing abdominal pain, which is a constant and severe discomfort in the middle of my abdomen, which is occasionally accompanied by nausea.""",Abdominal pain,abdominal pain
1110," ""I have been experiencing abdominal pain for the past three days. It is a dull ache that is located in the lower right side of my abdomen. The pain is constant and does not seem to be getting any better. I have tried to rest and eat lightly, but nothing seems to be helping.""",Abdominal pain,abdominal pain
1111," ""I have had abdominal pain for a few days now.""",Abdominal pain,abdominal pain
1112," ""I got abdominal pain, it hurts so bad, I feel sick, I'm scared, I don't know what to do, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so worried, I'm so scared, I'm so",Abdominal pain,abdominal pain
1113," ""Ah, bloody hell, I've got a right old bellyache, mate. I've been feeling a bit queasy for a few days now, but today it's proper kicked off. I've been vomiting up me breakfast and lunch, and me arse is as loose as a bloody sieve. I've had a few episodes of diarrhoea too, and it's been real bloody. I'm not sure what's wrong with me, but I reckon I might be coming down with the 'flu or something. I've got a bit of a temperature, and I'm shivering like a leaf. I'm not sure what to do, so I thought I'd give you a bell. Can you come and take a look at me, mate?""",Abdominal pain,"abdominal pain, nausea, vomiting, diarrhea"
1114," ""Oh, how I loathe this wretched, gnawing ache that has taken up residence in my abdomen. It is as if a thousand tiny knives are stabbing me in the gut, and I can barely stand upright, let alone walk or move about. I feel as though I am slowly being consumed by this infernal pain, and I fear that I shall never be free from its grasp.""",Abdominal pain,abdominal pain
1115," ""I have this occasional abdominal pain that is really annoying. It's like a sharp stabbing pain that comes and goes. It's been happening for a while now and I'm getting really fed up with it. I don't know what's causing it and I don't know what to do about it. I just want it to go away.""",Abdominal pain,abdominal pain
1116," ""I have been having severe abdominal pain for the past 3 days now, it started in the morning and it's been getting worse throughout the day, it's affecting my whole abdomen, it's not just one specific area, it's like a burning sensation, it's really uncomfortable, I tried to eat something but I couldn't finish my meal because of the pain, I also tried to lie down but I couldn't sleep because of the pain, I'm really worried about this, I hope the doctor can help me with this problem.""",Abdominal pain,abdominal pain
1117," ""I've been having this stomach pain for a while now, and it's getting worse and worse.""",Abdominal pain,abdominal pain
1118," ""I have abdominal pain, Nausea, Vomiting, Bloating, Loss of Appetite, Constipation.""",Abdominal pain,"abdominal pain, nausea, vomiting, bloating, loss of appetite"
1119," ""I have had severe abdominal pain for a few days now and it is getting worse.""",Abdominal pain,abdominal pain
1120," ""I have been experiencing abdominal pain for the past few days. The pain is severe and constant, and it is located in the lower right quadrant of my abdomen. It is accompanied by nausea and vomiting. The pain is worse after I eat, and it is relieved by defecation. I have also noticed that I have less frequent bowel movements than usual, and the stools are hard and dry. I have tried to eat less spicy food, but it does not seem to help. I am worried that I might have a serious condition, such as colon cancer.""",Abdominal pain,"abdominal pain, nausea, vomiting"
1121," ""I have been experiencing abdominal pain for the past few days. The pain is located in the lower right quadrant of my abdomen and is constant, dull and aching in nature. It is worse when I eat or move around and better when I rest. I also have nausea, vomiting, loss of appetite, bloating and constipation.""",Abdominal pain,abdominal pain
1122," ""I'm telling you, I've had the most godawful stomach cramps all day. I've been vomiting up my guts and I feel like I'm going to die.""",Abdominal pain,"stomach cramps, vomiting"
1123," ""My belly is a burning furnace, a cauldron of fire that consumes me from the inside out.""",Abdominal pain,heartburn
1124," ""I have been having abdominal pain for a while now and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even sleep at night because it's so uncomfortable. I try to eat something to make it go away but nothing seems to work. I'm so frustrated and angry because I can't do anything to make it stop. I just want to feel better already.""",Abdominal pain,abdominal pain
1125," ""I have been experiencing severe abdominal pain for the past three days. It is constant and radiates to my back. The pain is worse when I eat or move around. I have also been vomiting and have not been able to eat or drink anything for the past two days. I am very worried that something serious is wrong with me.""",Abdominal pain,abdominal pain
1126," ""I got this cramp in me gut, and it's been hurting somethin' fierce for a few hours now. I'm scared I'm gonna have to go to the hospital or somethin'.""",Abdominal pain,abdominal pain
1127," ""I got a bloody gut ache, ya hear me? It's always there, ya bloody muppet!""",Abdominal pain,abdominal pain
1128," ""I have been having this stomach pain for a while now, and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even sleep at night because I'm in so much pain. I've tried to eat something to help with the pain, but nothing seems to work. I'm so frustrated and angry because I just want this pain to go away.""",Abdominal pain,abdominal pain
1129," ""I have been experiencing abdominal pain for the past three days, and it is getting worse. The pain is located in the lower right side of my abdomen, and it is constant and severe. It is also radiating to my back. I have tried to rest and eat lightly, but nothing seems to help. I am very concerned about my condition, and I would like to see a doctor as soon as possible.""",Abdominal pain,abdominal pain
1130," ""I'm so sick of this abdominal pain, it's been bothering me for days now. I can't even sleep at night because of it. I'm so tired of feeling sick all the time.""",Abdominal pain,abdominal pain
1131," ""I'm telling you, I've been feeling like I've been kicked in the gut all day, and it's not just a little bit, it's like a freaking sledgehammer has been taken to my stomach, and I can't even sleep at night because of the pain, and I'm so sick of taking these stupid painkillers that don't even work anyway.""",Abdominal pain,general pain
1132," ""I got this bloomin' stomach ache last night, it was proper bad, I was doubled up in pain, I couldn't even get out of bed, I was stuck in one position for hours, I was sweating like a pig and I felt like I was gonna puke, I was so sick, I was vomiting up bile, I was in so much pain I couldn't even think straight, I was in a right state, I was in so much pain I was crying, I was in so much pain I was begging for it to stop, I was in so much pain I was praying for it to stop, I was in so much pain I was hoping it would go away, I was in so much pain I was hoping it would stop, I was in so much pain I was hoping it would go away, I was in so much pain I was hoping it would stop, I was in so much pain I was hoping it would go away, I was in so much pain I was hoping it would stop, I was in so much pain I was hoping it would go away, I was in so much pain I was hoping it would stop, I was in so much pain I was hoping it would go away, I was in so much pain I was hoping it would stop, I was in so much pain I was hoping it would go away, I was in so much pain I was hoping it would stop, I was in so much pain I was hoping it would",Abdominal pain,abdominal pain
1133," ""Oh my god, I got this cramping in my belly, it's like a motherfucker, it's so bad, I can't even stand up straight, I'm always bent over, it's like I'm in labor or something, and it's always there, even when I'm not eating or shitting, it's just there, and it's so painful, I can't even sleep at night, I'm always up, trying to find a way to make it stop, but it never does, and I'm always so scared that I'm gonna have to go to the hospital or something, because it's just so bad, and I'm always so scared that they're gonna find something wrong with me, and I'm always so scared that I'm gonna die or something, because it's just so bad, and I'm always so scared that I'm gonna have to have surgery or something, and I'm always so scared that I'm gonna have to take some kind of medication for the rest of my life, and I'm always so scared that I'm gonna have to change my diet or something, and I'm always so scared that I'm gonna have to start exercising or something, and I'm always so scared that I'm gonna have to quit smoking or something, and I'm always so scared that I'm gonna have to start drinking less or something, and I'm always so scared that I'm gonna have to start eating more vegetables or something, and",Abdominal pain,cramping
1134," ""My abdomen is a cauldron of fire, a bubbling pot of rage and resentment, a festering sore of festering sores.""",Abdominal pain,abdominal pain
1135," ""I got this bloomin' stomachache last night, and it's still there this mornin'. It's a bit of a gnawin' pain, like somethin's eatin' away at me innards. I don't know what the hell's wrong with me, but I feel like I'm gonna puke me guts up.""",Abdominal pain,abdominal pain
1136," ""I have been experiencing abdominal pain for a while now, and it seems to be getting worse. It is a sharp pain that is located in the lower part of my abdomen, and it is accompanied by nausea and vomiting. I have tried to ignore it, but it is becoming more frequent and severe. I am worried that it might be something serious.""",Abdominal pain,abdominal pain
1137," ""I got this cramp in my gut, man. It's like someone's stabbing me with a knife. It's so bad I can't even walk straight. I'm scared, man. What if I have some kind of disease?""",Abdominal pain,abdominal pain
1138," ""I have been experiencing severe abdominal pain for the past few days, and it seems to be getting worse. The pain is located in the lower right side of my abdomen, and it is constant and severe. I have tried to ignore it, but I can't concentrate on anything because of the pain. I am worried that there might be something seriously wrong with me.""",Abdominal pain,abdominal pain
1139," ""I have been experiencing abdominal pain for the past few days, and it seems to be getting worse.""",Abdominal pain,abdominal pain
1140," ""My abdomen is a cauldron of fire, a pit of burning coals, a furnace of flames, a crucible of molten lead, a cauldron of boiling oil, a pit of burning sulfur, a furnace of burning brimstone, a crucible of burning tar, a cauldron of burning asphalt, a pit of burning lime, a furnace of burning cement, a crucible of burning concrete, a cauldron of burning sand, a pit of burning gravel, a furnace of burning rocks, a crucible of burning boulders, a cauldron of burning mountains, a pit of burning valleys, a furnace of burning plains, a crucible of burning deserts, a cauldron of burning oceans, a pit of burning seas, a furnace of burning rivers, a crucible of burning lakes, a cauldron of burning rain, a pit of burning hail, a furnace of burning lightning, a crucible of burning thunder, a cauldron of burning earthquakes, a pit of burning volcanoes, a furnace of burning meteors, a crucible of burning comets, a cauldron of burning asteroids, a pit of burning black holes, a furnace of burning white holes, a crucible of burning wormholes, a cauldron of burning time warps, a pit of burning space warps, a furnace of burning gravity warps, a crucible of burning dark matter, a cauldron of burning dark",Abdominal pain,abdominal pain
1141," ""I have been experiencing abdominal pain for the past few days, and it seems to be getting worse.""",Abdominal pain,abdominal pain
1142," ""My gut is a bloody war zone, and I'm the only soldier left standing.""",Abdominal pain,abdominal pain
1143," ""I got this bloomin' stomach ache last night, it was so bad I couldn't sleep, I kept on rollin' around tryin' to get comfy but it just wouldn't go away, I was up and down the loo all night too, I was shittin' and shurin' all night long, I was so bloomin' uncomfortable, I was up all night, I was so tired this mornin', I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin' tired, I was so bloomin' hungry, I was so thirsty, I was so bloomin'",Abdominal pain,stomach ache
