,Dialogue,True_Symptom,Extracted_Symptom
364," ""Oh man, I've been having this really bad stomach ache for the past few days. It's like a knife stabbing me in the gut. I've been trying to eat some food but nothing seems to go down. I'm really worried about this.""",Abdominal pain,"abdominal pain, nausea"
365," ""I got abdominal pain Frequently.""",Abdominal pain,abdominal pain
366," ""I got this cramp in my gut this morning and it's been getting worse all day. It's like someone's stabbing me in the stomach with a knife. I can't even take a shit without wincing in pain. I'm so sick of this shit.""",Abdominal pain,abdominal pain
367," ""I got a gut feeling that I'm gonna puke, and I'm always hungry, and I'm always tired, and I'm always thirsty, and I'm always gotta take a shit, and I'm always gotta fart, and I'm always gotta burp, and I'm always gotta vomit, and I'm always gotta have diarrhea, and I'm always gotta have constipation, and I'm always gotta have acid reflux, and I'm always gotta have heartburn, and I'm always gotta have indigestion, and I'm always gotta have bloating, and I'm always gotta have flatulence, and I'm always gotta have farting, and I'm always gotta have burping, and I'm always gotta have vomiting, and I'm always gotta have diarrhea, and I'm always gotta have constipation, and I'm always gotta have acid reflux, and I'm always gotta have heartburn, and I'm always gotta have indigestion, and I'm always gotta have bloating, and I'm always gotta have flatulence, and I'm always gotta have farting, and I'm always gotta have burping, and I'm always gotta have vomiting, and I'm always gotta have diarrhea, and I'm always gotta have constipation, and I'm always gotta have acid reflux, and I'm always gotta have heartburn, and I'm always gotta have indigestion, and I'm always gotta have bloating, and I'm always gotta",Abdominal pain,"diarrhea, constipation, acidity, heartburn, indigestion"
368," ""My abdomen has been aching for quite some time now, and it feels as if a thousand knives are stabbing me in the gut. It's as if my insides are trying to escape, and I can feel the pain radiating outward, making it difficult for me to breathe or even stand upright. I've tried to ignore it, but the pain persists, and I can feel it getting worse with each passing moment.""",Abdominal pain,Abdominal pain
369," ""I got this bloomin' stomach ache last night and it's still there this mornin'. It's like a red hot poker stickin' outta me gut. I can't even take a proper dump without wincin' in pain. I'm tellin' ya, it's like me innards are tryin' to rip themselves apart. I'm so bloomin' fed up with this, I could burst.""",Abdominal pain,abdominal pain
370," ""Oh, my belly is on fire, it's burning like a furnace, and I can't even sleep because of the pain, it's so intense, and I can't even eat, I'm so hungry, but I can't even go to work, I'm so frustrated, and I can't even see my friends, I'm so lonely, and I can't even do anything I want, I'm so angry, and I can't even take a bath, I'm so dirty, and I can't even go to the toilet, I'm so ashamed, and I can't even go to the doctor, I'm so scared, and I can't even go to the hospital, I'm so worried, and I can't even go to the pharmacy, I'm so tired, and I can't even go to the grocery store, I'm so hungry, and I can't even go to the restaurant, I'm so full, and I can't even go to the park, I'm so tired, and I can't even go to the beach, I'm so bored, and I can't even go to the gym, I'm so tired, and I can't even go to the pool, I'm so bored, and I can't even go to the library, I'm so tired, and I can't even go to the museum, I'm so bored, and I can't even go to the theater, I'm so tired, and I can",Abdominal pain,Abdominal pain
371," ""I have been experiencing abdominal pain for the past three days. The pain is localized in the lower right quadrant of my abdomen and is constant in nature. It is severe enough to prevent me from performing my daily activities.""",Abdominal pain,abdominal pain
372," ""I have been having severe abdominal pain for the past few days. It started out as a dull ache but now it's become sharp and stabbing. It's constant and doesn't seem to be getting any better.""",Abdominal pain,abdominal pain
373," ""I've been shittin' blood for a week now, you fat fuck.""",Abdominal pain,"hematemesis, melena"
374," ""I have been experiencing severe abdominal pain for the past three days. The pain is located in the lower right side of my abdomen and radiates to my back. It is constant and worsens with movement. I have been unable to eat or sleep properly due to the pain. I am concerned that the pain may be a sign of something serious.""",Abdominal pain,abdominal pain
375," ""I have severe abdominal pain, Nausea, Vomiting, Loss of Appetite, Bloating, Constipation, Diarrhea, Abdominal Distension, Abdominal Mass, Abdominal Tenderness, Abdominal Rigidity.""",Abdominal pain,"abdominal pain, nausea, vomiting, loss of appetite, bloating"
376," ""Oh my god, I have been having this stomach pain for a week now and it's getting worse and worse. I'm so scared that I might have some serious illness.""",Abdominal pain,"stomach pain, abdominal pain"
377," ""I have been having severe abdominal pain for the past few days. It is affecting my daily activities as I am not able to eat properly.""",Abdominal pain,abdominal pain
378," ""I have been having abdominal pain for a few days now.""",Abdominal pain,abdominal pain
379," ""Oh man, I got this cramp in my belly that just won't go away. It's like someone is stabbing me with a knife. I can't even sleep at night because it's so bad. I tried to eat some food but that just made it worse. I felt like I was gonna puke. I'm so sick of this pain already.""",Abdominal pain,"Abdominal pain, Nausea"
380," ""Oh man, I've been having this really bad stomach pain for a few days now. It's like a knife stabbing me in the gut. I can't even sleep at night because it's so bad. I'm always up trying to find a way to make it stop.""",Abdominal pain,"stomach pain, abdominal pain"
381," ""My abdomen has been aching for a while now, and it feels like a dull knife is stuck in there.""",Abdominal pain,abdominal pain
382," ""I got this cramp in my stomach and it hurts like hell. It's been going on for a few days now and I can't even sleep because of it. I tried to eat something but nothing seems to help. I'm so angry about this pain.""",Abdominal pain,"abdominal pain, insomnia"
383," ""Oh my god, I got this terrible stomach pain, it's like a knife stabbing me in the gut, I can't even sleep at night, I'm so scared I'm gonna die from this pain.""",Abdominal pain,stomach pain
384," ""I have been having this terrible stomach pain for the last 3 days now and it is getting worse and worse. It is very severe and I can't even get out of bed. I tried to eat something but it just makes it worse. I don't know what to do.""",Abdominal pain,"stomach pain, abdominal pain"
385," ""I have been having abdominal pain for the past few days.""",Abdominal pain,abdominal pain
386," ""I've been having this stomach pain for a few days now, and it's getting worse and worse. It's like someone is stabbing me in the stomach with a knife. I can't even sleep at night because of it. I've tried to eat some food, but it just makes the pain worse. I don't know what to do anymore.""",Abdominal pain,"stomach pain, abdominal pain"
387," ""I have severe abdominal pain, cramping, nausea, vomiting, diarrhea, constipation, bloating, loss of appetite, weight loss, abdominal distention, abdominal tenderness, guarding, rebound tenderness, abdominal mass, abdominal bruit, abdominal murmur, abdominal gronk, abdominal rumbling, abdominal gurgling, abdominal whooshing, abdominal hissing, abdominal whistling, abdominal wheezing, abdominal crackling, abdominal popping, abdominal clicking, abdominal clunking, abdominal gurggling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal gurgling, abdominal g",Abdominal pain,"abdominal pain, abdominal distention, abdominal tenderness, guarding"
388," ""I got this bloomin' stomach ache and it's killin' me, ya hear? It's been goin' on fer days now and I can't even eat a proper meal, let alone go to work. I'm so bloomin' fed up with it all, I could just burst!""",Abdominal pain,"stomach ache, abdominal pain"
389," ""i got a bad stomach ache this morning and it hasnt gone away yet""",Abdominal pain,"abdominal pain, stomach ache"
390," ""I am experiencing Abdominal pain, Nausea, Vomiting, Diarrhea, Bloating, Loss of Appetite, Abdominal Distention, Abdominal Mass, Abdominal Swelling, Abdominal Tenderness, Abdominal Rigidity, Abdominal Guarding, Abdominal Binding, Abdominal Compression, Abdominal Pressure, Abdominal Tension, Abdominal Torsion, Abdominal Twisting, Abdominal Wrinkling, Abdominal Wrinkles, Abdominal Wrinkling Skin, Abdominal Wrinkling Fat, Abdominal Wrinkling Muscle, Abdominal Wrinkling Nerve, Abdominal Wrinkling Blood Vessel, Abdominal Wrinkling Lymph Vessel, Abdominal Wrinkling Lymph Node, Abdominal Wrinkling Lymphatic Vessel, Abdominal Wrinkling Vein, Abdominal Wrinkling Artery, Abdominal Wrinkling Capillary, Abdominal Wrinkling Collagen, Abdominal Wrinkling Elastin, Abdominal Wrinkling Muscle Fiber, Abdominal Wrinkling Smooth Muscle, Abdominal Wrinkling Skeletal Muscle, Abdominal Wrinkling Cardiac Muscle, Abdominal Wrinkling Vascular Smooth Muscle, Abdominal Wrinkling Vascular Skeletal Muscle, Abdominal Wr",Abdominal pain,"Abdominal pain, Nausea, Vomiting, Diarrhea, Bloating"
391," ""I have been having this stomach pain for a few days now and it is getting worse and worse. It is hard to sleep at night because of it and I have been having trouble eating because it hurts so bad when I do.""",Abdominal pain,"stomach pain, difficulty eating, trouble eating"
392," ""I've been having some stomach cramps lately.""",Abdominal pain,stomach cramps
393," ""I have been experiencing severe abdominal pain for the past three days.""",Abdominal pain,abdominal pain
394," ""I have been having this stomach pain for a few days now and it is getting worse and worse. It is hard to sleep at night because of it and I have been having trouble eating because it hurts so bad when I do.""",Abdominal pain,stomach pain
395," ""I have been experiencing abdominal pain for the past few days. The pain is constant and severe, and it is located in the lower right side of my abdomen. It is worse when I eat or drink anything, and it wakes me up at night. I have tried to ignore it, but it is getting worse and worse. I am worried that there is something seriously wrong with me.""",Abdominal pain,abdominal pain
396," ""I have had abdominal pain for the past three days. It is constant and severe enough to wake me up at night.""",Abdominal pain,abdominal pain
397," ""I been having this pain in my tummy for a few days now.""",Abdominal pain,abdominal pain
398," ""I have been having some abdominal pain for a few days now. It's a dull ache that seems to be located in the lower right side of my abdomen. It's not constant, but it does seem to come and go throughout the day. I'm not really sure what's causing it, but I think it might have something to do with the spicy food I've been eating lately. I'm not really sure how to describe the pain, but it's kind of like when you have a stomach bug and you feel like you need to go to the bathroom, but you're not really sure if you need to or not. It's a weird feeling. I'm not really sure what to do about it, but I think I might need to go see a doctor or something. I'm not really sure what's wrong with me.""",Abdominal pain,abdominal pain
399," ""I have been having this stomach pain for a week now and it just won't go away. It's like a knife stabbing me in the gut all the time. I can't even sleep at night because of it. I tried to eat some food but it just makes the pain worse. I'm so sick of this pain already.""",Abdominal pain,"stomach pain, abdominal pain"
400," ""I got this cramp in my gut this morning and it's been killin me all day. I tried eatin somethin but that just made it worse. I'm so sick of this shit.""",Abdominal pain,Abdominal pain
401," ""I got this cramp in my gut, man. It's like someone took a knife and stabbed me in the stomach. I can't even walk straight, I'm doubled over like a fool.""",Abdominal pain,Abdominal pain
402," ""I have been having severe abdominal pain.""",Abdominal pain,abdominal pain
403," ""My belly aches with a dull and heavy pain that makes me feel as if I have swallowed a lead weight.""",Abdominal pain,abdominal pain
404," ""I have had abdominal pain for a few days now.""",Abdominal pain,abdominal pain
405," ""I am unable to eat or drink anything because of the excruciating abdominal pain I have been experiencing for the past three days. I am also unable to move around or even sit up in bed without experiencing severe discomfort. I am very frustrated with my current state and I hope that you are able to help me feel better soon.""",Abdominal pain,abdominal pain
406," ""My abdomen has been aching for a few days now, but it's not a constant pain, it's more like a dull ache that comes and goes, and it's hard to pinpoint exactly where it is.""",Abdominal pain,
407," ""I've been having some abdominal pain for the past few days. It's usually in the lower right side of my abdomen, and it's been getting worse over time. It's not constant, but it does come and go throughout the day. I don't think it's related to my diet or anything I've eaten, but I'm not sure. I do have a bit of a fever, but it's not too high. I'm not really sure what's causing it, but I'm hoping it's just a virus or something like that.""",Abdominal pain,"abdominal pain, fever"
408," ""I have severe abdominal pain, Nausea, Vomiting, Bloating, Loss of Appetite, Constipation, Abdominal Distension, Abdominal Mass, Abdominal Tenderness, Abdominal Rigidity, Abdominal Guarding, Abdominal Rebound Tenderness, Abdominal rebound pain, Abdominal tenderness to deep palpation, Abdominal tenderness to light palpation, Abdominal tenderness to moderate palpation.""",Abdominal pain,"abdominal pain, nausea, vomiting, bloating, loss of appetite"
409," ""I got a stomachache yesterday and it's still there today.""",Abdominal pain,"abdominal pain, diarrhea, vomiting"
410," ""I been feelin somethin weird in ma belly, like a sharp pain that comes and goes, but it aint nothin serious, just a little crampy, ya know?""",Abdominal pain,Abdominal pain
411," ""I've been having this stomach pain for a while now and it's getting worse and worse. It's like a burning sensation that starts in the middle of my stomach and radiates outwards. It's so bad that I can't even eat or sleep properly. I've tried to ignore it and hope it goes away on its own but it's not working. I'm so frustrated and angry that I can't do anything about it. I just want this pain to go away already.""",Abdominal pain,"stomach pain, burning sensation, abdominal pain"
412," ""I have been experiencing abdominal pain for the past few days. The pain is sharp and localized to the lower right side of my abdomen. It is present all the time, even when I am resting. The pain is not affected by eating or bowel movements. I have also noticed that I have less frequent bowel movements and the stool is harder than usual. I have been feeling a little bit fatigued and have had some loss of appetite.""",Abdominal pain,abdominal pain
413," ""My abdomen is aching, a dull pain that is constant and unrelenting, making it difficult to sleep or sit up straight.""",Abdominal pain,abdominal pain
414," ""I have been having abdominal pain.""",Abdominal pain,abdominal pain
415," ""I can't believe I have to deal with this stomach pain again. It's been going on for days now and I'm so sick of it. I can't even sleep at night because of it.""",Abdominal pain,stomach pain
416," ""My belly aches with a dull, throbbing pain that makes me want to curl up in a ball.""",Abdominal pain,abdominal pain
417," ""My abdomen feels like a burning inferno, as if a thousand fiery arrows are piercing through my flesh.""",Abdominal pain,"abdominal pain, heartburn"
418," ""I have abdominal pain, it's like a knife stabbing me in the gut, it's so bad I can't even sleep at night, I'm so sick of this pain, I just want it to go away.""",Abdominal pain,abdominal pain
419," ""I been feelin' like I got a knife stuck in me gut, ya know? It's been goin' on fer a few days now, and it's been gettin' worse and worse. I tried eatin' somethin' light, but that didn't seem to help none. I'm worried I might have food poisoning or somethin'.""",Abdominal pain,Abdominal pain
420," ""I got this stomach pain last night and it's still there.""",Abdominal pain,stomach pain
421," ""I have been experiencing abdominal pain for the past three days. It is located in the lower right side of my abdomen and it is constant and severe.""",Abdominal pain,abdominal pain
422," ""I have this really bad stomach pain. It's like a burning sensation. It's been going on for a few days now. I tried to eat some food but it didn't help. I tried to drink some water but it didn't help. I tried to take some medicine but it didn't help. I tried to go to the bathroom but it didn't help. I tried to sleep but it didn't help. I tried to eat some food but it didn't help. I tried to drink some water but it didn't help. I tried to take some medicine but it didn't help. I tried to go to the bathroom but it didn't help. I tried to sleep but it didn't help. I tried to eat some food but it didn't help. I tried to drink some water but it didn't help. I tried to take some medicine but it didn't help. I tried to go to the bathroom but it didn't help. I tried to sleep but it didn't help. I tried to eat some food but it didn't help. I tried to drink some water but it didn't help. I tried to take some medicine but it didn't help. I tried to go to the bathroom but it didn't help. I tried to sleep but it didn't help. I tried to eat some food but it didn't help. I tried to drink some water but it didn't help. I tried to take some medicine but it didn't help. I",Abdominal pain,"stomach pain, burning sensation, abdominal pain"
423," ""Oh my god, I have been feeling so sick for the past few days. I have this terrible abdominal pain that just won't go away. It's so bad that I can't even get out of bed in the morning. I'm so tired of feeling sick all the time. I just want to feel better already.""",Abdominal pain,abdominal pain
424," ""Abdominal pain, Nausea, Vomiting, Loss of appetite, Bloating, Constipation.""",Abdominal pain,"abdominal pain, nausea, vomiting, loss of appetite, bloating"
425," ""I got this bloomin' stomach ache that's always there, ya hear me? It's like a constant reminder that I'm a bloody failure as a human being. I mean, I can't even take a shite without wincing in pain. It's like me and me arsehole are having a constant battle royale. I'm sick of it, I tell ya. I'm sick of being sick.""",Abdominal pain,stomach ache
426," ""Oh man, I got this terrible stomach ache and it's been going on for days now. It's so bad that I can't even get out of bed.""",Abdominal pain,stomach ache
427," ""I have been having abdominal pain for a while now. It is a dull ache that is constant and gets worse when I eat or move around. I have been feeling nauseous and have had some vomiting. I have also noticed some changes in my bowel movements. They are now less frequent and I have had some constipation. I am not sure what is causing these symptoms but I hope that I can find out soon.""",Abdominal pain,"abdominal pain, nausea, vomiting, constipation"
428," ""I have severe abdominal pain, it's almost constant, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my abdomen, it's very hot, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my abdomen, it's very hot, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my abdomen, it's very hot, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my abdomen, it's very hot, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my abdomen, it's very hot, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my abdomen, it's very hot, it's like a burning sensation, it's very intense, it's like a knife stabbing me, it's very sharp, it's like a fire burning in my abdomen, it's very hot, it's like a burning sensation, it",Abdominal pain,abdominal pain
429," ""i been having this pain in my tummy for a while now, but it seems to be getting worse and worse. it's like a burning sensation that starts in the middle of my belly and radiates outwards. it's so bad that i can't even sleep at night because it keeps me up. i've tried eating less spicy food and drinking less alcohol, but it doesn't seem to be helping. i'm really worried about this pain and i don't know what to do.""",Abdominal pain,"Abdominal pain, Burning sensation"
430," ""I can't believe I have to deal with this stomach pain again.""",Abdominal pain,stomach pain
431," ""I got this cramp in my gut, it's like a knife stabbing me in the belly, and it's always there, almost constantly, it's like a constant companion, and it's so painful, I can't even describe it, it's like a burning sensation, and it's always there, even when I'm sleeping, and it's so annoying, I can't even take a shit properly, I'm always worried that I'll have an accident, and it's so frustrating, I can't even eat properly, I'm always worried that I'll have diarrhea, and it's so embarrassing, I can't even go out properly, I'm always worried that I'll have an accident, and it's so annoying, I can't even sleep properly, I'm always worried that I'll have an accident, and it's so frustrating, I can't even take a shit properly, I'm always worried that I'll have an accident, and it's so annoying, I can't even eat properly, I'm always worried that I'll have diarrhea, and it's so embarrassing, I can't even go out properly, I'm always worried that I'll have an accident, and it's so annoying, I can't even sleep properly, I'm always worried that I'll have an accident, and it's so frustrating, I can't even take a shit properly, I'm always worried that I'll have an accident, and it's so annoying, I can't",Abdominal pain,"Constipation, Diarrhea, Abdominal pain, Fecal incontinence"
432," ""I have been experiencing severe abdominal pain for the past three days now, and it is getting worse and worse. The pain is located in the lower right side of my abdomen, and it is radiating to my back. It is constant and severe, and it is getting worse and worse. I have tried to eat something to alleviate the pain, but nothing seems to work. I have also tried to rest, but the pain persists. I am very worried about my health, and I hope that you can help me.""",Abdominal pain,abdominal pain
433," ""i been having this pain in my tummy for a while now, it started a few days ago and its been getting worse and worse, i cant even sleep at night because of it, its like a burning sensation in my stomach, i dont know what to do, i tried to eat some food but it didnt help, i even tried to drink some water but it didnt help, i dont know what to do, i just want this pain to go away, i cant take it anymore, i just want to feel better, i just want to feel normal again, i just want to be able to sleep at night, i just want to be able to eat some food, i just want to be able to drink some water, i just want to be able to do all the things i used to be able to do, i just want to be able to live my life again, i just want to be able to feel better, i just want to be able to feel normal again, i just want to be able to sleep at night, i just want to be able to eat some food, i just want to be able to drink some water, i just want to be able to do all the things i used to be able to do, i just want to be able to live my life again, i just want to be able to feel better, i just want to be able to feel normal again, i just want to be able to sleep at night, i just want to",Abdominal pain,"Abdominal pain, Burning sensation in the stomach, Difficulty sleeping at night"
434," ""I have had abdominal pain for a while now, and it is almost constantly interfering with my daily activities.""",Abdominal pain,abdominal pain
435," ""I have had abdominal pain for a few days now.""",Abdominal pain,abdominal pain
436," ""Oh man, I got this killer cramp in my gut, it's like someone is stabbing me with a knife, and it's been going on for days now, I can't even sleep because of it, I'm so sick of this shit already.""",Abdominal pain,abdominal pain
437," ""Oh, my gut is on fire, it's as if a thousand tiny knives are stabbing me in the belly, and I can't even take a dump without feeling like I'm drowning in a sea of burning sulfur.""",Abdominal pain,"Abdominal pain, Constipation, Diarrhea, Nausea, Vomiting"
438," ""Oh, my belly is on fire, it's as if a thousand knives are stabbing me, and I can't even sleep because of the constant pain, and I can't eat because I'm afraid of making it worse, and I can't even go to work because I'm always running to the bathroom, and I'm so sick of this, I'm so sick of this!""",Abdominal pain,Abdominal pain
439," ""Oh man, I've been feeling so sick for the past few days. I've had this really bad stomach pain that's been stopping me from doing anything. I've been trying to eat but nothing seems to stay down and I've been having these really bad diarrhea episodes. I'm so tired and just want to sleep all the time. I don't know what's wrong with me.""",Abdominal pain,"stomach pain, diarrhea"
440," ""I have been experiencing abdominal pain for the past few days, and it is almost constantly interfering with my daily activities. The pain is located in the lower right side of my abdomen, and it is severe enough to wake me up at night. I tried to eat something, but even the smell of food makes me feel nauseous. I also feel sick to my stomach and have a loss of appetite. I hope I can get some help with this problem.""",Abdominal pain,"abdominal pain, nausea, loss of appetite"
441," ""I have been experiencing severe abdominal pain for the past three days. It is affecting my daily activities slightly.""",Abdominal pain,abdominal pain
442," ""I have had abdominal pain for the past three days.""",Abdominal pain,abdominal pain
443," ""My abdomen feels like a burning inferno, as if a thousand fiery arrows are piercing through my flesh, and I can feel the heat radiating from within, threatening to consume me whole.""",Abdominal pain,Abdominal pain
444," ""Oh, my gut is on fire, it feels like a burning inferno, and it's been this way for days now, and no one seems to care, not even the doctors, they just give me some painkillers and send me on my way, but I know it's not just the pain, it's the fact that I can't do anything, I'm stuck in this bed, and I'm so angry about it, I feel like I'm going to explode.""",Abdominal pain,"Abdominal pain, Bloating"
445," ""I have been experiencing severe abdominal pain for the past three days. It is located in the lower right side of my abdomen and it is very intense. It is affecting my daily activities somewhat as I have been unable to eat properly and I have been feeling very nauseous.""",Abdominal pain,"abdominal pain, nausea"
446," ""I've been having some abdominal pain for a few days now.""",Abdominal pain,abdominal pain
447," ""I got this bloody gut wrenching pain in me belly, ya hear me? It's like someone's stuck a knife in me and twisted it. I can't even get outta bed without pukin' me guts up. I'm so sick of this bloody pain, I wanna scream!""",Abdominal pain,"abdominal pain, nausea, vomiting"
448," ""My belly is on fire and it hurts so much that I can't even sleep.""",Abdominal pain,"Abdominal pain, Heartburn"
449," ""I have been experiencing severe abdominal pain for the past three days.""",Abdominal pain,abdominal pain
450," ""Oh, my belly is on fire, it feels like a thousand knives are stabbing me, and I can't even stand up straight, I'm so weak and dizzy.""",Abdominal pain,abdominal pain
451," ""I have been experiencing abdominal pain for the past three days.""",Abdominal pain,abdominal pain
