,Dialogue,True_Symptom,Extracted_Symptom
78," ""I have been experiencing a sensation of bloating in my abdomen for the past few days. It is as if my stomach is constantly full and tight, and it is affecting my ability to sleep at night.""",Bloating," nausea, vomiting, diarrhea, abdominal pain, constipation, fatigue, anorexia, weight loss, peripheral neuropathy, sensory neuropathy, motor neuropathy, pain, neuropathic pain, abdominal distension, dyspepsia, dysphagia, dysgeusia, dry mouth, stomatitis, weight gain, edema, ascites, pleural effusion, dyspnea, cough, wheezing, chest pain, palpitations, tachycardia, arrhythmia, flushing, hot flash, night sweats, sweating, hyperhidrosis, skin changes, rash, pruritus, dry skin, acne, hair changes, alopecia, brittle hair, brittle nails, discoloration of nails, nail changes, increased facial hair growth, decreased facial hair growth, increased body hair growth, decreased body hair growth, increased sweating, decreased sweating, increased urination, decreased urination, polyuria, polydipsia, dark urine, foamy urine, blood in urine, decreased libido, erectile dysfunction, painful urination, urinary incontinence, urinary frequency, decreased sexual activity, decreased sexual desire, decreased orgasm, decreased pleasure during sex, pain during sex, vaginal dryness, vaginal discharge, vaginal itching, vaginal irritation, vaginal pain, vaginal bleeding, vaginal odor, vaginal atrophy, vaginal discharge with red blood cells, vaginal discharge with white blood cells, vaginal discharge with mucus, vaginal discharge with blood, vaginal discharge with"
79," ""I've been feeling like a bloated pig lately, mate. I mean, I know I've been eating a lot, but I've always been able to eat a lot and not feel bloated, ya know? But now I feel like I'm always bloated, and it's really starting to get on my nerves, innit?""",Bloating," nausea, vomiting, diarrhea, abdominal pain, fatigue, anorexia, weight loss, weight gain, constipation, bloating, abdominal distension, dyspepsia, dysphagia, dysgeusia, mouth ulcers, lip swelling, tongue swelling, throat swelling, dysphonia, dyspnea, cough, wheezing, chest pain, palpitations, edema, peripheral edema, ascites, pleural effusion, weight fluctuation, abdominal discomfort, abdominal fullness, abdominal tenderness, decreased appetite, decreased food intake, decreased oral intake, difficulty swallowing, difficulty breathing, labored breathing, shortness of breath, shortness of breath on exertion, shortness of breath at rest, rapid breathing, difficulty speaking, hoarseness, sore throat, dry mouth, decreased saliva production, decreased salivation, decreased sweating, decreased perspiration, decreased tearing, decreased lacrimation, increased tearing, increased lacrimation, increased salivation, increased sweating, increased perspiration, increased tearing, increased lacrimation, decreased urinary frequency, decreased urinary output, decreased urine production, decreased urine volume, increased urinary frequency, increased urinary output, increased urine production, increased urine volume, dark urine, foamy urine, red urine, pink urine, yellow urine, orange urine, green urine, blue urine, gray urine, brown urine, bloody urine, pink urine, pinkish urine, pinkish red urine, pinkish brown urine, pink"
80," ""Oh, my belly is so bloated, it feels like a balloon inside me, and it's making me so scared, I can't even sleep at night.""",Bloating," nausea, vomiting, diarrhea, abdominal distension, abdominal pain, fatigue, anorexia, weight loss, constipation, dyspepsia, dysphagia, dysgeusia, oral mucosa changes, stomatitis, dysphonia, cough, dyspnea, wheezing, chest pain, peripheral edema, fluid retention, ascites, pleural effusion, lymphedema, pain, fatigue, insomnia, headache, dizziness, tinnitus, hearing loss, vision changes, dry eyes, eye swelling, conjunctivitis, eyelid edema, eyelid swelling, photophobia, blurred vision, diplopia, taste loss, decreased appetite, weight loss, malaise, lethargy, somnolence, headache, nausea, vomiting, constipation, abdominal pain, diarrhea, dyspepsia, dysphagia, dysgeusia, oral mucosa changes, stomatitis, dysphonia, cough, dyspnea, wheezing, chest pain, peripheral edema, fluid retention, ascites, pleural effusion, lymphedema, pain, fatigue, insomnia, headache, dizziness, tinnitus, hearing loss, vision changes, dry eyes, eye swelling, conjunctivitis, eyelid edema, eyelid swelling, photophobia, blurred vision, diplopia, taste loss, decreased appetite, weight loss, malaise, lethargy, somnolence, headache"
81," ""I'm feeling so bloated right now, it's like my stomach is about to explode or something. I mean, I know I ate a lot of food last night, but this is ridiculous. I feel like I'm going to be sick or something.""",Bloating," nausea, vomiting, abdominal distension, abdominal discomfort, bloating, abdominal fullness, abdominal pain, abdominal pain intensity, abdominal pain location, nausea intensity, nausea duration, vomiting intensity, vomiting duration, abdominal distension intensity, abdominal distension duration, abdominal discomfort intensity, abdominal discomfort duration, bloating intensity, bloating duration, abdominal fullness intensity, abdominal fullness duration, abdominal pain intensity worst, abdominal pain intensity best, abdominal pain intensity now, abdominal pain location worst, abdominal pain location best, abdominal pain location now, nausea intensity worst, nausea intensity best, nausea intensity now, vomiting intensity worst, vomiting intensity best, vomiting intensity now, abdominal distension intensity worst, abdominal distension intensity best, abdominal distension intensity now, abdominal discomfort intensity worst, abdominal discomfort intensity best, abdominal discomfort intensity now, bloating intensity worst, bloating intensity best, bloating intensity now, abdominal fullness intensity worst, abdominal fullness intensity best, abdominal fullness intensity now, abdominal pain severity worst, abdominal pain severity best, abdominal pain severity now, nausea severity worst, nausea severity best, nausea severity now, vomiting severity worst, vomiting severity best, vomiting severity now, abdominal distension severity worst, abdominal distension severity best, abdominal distension severity now, abdominal discomfort severity worst, abdominal discomfort severity best, abdominal discomfort severity now, bloating severity worst, bloating severity best, bloating severity now, abdominal fullness severity worst, abdominal fullness severity best, abdominal fullness severity"
82," ""I have been feeling quite bloated lately, especially after meals.""",Bloating," nausea, vomiting, diarrhea, constipation, abdominal pain, fatigue, anorexia, weight loss, weight gain, edema, peripheral edema, dyspnea, dysphagia, cough, hemoptysis, epistaxis, sneezing, rhinorrhea, nasal congestion, pruritus, rash, dry skin, acne, hair loss, increased sweating, decreased sweating, tremor, headache, impaired memory, impaired concentration, mood changes, irritability, anxiety, depression, insomnia, dysmenorrhea, menstrual bleeding, menstrual pain, menstrual discharge, menstrual quantity, menstrual frequency, menstrual flow, menstrual odor, menstrual color, postmenopausal bleeding, postmenopausal discharge, postmenopausal pain, postmenopausal quantity, postmenopausal frequency, postmenopausal flow, postmenopausal odor, postmenopausal color, urinary incontinence, urinary frequency, urinary urgency, urinary hesitancy, urinary stream, urinary retention, urinary odor, urinary color, polyuria, nocturia, decreased libido, erectile dysfunction, painful ejaculation, dyspareunia, pelvic pain, pelvic mass, vaginal discharge, vaginal bleeding, vaginal dryness, vaginal odor, vaginal color, vaginal irritation, vaginal itching, vaginal pain, vaginal swelling, vaginal ulcers, vaginal mass, vaginal bleeding pattern, vaginal bleeding amount, vaginal bleeding duration, vaginal bleeding frequency, vaginal bleeding timing, vaginal bleeding associated symptoms, vaginal discharge amount,"
83," ""I feel like I'm always bloated and it's so annoying. I eat healthy and exercise regularly, but I still feel like I'm gaining weight.""",Bloating," nausea, vomiting, diarrhea, constipation, abdominal pain, fatigue, anorexia, weight loss, weight gain, peripheral edema, lymphedema, neurologic deficits, headache, insomnia, pain, dyspnea, dysphagia, cough, hoarseness, vision changes, hearing changes, taste changes, smell changes, oral mucosa changes, speech changes, swallowing changes, respiratory problems, sinusitis, rhinitis, nasal congestion, nasal discharge, sneezing, pruritus, rash, dry skin, hair changes, acne, increased sweating, decreased sweating, increased urination, decreased urination, dark urine, increased thirst, decreased thirst, constipation, decreased appetite, abdominal pain, flatulence, bloating, nausea, vomiting, dyspepsia, regurgitation, belching, hematemesis, melena, hematochezia, hemoptysis, epistaxis, hematuria, pink or red urine, brown or black urine, blood in the stool, decreased stool volume, increased stool volume, change in stool consistency, dark colored urine, bright red blood in the stool, abdominal distention, abdominal mass, abdominal tenderness, guarding, rebound tenderness, abdominal organomegaly, abdominal organpalpation, abdominal organmaturity, abdominal organatrophy, abdominal organnodule, abdominal organmass, abdominal organpain, abdominal organtenderness, abdominal organswelling, abdominal organsound, abdominal organs"
84," ""I'm so bloated I feel like I'm gonna explode, I can't even sleep at night because I'm so uncomfortable.""",Bloating," nausea, vomiting, diarrhea, abdominal pain, fatigue, anorexia, weight loss, constipation, stomatitis, mouth ulcers, dysphagia, dysgeusia, dyspepsia, abdominal distension, flatulence, eructation, dry mouth, oral candidiasis, dysphagia for solids, dysphagia for liquids, dysphagia for both solids and liquids, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia for any food or liquid, dysphagia"
85," ""I've been shitting like a brick for weeks now, and it's getting really frustrating. I try to eat healthy and drink plenty of water, but nothing seems to work. I'm so bloated all the time, and I feel like I'm always constipated. It's really affecting my mood.""",Constipation," diarrhea, constipation, bloating, mood changes"
86," ""I cant poop for days now, its like a rock in my ass, and its so painful to try and push it out, I'm scared I'll get sick or something, I cant sleep at night because I'm so worried about it, I cant eat because I'm so constipated, I cant even have a bowel movement, I'm so scared, I dont know what to do, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I'm so scared, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I'm so scared, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I'm so scared, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I'm so scared, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I'm so scared, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I'm so scared, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I'm so scared, I cant take this anymore, I'm so scared, I cant sleep, I cant eat, I cant poop, I",Constipation," constipation, abdominal pain, diarrhea, nausea, vomiting, fatigue, anorexia, sleep disorder, weight loss, pain, anxiety, depression, fear, worry, insomnia, dysphagia, dyspnea, dysuria, hematuria, urinary incontinence, micturition urgency, urinary retention, dysmenorrhea, menopause, hot flashes, night sweats, weight gain, edema, ascites, peripheral edema, peripheral neuropathy, paresthesia, muscle weakness, myalgia, joint stiffness, joint pain, back pain, headache, vision impairment, hearing loss, tinnitus, taste alteration, weight change, dry mouth, oral mucosa changes, skin changes, hair changes, nail changes, acne, pruritus, rash, dry skin, sweating, urinary frequency, urinary urgency, urinary incontinence, dysuria, hematuria, nocturia, polyuria, decreased libido, erectile dysfunction, hot flashes, night sweats, vaginal dryness, vaginal discharge, vaginal itching, vaginal pain, vaginal bleeding, vaginal discharge, vaginal odor, vaginal irritation, vaginal dryness, vaginal atrophy, vaginal pruritus, vaginal rash, vaginal discharge, vaginal odor, vaginal irritation, vaginal dryness, vaginal atrophy, vaginal pruritus, vaginal rash, vaginal discharge, vaginal odor, vaginal irritation, vaginal dryness, vaginal atrophy, vaginal pruritus, vaginal rash, vaginal discharge, vaginal odor,"
87," ""I have been suffering from constipation for quite some time now, and it is getting worse by the day. I have tried everything to get rid of this problem, but nothing seems to work. I am so frustrated with this problem that I do not know what to do anymore. I hope that you can help me with this problem.""",Constipation," constipation, frustration, anxiety, depression, hopelessness, helplessness, hopelessness, despair, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation, desperation,"
88," ""I have been experiencing constipation for the past week.""",Constipation, constipation
89," ""I have been experiencing constipation for quite some time now, but I am not sure what is causing it.""",Constipation, constipation 
90," ""I can't take it no more, doc. I been constipated for weeks now and it's gettin' worse. I feel like I'm gonna explode or somethin'.""",Constipation," diarrhea, constipation, abdominal distention, abdominal pain, bowel incontinence, fecal incontinence, flatulence, loss of appetite, nausea, vomiting, weight loss, fatigue, swelling, edema, pain, discomfort, distress, anxiety, depression, sleep disorder, insomnia, irritability, mood changes, memory problems, concentration problems, headache, dizziness, loss of balance, loss of coordination, loss of sensation, numbness, tingling, loss of muscle strength, loss of muscle mass, muscle cramps, muscle aches, joint pain, joint stiffness, joint swelling, joint tenderness, loss of joint function, loss of joint movement, loss of joint sensation, loss of joint warmth, loss of joint redness, loss of joint color, loss of joint texture, loss of joint appearance, loss of joint hair, loss of joint nails, loss of joint skin, loss of joint moisture, loss of joint fat, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss of joint fat pads, loss"
91," ""I have been having trouble pooping lately. I feel like I have been constipated for a while now.""",Constipation, constipation
92," ""I've been having the shits for weeks now, and it's getting really annoying.""",Constipation, diarrhea
93," ""I can't eat nothin' lately, I ain't got no appetite, I'm so sick of this sh*t.""",Decreased appetite," nausea, anorexia, fatigue, vomiting, diarrhea, abdominal pain, loss of appetite, lack of appetite, abdominal discomfort, stomach discomfort, stomach pain, abdominal cramping, stomach cramping, abdominal distension, stomach distension, abdominal swelling, stomach swelling, abdominal fullness, stomach fullness, abdominal bloating, stomach bloating, abdominal tightness, stomach tightness, abdominal tenderness, stomach tenderness, abdominal rigidity, stomach rigidity, abdominal guarding, stomach guarding, abdominal mass, stomach mass, abdominal hernia, stomach hernia, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protruding, stomach protruding, abdominal protrusion, stomach protrusion, abdominal protr"
94," ""My stomach is growling like a beast that has been starved for weeks, and I have no appetite for any food.""",Decreased appetite," nausea, anorexia, abdominal discomfort, weight loss, vomiting, diarrhea, fatigue, malaise, weakness, loss of appetite, decreased food intake, decreased caloric intake, decreased nutritional intake, decreased appetite, decreased dietary intake, decreased caloric consumption, decreased nutritional consumption, decreased food consumption, decreased caloric absorption, decreased nutrient absorption, decreased caloric utilization, decreased caloric expenditure, decreased energy expenditure, decreased energy production, decreased ATP production, decreased ATP synthesis, decreased ATP hydrolysis, decreased ATP concentration, decreased ATP content, decreased ATP pool, decreased ATP stores, decreased ATP reserves, decreased ATP supply, decreased ATP availability, decreased ATP production rate, decreased ATP synthesis rate, decreased ATP hydrolysis rate, decreased ATP concentration rate, decreased ATP content rate, decreased ATP pool rate, decreased ATP stores rate, decreased ATP reserves rate, decreased ATP supply rate, decreased ATP availability rate, decreased ATP production capacity, decreased ATP synthesis capacity, decreased ATP hydrolysis capacity, decreased ATP concentration capacity, decreased ATP content capacity, decreased ATP pool capacity, decreased ATP stores capacity, decreased ATP reserves capacity, decreased ATP supply capacity, decreased ATP availability capacity, decreased ATP production efficiency, decreased ATP synthesis efficiency, decreased ATP hydrolysis efficiency, decreased ATP concentration efficiency, decreased ATP content efficiency, decreased ATP pool efficiency, decreased ATP stores efficiency, decreased ATP reserves efficiency, decreased ATP supply efficiency, decreased ATP availability efficiency, decreased ATP production volume, decreased ATP synthesis volume, decreased ATP hydrolysis"
95," ""I'm so sick of being hungry all the time, I'm always famished, I can't eat a full meal, I'm always hungry, I'm always craving something sweet, I'm always craving something salty, I'm always craving something savory, I'm always craving something spicy, I'm always craving something sour, I'm always craving something bitter, I'm always craving something sweet and sour, I'm always craving something salty and sour, I'm always craving something sweet and salty, I'm always craving something savory and salty, I'm always craving something spicy and salty, I'm always craving something sour and salty, I'm always craving something bitter and salty, I'm always craving something sweet and savory, I'm always craving something salty and savory, I'm always craving something sweet and spicy, I'm always craving something sour and spicy, I'm always craving something bitter and spicy, I'm always craving something sweet and sour, I'm always craving something salty and sour, I'm always craving something sweet and bitter, I'm always craving something salty and bitter, I'm always craving something sweet and sour and bitter, I'm always craving something salty and sour and bitter, I'm always craving something sweet and salty and bitter, I'm always craving something savory and sour and bitter, I'm always craving something spicy and sour and bitter, I'm always craving something sour and sour and bitter, I'm always craving something bitter and sour and bitter, I'm always craving something sweet",Decreased appetite," hungry, famished, full meal, always hungry, always craving something sweet, always craving something salty, always craving something savory, always craving something spicy, always craving something sour, always craving something bitter, always craving something sweet and sour, always craving something salty and sour, always craving something sweet and salty, always craving something savory and salty, always craving something spicy and salty, always craving something sour and salty, always craving something bitter and salty, always craving something sweet and savory, always craving something salty and savory, always craving something sweet and spicy, always craving something sour and spicy, always craving something bitter and spicy, always craving something sweet and sour, always craving something salty and sour, always craving something sweet and bitter, always craving something salty and bitter, always craving something sweet and sour and bitter, always craving something salty and sour and bitter, always craving something sweet and salty and bitter, always craving something savory and sour and bitter, always craving something spicy and sour and bitter, always craving something sour and sour and bitter, always craving something bitter and sour and bitter"
96," ""I cant eat anything, not even a cracker, my stomach is always growling and I feel sick.""",Decreased appetite," nausea, anorexia, weight loss, vomiting, diarrhea, stomach growling, abdominal pain, fatigue, loss of appetite, vomiting, abdominal discomfort, decreased appetite, abdominal pain, nausea, vomiting, diarrhea, loss of appetite, abdominal discomfort, abdominal pain, vomiting, diarrhea, nausea, abdominal discomfort, abdominal pain, loss of appetite, abdominal discomfort, abdominal pain, nausea, vomiting, diarrhea, loss of appetite, abdominal discomfort, abdominal pain, vomiting, diarrhea, nausea, abdominal discomfort, abdominal pain, loss of appetite, abdominal discomfort, abdominal pain, nausea, vomiting, diarrhea, loss of appetite, abdominal discomfort, abdominal pain, vomiting, diarrhea, nausea, abdominal discomfort, abdominal pain, loss of appetite, abdominal discomfort, abdominal pain, nausea, vomiting, diarrhea, loss of appetite, abdominal discomfort, abdominal pain, vomiting, diarrhea, nausea, abdominal discomfort, abdominal pain, loss of appetite, abdominal discomfort, abdominal pain, nausea, vomiting, diarrhea, loss of appetite, abdominal discomfort, abdominal pain, vomiting, diarrhea, nausea, abdominal discomfort, abdominal pain, loss of appetite, abdominal discomfort, abdominal pain, nausea, vomiting, diarrhea, loss of appetite, abdominal discomfort, abdominal pain, vomiting, diarrhea, nausea, abdominal discomfort, abdominal pain, loss of appetite, abdominal discomfort, abdominal pain, nausea, vomiting, diarrhea, loss of appetite, abdominal discomfort, abdominal pain, vomiting, diarrhea, nausea, abdominal discomfort, abdominal pain, loss of appetite, abdominal discomfort,"
97," ""I have been experiencing a decreased appetite for the past few months. I have been eating less than usual and have lost a significant amount of weight. I have also been feeling weak and tired all the time. I have noticed that my skin has become pale and I often feel dizzy. I have also been experiencing shortness of breath and chest pain. I have also noticed that my hands and feet are often cold. I have also been experiencing headaches and irregular heartbeat.""",Decreased appetite," headache, shortness of breath, chest pain, dizziness, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, loss of appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin, cold hands and feet, irregular heartbeat, decreased appetite, weight loss, weakness, fatigue, pale skin,"
98," ""I'm so hungry all the time but I just can't eat anymore.""",Decreased appetite," nausea, vomiting, anorexia, fatigue, loss of appetite, decreased food intake, dyspepsia, abdominal pain, diarrhea, constipation, weight loss, decreased appetite, decreased dietary intake, dysphagia, dysgeusia, dry mouth, oral mucositis, mouth sores, mouth pain, mouth ulcers, mouth inflammation, mouth lesions, mouth sores, mouth discomfort, mouth burning, mouth irritation, mouth dryness, mouth dry, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness, mouth dryness,"
99," ""I ain't got no appetite, doc. I ain't had no appetite in weeks now. I ain't even wanna eat nothin'. I mean, I know I gotta eat or I'll waste away or somethin', but I just can't bring myself to eat nothin'. I mean, I know I gotta eat or I'll waste away or somethin', but I just can't bring myself to eat nothin'.""",Decreased appetite," nausea, anorexia, fatigue, decreased appetite, loss of appetite, lack of appetite, appetite loss, loss of desire to eat, decreased desire to eat, lack of desire to eat, decreased food intake, decreased dietary intake, decreased caloric intake, decreased nutritional intake, decreased oral intake, decreased oral nutritional intake, decreased oral caloric intake, decreased oral dietary intake, decreased oral food intake, decreased oral consumption, decreased oral caloric consumption, decreased oral dietary consumption, decreased oral food consumption, decreased oral eating, decreased oral caloric eating, decreased oral dietary eating, decreased oral food eating, decreased oral meal frequency, decreased oral meal size, decreased oral meal volume, decreased oral meal amount, decreased oral meal quantity, decreased oral meal consumption, decreased oral meal caloric consumption, decreased oral meal dietary consumption, decreased oral meal food consumption, decreased oral meal frequency, decreased oral meal size, decreased oral meal volume, decreased oral meal amount, decreased oral meal quantity, decreased oral meal consumption, decreased oral meal caloric consumption, decreased oral meal dietary consumption, decreased oral meal food consumption, decreased oral eating frequency, decreased oral eating size, decreased oral eating volume, decreased oral eating amount, decreased oral eating quantity, decreased oral eating consumption, decreased oral eating caloric consumption, decreased oral eating dietary consumption, decreased oral eating food consumption, decreased oral meal and drink frequency, decreased oral meal and drink size, decreased oral meal and drink volume, decreased oral meal and drink amount, decreased oral meal and"
100," ""I'm so sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of being sick. I'm tired of being tired. I'm sick of",Decreased appetite," fever, chills, nausea, vomiting, diarrhea, constipation, abdominal pain, fatigue, weakness, loss of appetite, weight loss, dry mouth, sleep disorder, headache, dizziness, tinnitus, hearing loss, impaired memory, impaired concentration, mood changes, suicidal ideation, suicidal behavior, suicidal thoughts, suicidal plans, suicidal attempts, suicidal completion, suicidal threats, suicidal warnings, suicidal hints, suicidal clues, suicidal cues, suicidal prompts, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions, suicidal suggestions"
101," ""I ain't had no appetite for weeks now, but I ain't been able to stop eating.""",Decreased appetite," nausea, vomiting, anorexia, diarrhea, constipation, fatigue, weight loss, weight gain, abdominal pain, abdominal discomfort, dyspepsia, dysphagia, dysgeusia, dry mouth, oral mucosa changes, taste alteration, weight change, loss of appetite, decreased food intake, increased food intake, dysphagia for solids, dysphagia for liquids, dysphonia, cough, hemoptysis, epigastric distress, epigastric discomfort, heartburn, regurgitation, belching, nausea and vomiting, vomiting blood, vomiting nonblood contents, abdominal distention, abdominal mass, abdominal tenderness, bowel frequency decreased, bowel frequency increased, bowel habit changed, bloody stool, mucus in the stool, dark colored stool, bright red blood in the stool, black colored blood in the stool, rectal bleeding, tenesmus, lower abdominal pain, lower abdominal discomfort, pelvic pain, pelvic discomfort, pain with defecation, urinary frequency decreased, urinary frequency increased, urinary hesitancy, weak urinary stream, difficulty urinating, posturinary dribbling, urinary incontinence, nocturia, polyuria, dysuria, hematuria, dark colored urine, bloody urine, decreased sexual desire, erectile dysfunction, hot flashes, night sweats, fever, chills, sweating, weight change, edema, ascites, peripheral edema, weight gain, weight loss, fatigue, malaise"
102," ""I have been feeling extremely weak and have no appetite at all.""",Decreased appetite," fatigue, anorexia"
103," ""My taste buds have lost their zest, and my stomach growls with discontent.""",Decreased appetite," loss of taste, nausea"
