,Dialogue_Generated,symptom,description,meta,language_style,Tone,Detail_level,Enumeration,Explicit_symptom,Spelling_errors
576," ""I have been experiencing hot flashes, which are sudden episodes of extreme heat and sweating.""",Hot flashes,Severity,Moderate,Formal Register,Neutral,1,True,True,True
577," ""I'm a walking furnace, and I'm sick of these goddamn hot flashes!""",Hot flashes,Severity,Almost constantly,Vulgar Register,Insulting,3,False,True,False
578," ""I have been experiencing hot flashes, which are sudden episodes of extreme heat and sweating. These episodes are accompanied by a rapid heart rate and palpitations. I feel extremely uncomfortable and embarrassed during these episodes.""",Hot flashes,Severity,Mild,Formal Register,Neutral,2,True,False,True
579," ""I have been experiencing hot flashes almost constantly for the past month now.""",Hot flashes,Severity,Almost constantly,Formal Register,Friendly,2,False,False,True
580," ""I'm having these hot flashes, ya hear me? I'm sweating like a pig, my heart is racing, I'm all flushed and I'm getting these goddamn mood swings. I'm so angry all the time, I just wanna scream and cry and punch someone in the face. And I'm so goddamn tired all the time, I just wanna sleep all day. And I'm so goddamn horny all the time, I just wanna screw everyone I see. And I'm so goddamn anxious all the time, I just wanna take a Xanax and pass out. And I'm so goddamn depressed all the time, I just wanna kill myself. So, yeah, I'm having these hot flashes, ya hear me? Hot flashes, hot flashes, hot flashes!""",Hot flashes,Severity,Severe,Vulgar Register,Insulting,4,True,False,True
581," ""I have been experiencing hot flashes for the past year or so. They are very sudden and intense, and last for about 2 to 3 minutes. During this time, I feel extremely hot, and my face and neck become flushed. I also start to sweat profusely, and my heart rate increases. I have noticed that these hot flashes seem to occur more frequently during stressful situations, and less frequently when I am relaxed.""",Hot flashes,Severity,Not sexually active,Neutral/Standard Register,Neutral,5,False,False,False
582," ""I have been experiencing these hot flashes for quite some time now, and they are becoming more and more severe. I am worried that I may have some sort of cancer.""",Hot flashes,Severity,Very severe,Formal Register,Fearful,3,False,False,True
583," ""I'm so sick of these hot flashes. I'm not even sexually active anymore and I still get these flashes. It's so annoying.""",Hot flashes,Severity,Not sexually active,Informal Register,Angry,5,False,True,False
584," ""I have been experiencing these hot flashes for a while now, and they are really affecting my daily life. I feel like I am always on edge, and I get these sudden bursts of heat that make me sweat all over. It's really embarrassing, and I feel like I am losing control of my body. I try to ignore it and just go about my day, but it's really hard. I feel like I am always on the verge of a nervous breakdown. I just want to be able to live my life without these hot flashes ruining everything for me.""",Hot flashes,Severity,Not sexually active,Poetic/Literary Register,Friendly,2,True,False,True
585," ""I have been experiencing hot flashes for the past month or so, and they seem to be getting more frequent and severe.""",Hot flashes,Severity,Not sexually active,Formal Register,Friendly,1,False,False,True
586," ""I've been having these hot flashes for a while now.""",Hot flashes,Severity,Prefer not to answer,Informal Register,Friendly,1,False,True,False
587," ""I have been having hot flashes. I get a sudden feeling of warmth and sweating, and my face gets red.""",Hot flashes,Severity,Not sexually active,Neutral/Standard Register,Neutral,3,True,False,True
588," ""I been having these hot flashes and I don't know what to do with them.""",Hot flashes,Severity,None,Informal Register,Confused,3,False,True,True
589," ""I been gettin these hot flashes all the time now, and it's drivin me crazy!""",Hot flashes,Severity,Not sexually active,Vulgar Register,Confused,1,False,True,True
590," ""I been gettin these hot flashes and they be makin me feel like I'm on fire, ya know? It's like my whole body be turnin red and I start sweatin like a pig. It's so annoying, I can't even sleep at night no more.""",Hot flashes,Severity,Not applicable,Vulgar Register,Friendly,2,False,False,True
591," ""My body is on fire, and I am consumed by rage.""",Hot flashes,Severity,Not sexually active,Poetic/Literary Register,Angry,2,False,True,False
592," ""I have been having hot flashes for a while now.""",Hot flashes,Severity,Moderate,Neutral/Standard Register,Friendly,1,False,False,True
593," ""I am experiencing hot flashes, you incompetent fool. It is as if my body is on fire, and I am unable to control it. I am so embarrassed by this condition that I do not want to leave my house, and I am not in the mood for sex.""",Hot flashes,Severity,Not sexually active,Formal Register,Insulting,3,False,False,False
594," ""I'm gettin' these hot flashes all the time now. I'm sweatin' like a pig and I'm all flushed up. It's like I'm on fire or somethin'. It's so annoying.""",Hot flashes,Severity,Mild,Vulgar Register,Friendly,3,True,False,False
595," ""I've been having these hot flashes for a while now, and they're really getting on my nerves.""",Hot flashes,Severity,Not sexually active,Vulgar Register,Neutral,2,False,True,False
596," ""My body is on fire, and I fear I may burn to a crisp.""",Hot flashes,Severity,Severe,Poetic/Literary Register,Fearful,1,False,False,False
597," ""I been gettin these hot flashes like crazy, doc. It's like a fire in my face and chest, and I start sweatin like a pig. It's so embarrassing, I don't wanna be around nobody when it happens.""",Hot flashes,Severity,Prefer not to answer,Vulgar Register,Friendly,3,False,False,True
598," ""I have hot flashes with sudden waves of body heat and sweating, along with a rapid heart rate, and feeling dizzy and lightheaded.""",Hot flashes,Severity,Very severe,Neutral/Standard Register,Confused,2,True,False,False
599," ""Oh my, I have been having these hot flashes that leave me feeling like I am on fire from the inside out. They are so intense that I can feel my face turning bright red and my heart racing like a rabbit's.""",Hot flashes,Severity,Prefer not to answer,Poetic/Literary Register,Friendly,3,False,False,True
600," ""I got these hot flashes and I'm so goddamn angry all the time. I'm not even having sex anymore, but I still get these flashes. It's like I'm on fire or something. I'm so goddamn mad I could spit nails. I'm so sick of this shit.""",Hot flashes,Severity,Not sexually active,Vulgar Register,Angry,5,False,False,True
601," ""I'm having these hot flashes all the time now. I'm so scared I'm gonna die from this.""",Hot flashes,Severity,Prefer not to answer,Neutral/Standard Register,Fearful,4,False,False,True
602," ""I have been experiencing these hot flashes for a while now, and they are getting more frequent and severe. I feel like I am on fire from the inside out, and it is very uncomfortable. My face turns bright red, and I start sweating profusely. I also feel very anxious and irritable during these episodes.""",Hot flashes,Severity,Prefer not to answer,Poetic/Literary Register,Neutral,5,True,True,True
603," ""I'm having these bloody hot flashes all the time now, and they're so bloody intense that I feel like I'm gonna explode or something. It's like I'm on fire, for crying out loud! And I'm so bloody tired all the time, I can barely keep my eyes open during the day. I'm so sick of being sick, I could just die.""",Hot flashes,Severity,Prefer not to answer,Vulgar Register,Insulting,5,False,False,True
604," ""I have been experiencing hot flashes for the past few months. I wake up in the middle of the night drenched in sweat and my heart is racing. I feel like I am going to die. I am so scared that I cannot sleep at night. I try to ignore it and go back to sleep but it happens every night. I am so tired all the time and I cannot concentrate on anything. I am so frustrated and anxious all the time.""",Hot flashes,Severity,None,Formal Register,Fearful,5,True,False,False
605," ""I been having these hot flashes and I don't know what to do with them. They are so strong that I feel like I'm gonna die or something. I been having them for a while now and I don't know what to do with them. I been trying to ignore them but it's hard. I been trying to talk to my doctor about them but he's always busy. I been trying to talk to my friends about them but they don't want to hear it. I been trying to talk to my family about them but they don't want to hear it. I been trying to talk to my coworkers about them but they don't want to hear it. I been trying to talk to my neighbors about them but they don't want to hear it. I been trying to talk to my mailman about them but he doesn't want to hear it. I been trying to talk to my bank teller about them but she doesn't want to hear it. I been trying to talk to my grocery store clerk about them but he doesn't want to hear it. I been trying to talk to my dry cleaner about them but she doesn't want to hear it. I been trying to talk to my hairdresser about them but she doesn't want to hear it. I been trying to talk to my bartender about them but he doesn't want to hear it. I been trying to talk to my waitress about them but she doesn't want to hear it. I been trying to",Hot flashes,Severity,Prefer not to answer,Informal Register,Confused,5,False,False,True
606," ""I been having these hot flashes and I don't know what to do with them.""",Hot flashes,Severity,Not applicable,Neutral/Standard Register,Confused,3,False,False,True
607," ""My body is on fire, and I feel like I'm burning from the inside out.""",Hot flashes,Severity,Prefer not to answer,Poetic/Literary Register,Friendly,3,False,False,False
608," ""My body is a furnace, burning with heat and flames. My skin is flushed and my heart beats rapidly, as if trying to escape the inferno within. I am consumed by waves of intense heat, leaving me drenched in sweat and exhausted.""",Hot flashes,Severity,Moderate,Poetic/Literary Register,Friendly,4,True,False,False
609," ""I been having these hot flashes like crazy, ya know? It's like my body is on fire or somethin'! I'm all hot and sweaty and then I'm all cold and clammy. It's like I'm in menopause or somethin'! I don't know what's goin' on with my body!""",Hot flashes,Severity,Prefer not to answer,Vulgar Register,Confused,5,False,True,True
610," ""I'm so scared, I feel like I'm on fire all the time. My face turns bright red and I start sweating like crazy. I'm so embarrassed, I don't know what to do.""",Hot flashes,Severity,Mild,Informal Register,Fearful,4,False,False,False
611," ""My body is a furnace, burning with an inner fire that cannot be quenched. My skin is slick with sweat, and my heart pounds in my chest like a hammer on an anvil.""",Hot flashes,Severity,Prefer not to answer,Poetic/Literary Register,Neutral,5,False,False,False
612," ""I'm having hot flashes all the time now. It's so scary.""",Hot flashes,Severity,Severe,Neutral/Standard Register,Fearful,3,False,False,False
613," ""My body is a furnace, burning with heat, as if my very soul were on fire. My face flushes, my heart races, and my palms sweat, as if I were running from some unseen monster.""",Hot flashes,Severity,Occasionally,Poetic/Literary Register,Neutral,2,True,False,False
614," ""I have been experiencing hot flashes for the past month now, and they are becoming more frequent and severe. I wake up in the middle of the night drenched in sweat, and my heart is racing. I can feel my face turning red, and I start to feel anxious and irritable. I try to go back to sleep, but I am unable to do so. I feel like I am having a heart attack, and I become terrified. I try to calm myself down, but I am unable to do so. I get up and try to cool down, but I am unable to do so. I try to go back to sleep, but I am unable to do so. I feel like I am trapped in this cycle, and I am unable to escape it. I feel like I am losing control, and I am unable to cope with it. I feel like I am becoming a prisoner of my own body, and I am unable to escape it. I feel like I am losing my mind, and I am unable to cope with it. I feel like I am becoming a prisoner of my own mind, and I am unable to escape it.""",Hot flashes,Severity,Very severe,Neutral/Standard Register,Neutral,5,False,False,False
615," ""I have been experiencing hot flashes every now and then for the past few months. They are so intense that I break out in a sweat and my heart starts racing. I am worried that this might be a sign of something more serious.""",Hot flashes,Severity,Occasionally,Formal Register,Fearful,4,False,False,False
616," ""I been having these hot flashes and I don't know what to do with them. They come on so sudden like a fire and last for a good 5 minutes. I been getting them every other day for the past month or so and it's really getting to me. I'm not even sexually active anymore so I don't know why I'm having them.""",Hot flashes,Severity,Not sexually active,Informal Register,Neutral,4,False,False,True
617," ""I'm gettin' these hot flashes every now and then, and it's like my whole body is on fire, ya know? It's like I'm standin' in the middle of the desert with no shade or nothin', and the sun is just blazin' down on me. And it's not just my face or chest, it's my whole body, even my arms and legs are all red and sweaty. And I'm all hot and bothered, and I just wanna take off all my clothes and run around in the nude, ya know? But I can't do that, so I just sit there and try to cool off, but it don't work, and I just wanna scream and cry and throw up, ya know?""",Hot flashes,Severity,Occasionally,Vulgar Register,Confused,5,False,False,False
618," ""Oh my god, I'm having these hot flashes and I'm so scared I'm gonna die or something. They're so intense and I'm all sweaty and stuff. I'm so scared I'm gonna lose control or something.""",Hot flashes,Severity,Prefer not to answer,Vulgar Register,Fearful,2,False,False,True
619," ""I have been experiencing hot flashes every now and then for the past month or so.""",Hot flashes,Severity,Occasionally,Formal Register,Fearful,2,False,False,False
620," ""I have been experiencing these hot flashes for quite some time now, and I must say that they are quite intense. At first, I thought it was just a result of menopause, but as time went on, I realized that it was something more. I would wake up in the middle of the night with a hot flash, and I would be drenched in sweat. It was so uncomfortable that I would have to get up and change my clothes. I would also experience hot flashes during the day, especially when I was in a hot environment. It was so frustrating because I couldn't control it. I tried to avoid hot places, but it was hard to do so. I also tried to avoid stressful situations, but it was hard to do so. I felt like I was losing control of my body. I felt like I was going crazy. I felt like I was dying. I felt like I was going to explode. I felt like I was going to burn up. I felt like I was going to melt. I felt like I was going to evaporate. I felt like I was going to disappear. I felt like I was going to fade away. I felt like I was going to vanish. I felt like I was going to dissipate. I felt like I was going to disintegrate. I felt like I was going to fall apart. I felt like I was going to shatter. I felt like I was going to break down. I felt like I",Hot flashes,Severity,None,Formal Register,Confused,5,False,False,True
621," ""I've been having these hot flashes every now and then for the past month or so. It's like I'm on fire or something. My face gets all red and hot and I start sweating like crazy. It's really embarrassing because it happens at the most inopportune times, like when I'm in a meeting or out with friends. I try to ignore it and hope it goes away on its own, but it usually lasts for a good 5 or 10 minutes. I'm worried that it might be a sign of something more serious though.""",Hot flashes,Severity,Occasionally,Neutral/Standard Register,Friendly,4,False,False,True
622," ""My body is on fire, and I can't put out the flames!""",Hot flashes,Severity,Not applicable,Poetic/Literary Register,Angry,1,False,False,False
623," ""I have been experiencing hot flashes occasionally for the past month or so. It started with a slight increase in body temperature and sweating, but now it has become more intense and frequent. I wake up in the middle of the night drenched in sweat and my heart is racing. I am also experiencing night sweats, which are very uncomfortable. I am worried that this might be a sign of something more serious.""",Hot flashes,Severity,Occasionally,Formal Register,Friendly,5,False,False,True
624," ""Oh, my heart is beating like a drum in my chest, and I feel like I'm on fire, with these hot flashes that come and go, and I'm so confused, I don't know what to do.""",Hot flashes,Severity,Moderate,Poetic/Literary Register,Confused,5,False,False,True
625," ""I'm always sweating like a pig, and I'm so hot I wanna rip my clothes off.""",Hot flashes,Severity,Occasionally,Informal Register,Insulting,4,False,False,True
626," ""I have been experiencing hot flashes for the past few months. The hot flashes are characterized by sudden and intense feelings of heat accompanied by sweating, a rapid heart rate, and palpitations. The hot flashes usually last for a few minutes and then subside, but they can be very distressing and disrupt my daily activities. I have also noticed that I tend to feel more anxious and irritable during the hot flashes.""",Hot flashes,Severity,Mild,Formal Register,Fearful,5,True,False,False
627," ""I got these hot flashes and I'm all sweaty and stuff.""",Hot flashes,Severity,Occasionally,Vulgar Register,Confused,1,False,False,False
628," ""I am having these hot flashes that are making me feel like I am on fire.""",Hot flashes,Severity,Severe,Poetic/Literary Register,Confused,1,False,False,True
629," ""I'm having these sudden hot flashes, and they're so frequent that I'm starting to lose my temper.""",Hot flashes,Severity,Frequently,Formal Register,Insulting,2,False,False,False
630," ""I'm gettin' these hot flashes all the time now, and they're so goddamn severe that I'm ready to lose my mind!""",Hot flashes,Severity,Very severe,Vulgar Register,Angry,3,False,False,True
631," ""I have been experiencing hot flashes frequently. They are characterized by sudden and intense heat, sweating, and a rapid heart rate. I also feel dizzy and short of breath. The hot flashes usually last for a few seconds to a few minutes and can occur at any time of the day or night.""",Hot flashes,Severity,Frequently,Formal Register,Friendly,3,True,False,True
632," ""I'm having these hot flashes all the time now, and it's so annoying. I mean, I'm not even having sex anymore, so what's the point of this? It's like my body is just trying to drive me crazy or something.""",Hot flashes,Severity,Not sexually active,Informal Register,Insulting,5,False,False,True
633," ""I'm having these hot flashes all the time now, and they're so intense that I feel like I'm on fire. It's so annoying, and I can't stand it. I'm so angry all the time now because of these hot flashes.""",Hot flashes,Severity,Frequently,Neutral/Standard Register,Angry,5,False,True,True
634," ""I am experiencing flashes of heat throughout my body, as if I were a human inferno. My skin is flushed and sweaty, and I can feel the heat radiating from within. It is as if my very core is on fire, and I can feel the flames licking at my insides. I am consumed by this inferno, and I can feel the heat coursing through my veins like a raging fire. I am a human inferno, and I am burning from the inside out.""",Hot flashes,Severity,Prefer not to answer,Poetic/Literary Register,Insulting,3,True,False,True
635," ""I have been experiencing hot flashes quite frequently. They are characterized by a sudden feeling of heat accompanied by sweating and a slight increase in heart rate.""",Hot flashes,Severity,Frequently,Formal Register,Neutral,3,False,False,False
636," ""I have been experiencing hot flashes for a while now, and it's been quite annoying.""",Hot flashes,Severity,None,Formal Register,Friendly,2,False,True,True
637," ""I have hot flashes all the time. I'm always sweating and my heart is racing. I'm so scared I'm gonna have a heart attack.""",Hot flashes,Severity,Frequently,Informal Register,Fearful,1,True,False,True
638," ""I'm having these hot flashes all the time now. I'm so scared I'm gonna have a heart attack or something. My face gets all red and sweaty and I start sweating like crazy. I'm so embarrassed when it happens in public. I'm so scared I'm gonna die from this.""",Hot flashes,Severity,Not applicable,Vulgar Register,Fearful,4,True,False,False
639," ""I be having these hot flashes frequently, and they be so severe that I be sweating like a pig and my face be turning red like a tomato.""",Hot flashes,Severity,Frequently,Vulgar Register,Neutral,5,False,False,True
640," ""I'm always sweatin' like a pig and I'm so goddamn mad all the time.""",Hot flashes,Severity,Moderate,Vulgar Register,Angry,1,False,False,True
641," ""I been having these hot flashes every other day or so, and they be makin' me feel like I'm on fire, ya know? It's like my whole body is one big sweat gland or somethin'.""",Hot flashes,Severity,Frequently,Vulgar Register,Friendly,3,False,False,True
642," ""These hot flashes are driving me insane, I feel like I'm on fire all the time!""",Hot flashes,Severity,Mild,Poetic/Literary Register,Angry,2,False,True,True
643," ""I've been having hot flashes every other day for the past month or so. It started out as just a little bit of sweating, but now it's gotten to the point where I'm drenched in sweat and my heart is racing.""",Hot flashes,Severity,Frequently,Neutral/Standard Register,Friendly,4,False,False,False
644," ""I'm so sick of these hot flashes. They're like a constant reminder that I'm getting older and my body is falling apart. I mean, I'm only 45 years old, but I feel like I'm 95. I'm so tired of being hot all the time and having to deal with these night sweats. It's like my body is betraying me.""",Hot flashes,Severity,Severe,Neutral/Standard Register,Insulting,5,False,False,False
645," ""I am experiencing hot flashes all the time, and they are so severe that I cannot even sleep at night.""",Hot flashes,Severity,Never,Formal Register,Angry,2,False,False,False
646," ""I have hot flashes with severe sweating, heart palpitations, and dizziness.""",Hot flashes,Severity,Very severe,Neutral/Standard Register,Neutral,1,True,False,True
647," ""I been having these hot flashes like crazy lately.""",Hot flashes,Severity,Never,Informal Register,Friendly,3,False,True,True
648," ""I'm having these hot flashes all the time now and it's so annoying. I mean I'm not even sexually active anymore and I still have these hot flashes. It's like my body is just out of control or something. I'm so angry about this.""",Hot flashes,Severity,Not sexually active,Neutral/Standard Register,Angry,5,False,False,True
649," ""I have hot flashes all the time. I get really hot and sweaty, and my heart beats really fast. It's so embarrassing when it happens in public.""",Hot flashes,Severity,Never,Informal Register,Friendly,4,True,False,False
650," ""I am experiencing these hot flashes and I am so angry about it. They are so severe that I cannot even sleep at night. I am so frustrated with this condition and I wish it would just go away.""",Hot flashes,Severity,Prefer not to answer,Formal Register,Angry,4,False,False,True
651," ""I am experiencing hot flashes all the time, and they are so severe that I am unable to sleep at night. They are so intense that I feel like I am on fire, and I break out in a sweat. I am so angry about this condition, and I do not know how to deal with it.""",Hot flashes,Severity,Never,Formal Register,Angry,5,False,False,True
652," ""I am experiencing these hot flashes and I am so sick of them. They are so annoying.""",Hot flashes,Severity,None,Formal Register,Insulting,1,False,True,True
653," ""My body is on fire, and I am consumed by flames that never cease to rage and consume me, leaving me a charred and blackened shell of my former self.""",Hot flashes,Severity,Never,Poetic/Literary Register,Angry,5,False,False,False
654," ""I have been experiencing hot flashes for a while now.""",Hot flashes,Severity,Not applicable,Formal Register,Neutral,1,False,True,True
655," ""I'm always hot and sweaty, and I get these sudden flashes of heat that make my face turn bright red. It's so embarrassing, I want to hide under a blanket or something. And it's not just the heat, it's like I'm on fire or something. My whole body feels like it's burning up. And it's not just the heat, it's like I'm on fire or something. My whole body feels like it's burning up. And it's not just the heat, it's like I'm on fire or something. My whole body feels like it's burning up.""",Hot flashes,Severity,Never,Vulgar Register,Angry,5,True,False,True
656," ""I been gettin these hot flashes all the time now. I dont know what the hell is goin on with my body.""",Hot flashes,Severity,Moderate,Vulgar Register,Confused,1,False,True,True
657," ""I be gettin these hot flashes all the time now, and they be makin me feel like I'm on fire!""",Hot flashes,Severity,Never,Vulgar Register,Friendly,1,False,False,True
658," ""I am experiencing hot flashes, which are sudden episodes of extreme heat and sweating. These episodes are accompanied by palpitations, increased blood pressure, and a general feeling of anxiety and agitation. I am also experiencing night sweats, which are episodes of excessive sweating while sleeping. These night sweats are accompanied by a general feeling of discomfort and fatigue. I am also experiencing flushing, which is a sudden reddening of the face and neck. These flushes are accompanied by a general feeling of warmth and a slight increase in blood pressure.""",Hot flashes,Severity,Mild,Formal Register,Angry,3,True,False,True
659," ""I be gettin these hot flashes all the time now, and they be makin me feel like I'm on fire. It be startin sudden like, and then it be lastin a few seconds. I be sweatin like a pig too. It be happenin when I be doin stuff, and it be makin it hard to concentrate. I be gettin 'em in the mornin too, and it be makin it hard to sleep.""",Hot flashes,Severity,Never,Vulgar Register,Neutral,4,False,False,True
660," ""I been gettin these hot flashes all the time now, and it's drivin me crazy!""",Hot flashes,Severity,Severe,Vulgar Register,Friendly,1,False,True,True
661," ""I'm always sweating like a pig, and I'm so hot I wanna rip my clothes off.""",Hot flashes,Severity,Rarely,Vulgar Register,Insulting,2,False,False,False
662," ""My body is on fire, and I fear I may burn to a crisp.""",Hot flashes,Severity,Very severe,Poetic/Literary Register,Fearful,1,False,False,False
663," ""Oh, my god, I feel like I'm on fire! These hot flashes are driving me crazy! I'm so angry all the time, and I can't control it! I'm so tired of feeling like this!""",Hot flashes,Severity,Rarely,Poetic/Literary Register,Angry,4,False,False,True
664," ""I have been having these hot flashes for a while now and they are getting worse. I feel like I am on fire and I am so embarrassed to be sweating so much. I am so scared that I will have one in front of my friends or family. I try to avoid places that are hot but it is hard because it is always hot somewhere. I feel so anxious and I am always worried that I will have one. I try to avoid places that are hot but it is hard because it is always hot somewhere. I feel so anxious and I am always worried that I will have one.""",Hot flashes,Severity,Not sexually active,Informal Register,Fearful,4,True,False,True
665," ""I have been experiencing hot flashes, which are sudden episodes of extreme heat and sweating, for the past few months. These hot flashes occur approximately 2 to 3 times per day, and each episode lasts for about 1 to 2 minutes. During this time, I feel extremely hot, and my face and neck become red and sweaty. I also feel extremely anxious and uncomfortable. These hot flashes are very unpredictable and can occur at any time, even when I am not doing anything strenuous. They are also very embarrassing, as I often experience them in public places such as restaurants or stores. I have tried to ignore them and hope they go away on their own, but they persist. I am worried that these hot flashes may be a sign of a more serious medical condition.""",Hot flashes,Severity,Rarely,Formal Register,Neutral,5,False,False,True
666," ""These hot flashes are driving me insane, I feel like I'm on fire all the time!""",Hot flashes,Severity,Prefer not to answer,Poetic/Literary Register,Angry,1,False,True,True
667," ""I'm always sweating like a pig and I'm so scared I'm gonna die from this.""",Hot flashes,Severity,Rarely,Vulgar Register,Fearful,2,False,False,False
668," ""I'm sweating like a pig, and I'm so hot I think I'm gonna burst into flames.""",Hot flashes,Severity,None,Informal Register,Insulting,4,False,False,False
669," ""I get these hot flashes every now and then.""",Hot flashes,Severity,Rarely,Informal Register,Friendly,1,False,False,False
670," ""I been having these hot flashes and I don't know what the hell is going on with my body. I feel like I'm on fire and I'm sweating like a pig. I don't know what the hell is wrong with me.""",Hot flashes,Severity,Not applicable,Vulgar Register,Confused,5,False,False,True
671," ""I have hot flashes.""",Hot flashes,Severity,Rarely,Neutral/Standard Register,Fearful,1,False,True,False
672," ""I'm having these hot flashes all the time, and they're so annoying. I mean, I'm not even that old, and I'm already sweating like a pig. I'm so sick of it, I could just die. And it's not just the sweating, it's the mood swings too. I'm so moody all the time, I just want to scream. And I'm so tired all the time, I just want to sleep. I mean, I'm not even that old, and I'm already so tired. It's so unfair.""",Hot flashes,Severity,Moderate,Informal Register,Insulting,2,True,False,True
673," ""I have these hot flashes that are really scary. They happen rarely and I'm always worried that something bad is happening to my body.""",Hot flashes,Severity,Rarely,Neutral/Standard Register,Fearful,2,False,False,True
674," ""I have been experiencing hot flashes for the past few months now, and it is getting worse by the day. It started with a slight feeling of warmth in my face and neck, but now it has progressed to the point where I can feel my heart beating rapidly and my face turning bright red. It usually happens when I am in a hot environment, but sometimes it even happens when I am in a cool place. I try to ignore it and take a few deep breaths, but it does not help much. I am worried that this might be a sign of something more serious.""",Hot flashes,Severity,Mild,Formal Register,Friendly,4,False,True,True
675," ""I have been having these hot flashes every now and then.""",Hot flashes,Severity,Rarely,Neutral/Standard Register,Confused,1,False,False,True
676," ""My body is on fire, and I can feel the flames rising up my neck and into my face.""",Hot flashes,Severity,Severe,Poetic/Literary Register,Neutral,3,False,False,True
677," ""I cant sweat like i used to i mean i dont even sweat when i work out""",Decreased sweating,Presence/Absence,Not sexually active,Informal Register,Confused,1,False,False,True
678," ""I ain't been able to sweat proper like for weeks now, it's like my body ain't able to cool its self down properly, I mean I ain't never felt this before, I'm all hot and sweaty but I ain't able to sweat, it's like I'm stuck in this hot box and I can't get out, I'm all hot and bothered but I ain't able to do nothing about it, it's like I'm stuck in this hot box and I can't get out, I'm all hot and bothered but I ain't able to do nothing about it, it's like I'm stuck in this hot box and I can't get out, I'm all hot and bothered but I ain't able to do nothing about it, it's like I'm stuck in this hot box and I can't get out, I'm all hot and bothered but I ain't able to do nothing about it, it's like I'm stuck in this hot box and I can't get out, I'm all hot and bothered but I ain't able to do nothing about it, it's like I'm stuck in this hot box and I can't get out, I'm all hot and bothered but I ain't able to do nothing about it, it's like I'm stuck in this hot box and I can't get out, I'm all hot and bothered but I ain't able to do nothing about it, it's like I'm stuck in this hot",Decreased sweating,Presence/Absence,Prefer not to answer,Vulgar Register,Confused,3,False,False,True
679," ""My skin is as dry as the Sahara desert, and I can't even sweat to cool myself down.""",Decreased sweating,Presence/Absence,Not applicable,Poetic/Literary Register,Angry,4,False,False,False
680," ""I'm all sweaty but my body temp is normal.""",Decreased sweating,Presence/Absence,No,Informal Register,Confused,2,False,False,False
681," ""My skin feels as if it is on fire, but I do not sweat.""",Decreased sweating,Presence/Absence,Yes,Poetic/Literary Register,Fearful,2,False,False,False
682," ""I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I can't stop shakin', I'm so scared I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I can't stop shakin', I'm so scared I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I can't stop shakin', I'm so scared I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I can't stop shakin', I'm so scared I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I can't stop shakin', I'm so scared I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I can't stop shakin', I'm so scared I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I can't stop shakin', I'm so scared I'm shakin'",Chills,Frequency,Almost constantly,Vulgar Register,Fearful,4,False,False,True
683," ""I have chills.""",Chills,Frequency,Very severe,Informal Register,Friendly,1,False,True,False
684," ""I am shivering with chills that are almost constant and make me feel as if I am in a cold dark cave.""",Chills,Frequency,Almost constantly,Poetic/Literary Register,Fearful,2,False,True,True
685," ""I have been experiencing chills for the past few days, and I am worried that I may have a fever. I have a headache and a slight cough, and I feel very weak. I have not been sexually active, and I have not been in contact with anyone who is ill.""",Chills,Frequency,Not sexually active,Formal Register,Fearful,4,False,False,True
686," ""I'm shakin' like a leaf, I got the chills so bad I can't stop shakin', I'm freezin' to death, I got the chills so bad I can't stop shakin', I'm gonna die, I got the chills so bad I can't stop shakin', I'm gonna lose my mind, I got the chills so bad I can't stop shakin', I'm gonna go crazy, I got the chills so bad I can't stop shakin', I'm gonna lose my mind, I got the chills so bad I can't stop shakin', I'm gonna go crazy, I got the chills so bad I can't stop shakin', I'm gonna lose my mind, I got the chills so bad I can't stop shakin', I'm gonna go crazy, I got the chills so bad I can't stop shakin', I'm gonna lose my mind, I got the chills so bad I can't stop shakin', I'm gonna go crazy, I got the chills so bad I can't stop shakin', I'm gonna lose my mind, I got the chills so bad I can't stop shakin', I'm gonna go crazy, I got the chills so bad I can't stop shakin', I'm gonna lose my mind, I got the chills so bad I can't stop shakin', I'm gonna go crazy, I got the",Chills,Frequency,Almost constantly,Vulgar Register,Fearful,5,False,False,True
687," ""I have been experiencing chills for the past three days, and they seem to be getting worse.""",Chills,Frequency,Prefer not to answer,Formal Register,Fearful,2,False,False,False
688," ""I have chills.""",Chills,Frequency,Almost constantly,Neutral/Standard Register,Angry,1,True,False,False
689," ""I feel like I have a fever but I'm also really cold.""",Chills,Frequency,None,Informal Register,Confused,2,False,False,False
690," ""I keep gettin these crazy chills all over my body, it's like I'm freezin up or somethin.""",Chills,Frequency,Almost constantly,Informal Register,Friendly,2,False,False,True
